,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir
218,0.8071428571428572,0.8071428571428572,0.006116777418411944,0.8092222819704238,0.00568631103041694,0.809222281970424,0.0056863110304168985,0.7738095238095238,0.0,0.7766553608174774,0.0,0.7766553608174773,0.0,0.7571428571428571,0.0,0.7552063593467198,0.0,0.7552063593467196,0.0,1699434225,True,1,656f90b9,2023-11-08_09-03-45,43.3652400970459,43.3652400970459,274115,0ec30bcea331,172.17.0.2,43.3652400970459,1,,0.2,327,416,"(1, 2, 3, 5)",656f90b9
219,0.7961904761904762,0.7961904761904762,0.005128728387747178,0.8012642528431722,0.005501478452792319,0.8012642528431722,0.005501478452792329,0.7785714285714286,0.0,0.7841034306942579,0.0,0.7841034306942579,0.0,0.7404761904761905,0.0,0.7421573539434411,0.0,0.742157353943441,0.0,1699434230,True,1,6dbd9d77,2023-11-08_09-03-50,41.57928967475891,41.57928967475891,273722,0ec30bcea331,172.17.0.2,41.57928967475891,1,,0.6000000000000001,257,448,"(1, 4, 5, 9)",6dbd9d77
220,0.8376190476190477,0.8376190476190477,0.007737179432986602,0.8422163039859104,0.007353192337160287,0.8422163039859104,0.007353192337160258,0.8166666666666667,0.0,0.8217143617721554,0.0,0.8217143617721555,0.0,0.7523809523809524,0.0,0.7542069971548121,0.0,0.7542069971548121,0.0,1699434242,False,1,574f4c73,2023-11-08_09-04-02,39.40901708602905,39.40901708602905,275026,0ec30bcea331,172.17.0.2,39.40901708602905,1,,0.5,203,308,"(5, 6, 10, 11)",574f4c73
221,0.8483333333333333,0.8483333333333333,0.004999999999999982,0.8506681683374218,0.004764038045774441,0.8506681683374216,0.004764038045774475,0.8428571428571429,0.0,0.8447482489131773,0.0,0.8447482489131772,0.0,0.8023809523809524,0.0,0.8016193471794938,0.0,0.8016193471794939,0.0,1699434256,False,1,46670920,2023-11-08_09-04-16,44.30737066268921,44.30737066268921,270121,0ec30bcea331,172.17.0.2,44.30737066268921,1,,0.30000000000000004,295,287,"(1, 4, 5, 7)",46670920
222,0.8140476190476191,0.8140476190476191,0.004185332340773068,0.8176904158269455,0.0042131396053312516,0.8176904158269453,0.004213139605331199,0.8,0.0,0.8031421767990818,0.0,0.8031421767990818,0.0,0.7571428571428571,0.0,0.7553579529803955,0.0,0.7553579529803955,0.0,1699434259,True,1,1d07368c,2023-11-08_09-04-19,45.05820035934448,45.05820035934448,273335,0ec30bcea331,172.17.0.2,45.05820035934448,1,,0.2,312,256,"(5, 6, 7, 9)",1d07368c
223,0.7885714285714285,0.7885714285714285,0.003158690276528941,0.7973035660146344,0.0032975997153515913,0.7973035660146344,0.003297599715351598,0.780952380952381,0.0,0.7882437789270251,0.0,0.7882437789270251,0.0,0.7476190476190476,0.0,0.7544833644233853,0.0,0.7544833644233853,0.0,1699434274,True,1,be6bae11,2023-11-08_09-04-34,49.75758194923401,49.75758194923401,274115,0ec30bcea331,172.17.0.2,49.75758194923401,1,,0.30000000000000004,337,249,"(1, 8, 9, 11)",be6bae11
224,0.8476190476190476,0.8476190476190476,0.00439025926537755,0.8511641356886746,0.004231710620374454,0.8511641356886743,0.004231710620374448,0.8428571428571429,0.0,0.8455072434185675,0.0,0.8455072434185676,0.0,0.8261904761904761,0.0,0.8275541227822828,0.0,0.8275541227822828,0.0,1699434278,False,1,a56fb152,2023-11-08_09-04-38,48.92294526100159,48.92294526100159,273722,0ec30bcea331,172.17.0.2,48.92294526100159,1,,0.4,270,271,"(1, 3, 4, 10)",a56fb152
225,0.8152380952380952,0.8152380952380952,0.005947617141331787,0.8198141440083709,0.005802112209078544,0.8198141440083712,0.005802112209078583,0.7928571428571428,0.0,0.7975193922499598,0.0,0.7975193922499598,0.0,0.7357142857142858,0.0,0.7334971250003376,0.0,0.7334971250003376,0.0,1699434294,True,1,6d3c9550,2023-11-08_09-04-54,51.756730794906616,51.756730794906616,275026,0ec30bcea331,172.17.0.2,51.756730794906616,1,,0.2,301,360,"(6, 7, 9, 11)",6d3c9550
226,0.8404761904761905,0.8150000000000001,0.006481265518483881,0.8203392745658705,0.006018300193643659,0.8203392745658705,0.006018300193643651,0.8404761904761905,0.0,0.844883096886392,0.0,0.8448830968863921,0.0,0.7761904761904762,0.0,0.7770620125452158,0.0,0.7770620125452156,0.0,1699434303,False,1,8784de8d,2023-11-08_09-05-03,47.34172296524048,47.34172296524048,270121,0ec30bcea331,172.17.0.2,47.34172296524048,1,,0.2,359,294,"(1, 3, 6, 7)",8784de8d
227,0.8285714285714285,0.8285714285714285,0.009583148474999111,0.8324534719872417,0.009329594992848116,0.8324534719872417,0.009329594992848116,0.8047619047619048,0.0,0.8107946354470599,0.0,0.81079463544706,0.0,0.7619047619047619,0.0,0.7632101581602914,0.0,0.7632101581602915,0.0,1699434310,True,1,77be82c8,2023-11-08_09-05-10,51.255117654800415,51.255117654800415,273335,0ec30bcea331,172.17.0.2,51.255117654800415,1,,0.30000000000000004,273,277,"(0, 6, 10, 11)",77be82c8
228,0.8204761904761904,0.8204761904761904,0.008329931278350446,0.8227947538143983,0.008039071306423434,0.8227947538143983,0.00803907130642342,0.8166666666666667,0.0,0.8219209484959107,0.0,0.8219209484959107,0.0,0.7547619047619047,0.0,0.7538476927397063,0.0,0.7538476927397062,0.0,1699434321,True,1,452c4963,2023-11-08_09-05-21,46.72249388694763,46.72249388694763,274115,0ec30bcea331,172.17.0.2,46.72249388694763,1,,0.4,320,347,"(0, 8, 9, 10)",452c4963
