,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/batch_size,config/latent_dim,logdir
0,0.7911904761904761,0.7911904761904761,0.005537953976006196,0.7966133842577567,0.005302453954276174,0.7966133842577567,0.005302453954276165,0.780952380952381,0.0,0.7878575405571374,0.0,0.7878575405571373,0.0,0.7095238095238096,0.0,0.702688865221965,0.0,0.702688865221965,0.0,1700116021,False,1,a9303c82,2023-11-16_06-27-01,35.99606394767761,35.99606394767761,214671,9db4e26f461e,172.17.0.2,35.99606394767761,1,,0.609,0.7000000000000001,207,124,a9303c82
1,0.8166666666666667,0.8064285714285715,0.004265826873135441,0.810803895575128,0.004103806469884403,0.810803895575128,0.004103806469884416,0.8166666666666667,0.0,0.8200415151674,0.0,0.8200415151674,0.0,0.7333333333333333,0.0,0.7272718772289974,0.0,0.7272718772289974,0.0,1700116036,False,1,50946ff7,2023-11-16_06-27-16,39.97880935668945,39.97880935668945,216801,9db4e26f461e,172.17.0.2,39.97880935668945,1,,0.218,0.30000000000000004,411,53,50946ff7
2,0.819047619047619,0.819047619047619,0.0041239304942115975,0.8234577476285703,0.003925850479994737,0.8234577476285703,0.003925850479994697,0.7976190476190477,0.0,0.8011369007180065,0.0,0.8011369007180066,0.0,0.7452380952380953,0.0,0.7390439982709797,0.0,0.7390439982709797,0.0,1700116058,False,1,d863b2af,2023-11-16_06-27-38,50.03430247306824,50.03430247306824,217222,9db4e26f461e,172.17.0.2,50.03430247306824,1,,0.683,0.4,416,181,d863b2af
3,0.7802380952380952,0.7802380952380952,0.006653899339277176,0.7843605503109272,0.006254201308536187,0.7843605503109272,0.006254201308536214,0.7690476190476191,0.0,0.7734766247729606,0.0,0.7734766247729606,0.0,0.6928571428571428,0.0,0.6827123611511814,0.0,0.6827123611511814,0.0,1700116085,True,1,6114b1cb,2023-11-16_06-28-05,64.29769253730774,64.29769253730774,217714,9db4e26f461e,172.17.0.2,64.29769253730774,1,,0.442,0.5,177,203,6114b1cb
4,0.8202380952380952,0.8202380952380952,0.0042923229469809246,0.8235380156043242,0.004072269749273819,0.8235380156043242,0.004072269749273832,0.8119047619047619,0.0,0.8152093987418968,0.0,0.8152093987418969,0.0,0.75,0.0,0.7471764593797178,0.0,0.7471764593797178,0.0,1700116066,False,1,c987b8bd,2023-11-16_06-27-46,44.20720410346985,44.20720410346985,214671,9db4e26f461e,172.17.0.2,44.20720410346985,1,,0.525,0.4,282,82,c987b8bd
5,0.8114285714285714,0.8114285714285714,0.004856209060564541,0.8171180879376214,0.004832783985331394,0.8171180879376212,0.004832783985331393,0.7904761904761904,0.0,0.7917222616492845,0.0,0.7917222616492844,0.0,0.7357142857142858,0.0,0.7331017076339391,0.0,0.7331017076339391,0.0,1700116106,True,1,6e0ed396,2023-11-16_06-28-26,69.36440253257751,69.36440253257751,216801,9db4e26f461e,172.17.0.2,69.36440253257751,1,,0.002,0.2,148,253,6e0ed396
6,0.805952380952381,0.805952380952381,0.005952380952380931,0.8106877440705691,0.006203560025055025,0.8106877440705693,0.006203560025055023,0.7952380952380952,0.0,0.8032505965470453,0.0,0.8032505965470453,0.0,0.7309523809523809,0.0,0.7257035522298891,0.0,0.7257035522298892,0.0,1700116105,True,1,a622f4c3,2023-11-16_06-28-25,47.225781202316284,47.225781202316284,217222,9db4e26f461e,172.17.0.2,47.225781202316284,1,,0.267,0.8,423,196,a622f4c3
7,0.7938095238095239,0.7938095238095239,0.007766431633476243,0.7990489604709803,0.007455960804581792,0.7990489604709803,0.00745596080458176,0.7666666666666667,0.0,0.7747621795836012,0.0,0.774762179583601,0.0,0.7214285714285714,0.0,0.7166476492339245,0.0,0.7166476492339245,0.0,1700116119,True,1,73a99ee3,2023-11-16_06-28-39,53.53681254386902,53.53681254386902,214671,9db4e26f461e,172.17.0.2,53.53681254386902,1,,0.596,0.5,488,250,73a99ee3
8,0.8016666666666667,0.8016666666666667,0.003696232070538088,0.8070103223094405,0.0036392962534816725,0.8070103223094405,0.003639296253481682,0.7857142857142857,0.0,0.7905443457581128,0.0,0.7905443457581128,0.0,0.7214285714285714,0.0,0.7172616804797816,0.0,0.7172616804797817,0.0,1700116123,True,1,f3f4bfce,2023-11-16_06-28-43,37.94896841049194,37.94896841049194,217714,9db4e26f461e,172.17.0.2,37.94896841049194,1,,0.27,0.6000000000000001,186,76,f3f4bfce
9,0.8342857142857143,0.8342857142857143,0.0037191665123364887,0.8378202052213041,0.003521168443015968,0.8378202052213041,0.0035211684430159563,0.8214285714285714,0.0,0.8233168792250489,0.0,0.823316879225049,0.0,0.7714285714285715,0.0,0.7717089006626132,0.0,0.7717089006626132,0.0,1700116163,False,1,c68efaa7,2023-11-16_06-29-23,64.36206102371216,64.36206102371216,219508,9db4e26f461e,172.17.0.2,64.36206102371216,1,,0.318,0.6000000000000001,216,173,c68efaa7
10,0.7595238095238095,0.7507142857142857,0.0047678534272620745,0.759229571973617,0.0046848655209388145,0.759229571973617,0.004684865520938792,0.7595238095238095,0.0,0.7665408423320436,0.0,0.7665408423320436,0.0,0.6904761904761905,0.0,0.6877514939568056,0.0,0.6877514939568056,0.0,1700116138,True,1,908d7ef6,2023-11-16_06-28-58,32.82847571372986,32.82847571372986,217222,9db4e26f461e,172.17.0.2,32.82847571372986,1,,0.717,0.6000000000000001,357,27,908d7ef6
