,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/latent_dim,config/transform_funcs,logdir
0,0.6882352941176471,0.6597058823529414,0.014942218583388883,0.6514015516107351,0.015955119948376426,0.6514015516107352,0.015955119948376395,0.5588235294117647,0.0,0.5511747338456279,0.0,0.5511747338456278,0.0,0.6882352941176471,0.0,0.6551915007300867,0.0,0.6551915007300867,0.0,1699928770,False,1,e913664b,2023-11-14_02-26-10,32.12143015861511,32.12143015861511,319407,59d6454cd9f4,172.17.0.2,32.12143015861511,1,,341,"(2, 3, 7)",e913664b
1,0.7297058823529412,0.7297058823529412,0.007941176470588248,0.7272300525633014,0.008313284737585995,0.7272300525633014,0.008313284737586033,0.6647058823529411,0.0,0.6612186903747006,0.0,0.6612186903747006,0.0,0.6911764705882353,0.0,0.6342880958006833,0.0,0.6342880958006833,0.0,1699928782,False,1,3f6a8411,2023-11-14_02-26-22,34.353708267211914,34.353708267211914,322602,59d6454cd9f4,172.17.0.2,34.353708267211914,1,,47,"(0, 3, 7, 8)",3f6a8411
2,0.7388235294117648,0.7388235294117648,0.010910139406465541,0.735814083855914,0.010954450405684582,0.7358140838559141,0.010954450405684577,0.6823529411764706,0.0,0.6793356156613495,0.0,0.6793356156613494,0.0,0.7147058823529412,0.0,0.6808690101986855,0.0,0.6808690101986854,0.0,1699928822,False,1,f0948535,2023-11-14_02-27-02,65.3024365901947,65.3024365901947,322994,59d6454cd9f4,172.17.0.2,65.3024365901947,1,,256,"(1, 3, 10)",f0948535
3,0.6508823529411766,0.6508823529411766,0.014708823235352941,0.64889765141366,0.014468912444025324,0.64889765141366,0.014468912444025345,0.6323529411764706,0.0,0.6319642333400968,0.0,0.6319642333400967,0.0,0.65,0.0,0.6152861559315019,0.0,0.6152861559315019,0.0,1699928810,True,1,fb5aacd7,2023-11-14_02-26-50,43.01399493217468,43.01399493217468,323399,59d6454cd9f4,172.17.0.2,43.01399493217468,1,,246,"(4, 5, 6, 10)",fb5aacd7
4,0.6508823529411766,0.6508823529411766,0.012058823529411742,0.6516082533615821,0.01201975318554032,0.6516082533615821,0.01201975318554032,0.5970588235294118,0.0,0.5981032145622579,0.0,0.5981032145622579,0.0,0.638235294117647,0.0,0.6163161598335023,0.0,0.6163161598335023,0.0,1699928816,True,1,7e2e3aeb,2023-11-14_02-26-56,45.1587655544281,45.1587655544281,319407,59d6454cd9f4,172.17.0.2,45.1587655544281,1,,231,"(0, 5, 10)",7e2e3aeb
5,0.6614705882352941,0.6614705882352941,0.020438531356578457,0.6610292891179724,0.020268606686041413,0.6610292891179724,0.020268606686041406,0.5441176470588235,0.0,0.5416861873252465,0.0,0.5416861873252464,0.0,0.6558823529411765,0.0,0.6297682423081846,0.0,0.6297682423081846,0.0,1699928813,True,1,e81a1ad5,2023-11-14_02-26-53,31.190726280212402,31.190726280212402,322602,59d6454cd9f4,172.17.0.2,31.190726280212402,1,,275,"(1, 5)",e81a1ad5
6,0.5970588235294118,0.5838235294117646,0.022943061762654596,0.5801895961928485,0.022040589780032375,0.5801895961928485,0.022040589780032354,0.5058823529411764,0.0,0.5018367142085529,0.0,0.5018367142085529,0.0,0.5970588235294118,0.0,0.568652875671751,0.0,0.568652875671751,0.0,1699928828,True,1,dd03cd0f,2023-11-14_02-27-08,29.668189764022827,29.668189764022827,324745,59d6454cd9f4,172.17.0.2,29.668189764022827,1,,133,"(2, 4, 7, 10)",dd03cd0f
7,0.638235294117647,0.6147058823529413,0.018878595924566147,0.6133522922583021,0.01921993173029935,0.6133522922583021,0.01921993173029935,0.49411764705882355,0.0,0.49442203679827446,0.0,0.49442203679827446,0.0,0.638235294117647,0.0,0.6128657514147509,0.0,0.6128657514147509,0.0,1699928842,True,1,edd83c1c,2023-11-14_02-27-22,32.05771851539612,32.05771851539612,323399,59d6454cd9f4,172.17.0.2,32.05771851539612,1,,103,"(2, 10)",edd83c1c
8,0.6617647058823529,0.6311764705882353,0.012766196714241581,0.6265490787206215,0.013768717332560604,0.6265490787206216,0.013768717332560606,0.5794117647058824,0.0,0.577059694768211,0.0,0.577059694768211,0.0,0.6617647058823529,0.0,0.6232183641105544,0.0,0.6232183641105543,0.0,1699928852,True,1,a8b8c6a9,2023-11-14_02-27-32,39.353097438812256,39.353097438812256,322602,59d6454cd9f4,172.17.0.2,39.353097438812256,1,,16,"(3, 5, 8, 10)",a8b8c6a9
9,0.6211764705882353,0.6211764705882353,0.014927738282881808,0.6209029335988291,0.0144541907199311,0.6209029335988291,0.014454190719931094,0.5852941176470589,0.0,0.5829147703648611,0.0,0.5829147703648612,0.0,0.5970588235294118,0.0,0.5638576604172267,0.0,0.5638576604172266,0.0,1699928867,True,1,9d25f84f,2023-11-14_02-27-47,51.569231271743774,51.569231271743774,319407,59d6454cd9f4,172.17.0.2,51.569231271743774,1,,305,"(4, 7, 11)",9d25f84f
10,0.6794117647058824,0.6652941176470588,0.016044919643512772,0.6595533690642742,0.016266775618368933,0.6595533690642742,0.016266775618368923,0.5882352941176471,0.0,0.5903168983338725,0.0,0.5903168983338726,0.0,0.6794117647058824,0.0,0.639431896477104,0.0,0.639431896477104,0.0,1699928848,True,1,8360ba03,2023-11-14_02-27-28,25.528443574905396,25.528443574905396,322994,59d6454cd9f4,172.17.0.2,25.528443574905396,1,,162,"(2, 3, 6, 9)",8360ba03
11,0.6323529411764706,0.6214705882352941,0.014230553415768172,0.6190757299731342,0.013886709432084697,0.6190757299731342,0.013886709432084678,0.5823529411764706,0.0,0.5752427952154823,0.0,0.5752427952154822,0.0,0.6323529411764706,0.0,0.6094608573260258,0.0,0.6094608573260258,0.0,1699928884,True,1,d29afaa7,2023-11-14_02-28-04,55.96057963371277,55.96057963371277,324745,59d6454cd9f4,172.17.0.2,55.96057963371277,1,,192,"(0, 5, 6, 11)",d29afaa7
12,0.6,0.573235294117647,0.011500714585892446,0.5727288803127968,0.011651912930890016,0.5727288803127968,0.011651912930890016,0.4970588235294118,0.0,0.49854506437928625,0.0,0.49854506437928636,0.0,0.6,0.0,0.5633516964296719,0.0,0.5633516964296718,0.0,1699928899,True,1,f024ef4e,2023-11-14_02-28-19,56.54770803451538,56.54770803451538,323399,59d6454cd9f4,172.17.0.2,56.54770803451538,1,,119,"(3, 5, 10)",f024ef4e
