,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/batch_size,config/latent_dim,logdir
0,0.7595238095238095,0.7523809523809524,0.0058321184351980224,0.7573658673738364,0.005582944150278593,0.7573658673738364,0.0055829441502786015,0.7595238095238095,0.0,0.7631536552614732,0.0,0.7631536552614732,0.0,0.7214285714285714,0.0,0.7047064290485343,0.0,0.7047064290485343,0.0,1700143559,False,1,60d797c2,2023-11-16_14-05-59,21.144659996032715,21.144659996032715,304465,b91e3690908b,172.17.0.3,21.144659996032715,1,,0.6920000000000001,0.6000000000000001,469,11,60d797c2
1,0.7642857142857142,0.7635714285714286,0.004396710788718929,0.7691404268070967,0.004108288101071898,0.7691404268070967,0.004108288101071929,0.7642857142857142,0.0,0.7701105123832713,0.0,0.7701105123832713,0.0,0.7428571428571429,0.0,0.744781629946273,0.0,0.744781629946273,0.0,1700143581,False,1,dad6c4d0,2023-11-16_14-06-21,28.311172246932983,28.311172246932983,306148,b91e3690908b,172.17.0.3,28.311172246932983,1,,0.602,0.8,437,32,dad6c4d0
2,0.8252380952380951,0.8252380952380951,0.005753831415997432,0.8291052899532396,0.0054381460142679675,0.8291052899532396,0.005438146014267983,0.8095238095238095,0.0,0.8133373143975183,0.0,0.8133373143975182,0.0,0.780952380952381,0.0,0.7817668752941018,0.0,0.7817668752941018,0.0,1700143583,False,1,9ac1bebb,2023-11-16_14-06-23,23.443076133728027,23.443076133728027,304465,b91e3690908b,172.17.0.3,23.443076133728027,1,,0.508,0.6000000000000001,497,30,9ac1bebb
3,0.8333333333333334,0.8171428571428571,0.005194624816493179,0.8226465787979051,0.005010641190991512,0.822646578797905,0.005010641190991554,0.8333333333333334,0.0,0.8377844965146553,0.0,0.8377844965146553,0.0,0.819047619047619,0.0,0.8233856942968992,0.0,0.8233856942968993,0.0,1700143618,False,1,1c3bdec1,2023-11-16_14-06-58,43.80692648887634,43.80692648887634,307017,b91e3690908b,172.17.0.3,43.80692648887634,1,,0.762,0.4,222,70,1c3bdec1
4,0.8111904761904762,0.8111904761904762,0.007303743642941863,0.8152416217127982,0.007394610467519843,0.8152416217127982,0.0073946104675198104,0.7880952380952381,0.0,0.792983757519476,0.0,0.792983757519476,0.0,0.7904761904761904,0.0,0.7903715501142866,0.0,0.7903715501142867,0.0,1700143616,False,1,d6771684,2023-11-16_14-06-56,35.073955059051514,35.073955059051514,306148,b91e3690908b,172.17.0.3,35.073955059051514,1,,0.10400000000000001,0.1,406,24,d6771684
5,0.8033333333333333,0.8033333333333333,0.004151332327181601,0.807523739792955,0.004184777357090876,0.8075237397929549,0.0041847773570908514,0.7928571428571428,0.0,0.7996024922788848,0.0,0.7996024922788847,0.0,0.7404761904761905,0.0,0.7333427287517383,0.0,0.7333427287517383,0.0,1700143617,True,1,bb8d0259,2023-11-16_14-06-57,34.32545471191406,34.32545471191406,304465,b91e3690908b,172.17.0.3,34.32545471191406,1,,0.762,0.6000000000000001,487,57,bb8d0259
6,0.7928571428571428,0.78,0.006317380553057882,0.7854642385221361,0.006167885143807524,0.785464238522136,0.006167885143807508,0.7928571428571428,0.0,0.7985647197674615,0.0,0.7985647197674615,0.0,0.7476190476190476,0.0,0.7517514581486751,0.0,0.7517514581486751,0.0,1700143651,True,1,826868b6,2023-11-16_14-07-31,44.0735502243042,44.0735502243042,308199,b91e3690908b,172.17.0.3,44.0735502243042,1,,0.899,0.30000000000000004,282,74,826868b6
7,0.8023809523809524,0.7988095238095239,0.005558389299966096,0.8033512022167233,0.00541655473619382,0.8033512022167233,0.005416554736193792,0.8023809523809524,0.0,0.8057150506891695,0.0,0.8057150506891695,0.0,0.7619047619047619,0.0,0.764127054174037,0.0,0.7641270541740373,0.0,1700143647,True,1,3d443b2b,2023-11-16_14-07-27,31.55105710029602,31.55105710029602,306148,b91e3690908b,172.17.0.3,31.55105710029602,1,,0.494,0.9,251,35,3d443b2b
8,0.8016666666666667,0.8016666666666667,0.004396710788718919,0.8039748321430571,0.004526581493905272,0.8039748321430571,0.004526581493905243,0.7571428571428571,0.0,0.7612818171028936,0.0,0.7612818171028934,0.0,0.7642857142857142,0.0,0.7661586832168902,0.0,0.7661586832168902,0.0,1700143645,True,1,638e84fe,2023-11-16_14-07-25,28.01364254951477,28.01364254951477,304465,b91e3690908b,172.17.0.3,28.01364254951477,1,,0.539,0.6000000000000001,457,37,638e84fe
9,0.8107142857142857,0.8107142857142857,0.0041581545706125995,0.8168069786175762,0.003994629847644433,0.8168069786175762,0.003994629847644442,0.8047619047619048,0.0,0.8106086751490004,0.0,0.8106086751490005,0.0,0.7833333333333333,0.0,0.786240282521173,0.0,0.7862402825211728,0.0,1700143648,True,1,0f9c3470,2023-11-16_14-07-28,30.280216217041016,30.280216217041016,307017,b91e3690908b,172.17.0.3,30.280216217041016,1,,0.883,0.6000000000000001,157,30,0f9c3470
10,0.7559523809523809,0.7559523809523809,0.006921162787499324,0.7623493214533719,0.006683636152437707,0.7623493214533719,0.00668363615243767,0.7523809523809524,0.0,0.7572382896207978,0.0,0.7572382896207979,0.0,0.7142857142857143,0.0,0.708570589963859,0.0,0.7085705899638588,0.0,1700143675,True,1,9867d440,2023-11-16_14-07-55,32.801220655441284,32.801220655441284,309296,b91e3690908b,172.17.0.3,32.801220655441284,1,,0.21,0.6000000000000001,434,37,9867d440
11,0.8283333333333334,0.8283333333333334,0.005971398192373575,0.8321862853590474,0.005907413133176575,0.8321862853590474,0.005907413133176514,0.8142857142857143,0.0,0.8171485979456857,0.0,0.8171485979456857,0.0,0.7880952380952381,0.0,0.7847656799310462,0.0,0.7847656799310462,0.0,1700143687,False,1,ccc35e44,2023-11-16_14-08-07,42.255576372146606,42.255576372146606,304465,b91e3690908b,172.17.0.3,42.255576372146606,1,,0.518,0.30000000000000004,440,59,ccc35e44
12,0.8261904761904761,0.8204761904761904,0.004416008807378891,0.8247718158482948,0.00436039214092449,0.8247718158482946,0.00436039214092445,0.8261904761904761,0.0,0.8301197872393994,0.0,0.8301197872393994,0.0,0.7904761904761904,0.0,0.7914834500530229,0.0,0.7914834500530229,0.0,1700143691,False,1,952ffe11,2023-11-16_14-08-11,43.22782754898071,43.22782754898071,306148,b91e3690908b,172.17.0.3,43.22782754898071,1,,0.213,0.4,143,71,952ffe11
