,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/latent_dim,config/batch_size,config/transform_funcs,logdir
953,0.6285294117647059,0.6285294117647059,0.011087104014688676,0.6224495286266526,0.011852968509666953,0.6224495286266526,0.01185296850966694,0.5882352941176471,0.0,0.5716130257305834,0.0,0.5716130257305834,0.0,0.6058823529411764,0.0,0.5607174536854638,0.0,0.5607174536854638,0.0,1698349750,True,1,43fdee11,2023-10-26_19-49-10,25.274046182632446,25.274046182632446,976118,b274391a1c31,172.17.0.2,25.274046182632446,1,,0.11900000000000001,0.2,40,166,"(3, 6, 7, 9)",43fdee11
954,0.6173529411764705,0.6173529411764705,0.023728933472388178,0.6142765570586242,0.02397745099222992,0.6142765570586242,0.02397745099222987,0.5117647058823529,0.0,0.5109138860882263,0.0,0.5109138860882263,0.0,0.5794117647058824,0.0,0.526353150687085,0.0,0.526353150687085,0.0,1698349747,True,1,ed97ed01,2023-10-26_19-49-07,19.36555290222168,19.36555290222168,976891,b274391a1c31,172.17.0.2,19.36555290222168,1,,0.022,1.6,43,225,"(5, 7, 8, 11)",ed97ed01
955,0.6,0.6,0.016481089089555163,0.5926117845356795,0.016617918382413232,0.5926117845356795,0.01661791838241323,0.5470588235294118,0.0,0.5384159115007614,0.0,0.5384159115007614,0.0,0.5911764705882353,0.0,0.5293760550903408,0.0,0.5293760550903408,0.0,1698349744,True,1,a9955504,2023-10-26_19-49-04,15.517277479171753,15.517277479171753,972872,b274391a1c31,172.17.0.2,15.517277479171753,1,,0.66,0.5,32,255,"(0, 1, 7, 8)",a9955504
956,0.6147058823529412,0.5705882352941176,0.006169463812765596,0.5665992721033887,0.0058631491884148165,0.5665992721033886,0.005863149188414833,0.4676470588235294,0.0,0.46717632091715233,0.0,0.46717632091715233,0.0,0.6147058823529412,0.0,0.5854725769962773,0.0,0.5854725769962773,0.0,1698349754,True,1,ed92b083,2023-10-26_19-49-14,23.63965392112732,23.63965392112732,979942,b274391a1c31,172.17.0.2,23.63965392112732,1,,0.17400000000000002,0.6000000000000001,52,199,"(0, 5, 6, 11)",ed92b083
957,0.6397058823529411,0.6397058823529411,0.013873501664789121,0.6356424158270841,0.014580804756014854,0.6356424158270841,0.014580804756014846,0.5558823529411765,0.0,0.5547879894949876,0.0,0.5547879894949876,0.0,0.6147058823529412,0.0,0.5501039334829876,0.0,0.5501039334829876,0.0,1698349750,True,1,ef9ae003,2023-10-26_19-49-10,18.107317209243774,18.107317209243774,977873,b274391a1c31,172.17.0.2,18.107317209243774,1,,0.066,0.4,45,269,"(2, 3, 9, 11)",ef9ae003
958,0.6526470588235294,0.6526470588235294,0.013182902841773515,0.6518237703961515,0.013319197260010443,0.6518237703961515,0.013319197260010462,0.638235294117647,0.0,0.6373812230254161,0.0,0.6373812230254161,0.0,0.6470588235294118,0.0,0.6177412310614679,0.0,0.6177412310614678,0.0,1698349773,True,1,408db2ef,2023-10-26_19-49-33,28.889289379119873,28.889289379119873,972872,b274391a1c31,172.17.0.2,28.889289379119873,1,,0.251,0.1,49,232,"(1, 4, 6, 11)",408db2ef
959,0.5608823529411764,0.5608823529411764,0.013222215760581763,0.5529158968875139,0.012698354246309648,0.5529158968875139,0.01269835424630962,0.49411764705882355,0.0,0.4857184392917513,0.0,0.4857184392917513,0.0,0.5117647058823529,0.0,0.42636417361894124,0.0,0.42636417361894124,0.0,1698349768,True,1,c7378586,2023-10-26_19-49-28,20.046231031417847,20.046231031417847,976891,b274391a1c31,172.17.0.2,20.046231031417847,1,,0.042,0.2,55,189,"(2, 7, 8, 9)",c7378586
960,0.6914705882352942,0.6914705882352942,0.01172419495764395,0.6901479335098769,0.011605956594200502,0.6901479335098769,0.0116059565942005,0.6764705882352942,0.0,0.6758989834742868,0.0,0.6758989834742868,0.0,0.6411764705882353,0.0,0.6072015636857306,0.0,0.6072015636857305,0.0,1698349774,False,1,e0ad2851,2023-10-26_19-49-34,24.197245836257935,24.197245836257935,977873,b274391a1c31,172.17.0.2,24.197245836257935,1,,0.091,0.30000000000000004,36,284,"(1, 3, 5, 6)",e0ad2851
961,0.6361764705882352,0.6361764705882352,0.011841660081880822,0.6362112563469332,0.011706785340653038,0.6362112563469332,0.011706785340653066,0.5852941176470589,0.0,0.588487124492036,0.0,0.588487124492036,0.0,0.6176470588235294,0.0,0.5852030089346927,0.0,0.5852030089346927,0.0,1698349766,True,1,7669569f,2023-10-26_19-49-26,15.853460788726807,15.853460788726807,976118,b274391a1c31,172.17.0.2,15.853460788726807,1,,0.793,0.5,34,162,"(0, 3, 5, 8)",7669569f
962,0.5676470588235294,0.5273529411764706,0.018275572215183528,0.5255443667072542,0.018914085849768673,0.5255443667072541,0.018914085849768676,0.43529411764705883,0.0,0.4278389558803757,0.0,0.42783895588037585,0.0,0.5676470588235294,0.0,0.5097000033509231,0.0,0.5097000033509231,0.0,1698349768,True,1,98a499a9,2023-10-26_19-49-28,14.35883355140686,14.35883355140686,979942,b274391a1c31,172.17.0.2,14.35883355140686,1,,0.48,0.4,29,206,"(2, 4, 8, 10)",98a499a9
963,0.6735294117647059,0.6723529411764707,0.013618631650341438,0.6626665759819735,0.015121162070595716,0.6626665759819735,0.01512116207059566,0.6676470588235294,0.0,0.6554386755542645,0.0,0.6554386755542645,0.0,0.6735294117647059,0.0,0.631817633712962,0.0,0.631817633712962,0.0,1698349807,False,1,77c63f68,2023-10-26_19-50-07,40.789398431777954,40.789398431777954,976118,b274391a1c31,172.17.0.2,40.789398431777954,1,,0.016,0.2,42,249,"(0, 2, 6, 8)",77c63f68
