,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/latent_dim,config/transform_funcs,logdir
0,0.5611764705882353,0.5611764705882353,0.015384349212496503,0.551553272433756,0.015131261281977693,0.551553272433756,0.015131261281977726,0.5117647058823529,0.0,0.5113771338399193,0.0,0.5113771338399193,0.0,0.5205882352941177,0.0,0.4857564380208837,0.0,0.48575643802088364,0.0,1699928763,False,1,4cb73c8d,2023-11-14_02-26-03,24.894899129867554,24.894899129867554,319378,59d6454cd9f4,172.17.0.2,24.894899129867554,1,,22,"(4, 7, 8, 9)",4cb73c8d
1,0.6326470588235295,0.6326470588235295,0.022144929981271835,0.6281299317292249,0.02227809166385888,0.6281299317292248,0.02227809166385886,0.5764705882352941,0.0,0.5698269161297782,0.0,0.5698269161297782,0.0,0.6205882352941177,0.0,0.5780011703155579,0.0,0.5780011703155579,0.0,1699928769,False,1,a4cc823b,2023-11-14_02-26-09,22.027994632720947,22.027994632720947,322604,59d6454cd9f4,172.17.0.2,22.027994632720947,1,,85,"(1, 5, 8)",a4cc823b
2,0.6485294117647059,0.6485294117647059,0.009776923610938034,0.6434871677724265,0.010102984921930905,0.6434871677724265,0.010102984921930876,0.638235294117647,0.0,0.6332738228895023,0.0,0.6332738228895023,0.0,0.6411764705882353,0.0,0.608741737675793,0.0,0.6087417376757931,0.0,1699928801,False,1,35e1aad4,2023-11-14_02-26-41,44.20954155921936,44.20954155921936,322993,59d6454cd9f4,172.17.0.2,44.20954155921936,1,,139,"(1, 4, 5, 10)",35e1aad4
3,0.6505882352941177,0.6505882352941177,0.014694112937407992,0.6462874627336924,0.015118797948087,0.6462874627336924,0.015118797948087027,0.5323529411764706,0.0,0.5131526667963457,0.0,0.5131526667963457,0.0,0.6411764705882353,0.0,0.606813790448167,0.0,0.6068137904481669,0.0,1699928802,False,1,ddaadfa5,2023-11-14_02-26-42,38.54267239570618,38.54267239570618,319378,59d6454cd9f4,172.17.0.2,38.54267239570618,1,,145,"(1, 3, 4)",ddaadfa5
4,0.6608823529411765,0.6608823529411765,0.01901783901214967,0.6550501896551393,0.019161593372186682,0.6550501896551393,0.01916159337218668,0.5764705882352941,0.0,0.5704324099265576,0.0,0.5704324099265576,0.0,0.6529411764705882,0.0,0.6182008456792675,0.0,0.6182008456792675,0.0,1699928793,False,1,7020fea0,2023-11-14_02-26-33,24.13567590713501,24.13567590713501,322604,59d6454cd9f4,172.17.0.2,24.13567590713501,1,,142,"(5, 7, 8, 9)",7020fea0
5,0.6,0.575,0.01483764500662286,0.5731153926875211,0.015321340646665588,0.5731153926875211,0.015321340646665568,0.47941176470588237,0.0,0.46553491735436625,0.0,0.46553491735436625,0.0,0.6,0.0,0.5530371212264557,0.0,0.5530371212264557,0.0,1699928800,True,1,77269743,2023-11-14_02-26-40,18.30155897140503,18.30155897140503,324132,59d6454cd9f4,172.17.0.2,18.30155897140503,1,,80,"(4, 6, 8, 9)",77269743
6,0.6764705882352942,0.6620588235294118,0.012578473400201837,0.6576975718550193,0.012637504095536375,0.6576975718550193,0.012637504095536357,0.6529411764705882,0.0,0.6495761664729699,0.0,0.6495761664729698,0.0,0.6764705882352942,0.0,0.6424072654217754,0.0,0.6424072654217753,0.0,1699928862,False,1,1f006a33,2023-11-14_02-27-42,68.89183211326599,68.89183211326599,324610,59d6454cd9f4,172.17.0.2,68.89183211326599,1,,150,"(0, 1, 4, 11)",1f006a33
7,0.6411764705882353,0.6385294117647059,0.008769442068162117,0.6351251624101715,0.008657153863543971,0.6351251624101714,0.008657153863543968,0.5970588235294118,0.0,0.5939662635439698,0.0,0.5939662635439698,0.0,0.6411764705882353,0.0,0.609360542306748,0.0,0.6093605423067479,0.0,1699928840,True,1,79b6e3a8,2023-11-14_02-27-20,46.4249472618103,46.4249472618103,322604,59d6454cd9f4,172.17.0.2,46.4249472618103,1,,168,"(0, 3, 6)",79b6e3a8
8,0.6794117647058824,0.6644117647058825,0.012509511951845138,0.6608394219642036,0.012683136197312329,0.6608394219642036,0.01268313619731231,0.6294117647058823,0.0,0.6268620955698101,0.0,0.62686209556981,0.0,0.6794117647058824,0.0,0.6444111746118626,0.0,0.6444111746118627,0.0,1699928859,False,1,b44ce63f,2023-11-14_02-27-39,59.296385049819946,59.296385049819946,324132,59d6454cd9f4,172.17.0.2,59.296385049819946,1,,168,"(0, 1, 4, 11)",b44ce63f
9,0.6561764705882354,0.6561764705882354,0.016026038500970927,0.6543131192692819,0.016023934345376405,0.6543131192692819,0.016023934345376398,0.5941176470588235,0.0,0.5987074306055048,0.0,0.5987074306055049,0.0,0.6441176470588236,0.0,0.616789629565209,0.0,0.616789629565209,0.0,1699928848,False,1,daae608c,2023-11-14_02-27-28,47.496198654174805,47.496198654174805,322993,59d6454cd9f4,172.17.0.2,47.496198654174805,1,,223,"(1, 4, 9, 10)",daae608c
