iteration,trial_id,score,config
323,63869e01,0.6141176470588234,"{'latent_dim': 16, 'transform_funcs': (1, 4, 5, 7)}"
376,86d8fc71,0.6132352941176471,"{'latent_dim': 39, 'transform_funcs': (0, 4, 5, 9)}"
488,f94f8789,0.6664705882352941,"{'latent_dim': 46, 'transform_funcs': (1, 7, 10)}"
617,cdc109ff,0.6441176470588236,"{'latent_dim': 13, 'transform_funcs': (1, 3, 5, 6)}"
620,147b827b,0.6776470588235295,"{'latent_dim': 76, 'transform_funcs': (1, 6, 8, 10)}"
795,092b0afb,0.6170588235294119,"{'latent_dim': 11, 'transform_funcs': (0, 7, 11)}"
798,b3413fa1,0.6164705882352941,"{'latent_dim': 36, 'transform_funcs': (0, 3, 5, 7)}"
835,ac44e99d,0.5720588235294117,"{'latent_dim': 31, 'transform_funcs': (2, 7, 8, 11)}"
1066,dfdbd0a1,0.6441176470588236,"{'latent_dim': 51, 'transform_funcs': (0, 1, 5, 10)}"
1117,80bb53b6,0.5920588235294117,"{'latent_dim': 84, 'transform_funcs': (2, 8, 10, 11)}"
1164,7011087f,0.6176470588235294,"{'latent_dim': 70, 'transform_funcs': (2, 4, 6)}"
1203,110e8cf6,0.7011764705882353,"{'latent_dim': 76, 'transform_funcs': (0, 3, 7, 10)}"
1297,758c3aa0,0.5623529411764705,"{'latent_dim': 51, 'transform_funcs': (5, 7, 10)}"
1344,04e5a78e,0.611764705882353,"{'latent_dim': 89, 'transform_funcs': (7, 9, 10)}"
1379,137af59a,0.6058823529411764,"{'latent_dim': 71, 'transform_funcs': (2, 3, 7)}"
1433,9fe647f0,0.6176470588235294,"{'latent_dim': 86, 'transform_funcs': (0, 2, 4, 10)}"
1546,f03c30a4,0.6029411764705882,"{'latent_dim': 69, 'transform_funcs': (7, 9)}"
1551,7aa6f539,0.5997058823529412,"{'latent_dim': 87, 'transform_funcs': (6, 7, 10)}"
1555,5b329b19,0.5838235294117646,"{'latent_dim': 54, 'transform_funcs': (0, 2, 10)}"
1680,fcf624ee,0.6670588235294119,"{'latent_dim': 80, 'transform_funcs': (1, 6, 9)}"
1776,93a546a3,0.706764705882353,"{'latent_dim': 60, 'transform_funcs': (0, 7, 8, 11)}"
1800,b1d30ac8,0.5264705882352941,"{'latent_dim': 3, 'transform_funcs': (2, 4, 6, 7)}"
1802,5992163b,0.6714705882352943,"{'latent_dim': 24, 'transform_funcs': (1, 4, 5, 9)}"
1806,8cc96a56,0.6235294117647059,"{'latent_dim': 76, 'transform_funcs': (0, 3, 4, 9)}"
1907,9c1b29fd,0.6938235294117647,"{'latent_dim': 63, 'transform_funcs': (5, 9, 11)}"
2033,12543bc1,0.6029411764705882,"{'latent_dim': 42, 'transform_funcs': (1, 6, 7, 10)}"
2226,5c640516,0.6676470588235294,"{'latent_dim': 56, 'transform_funcs': (1, 3, 4, 7)}"
2256,993df484,0.6511764705882352,"{'latent_dim': 60, 'transform_funcs': (6, 10, 11)}"
2263,792fbbf3,0.6176470588235293,"{'latent_dim': 61, 'transform_funcs': (0, 2, 3, 5)}"
2309,0c6fc1e7,0.6985294117647058,"{'latent_dim': 66, 'transform_funcs': (0, 7, 9, 11)}"
2422,5d963e16,0.5735294117647058,"{'latent_dim': 42, 'transform_funcs': (2, 4, 8, 9)}"
2440,7e2e908c,0.7508823529411764,"{'latent_dim': 77, 'transform_funcs': (1, 3, 7, 10)}"
2477,31bedbe3,0.6205882352941177,"{'latent_dim': 57, 'transform_funcs': (1, 2, 3, 6)}"
2580,d25327dd,0.47852941176470587,"{'latent_dim': 31, 'transform_funcs': (4, 5, 6, 9)}"
2604,7c163b90,0.5882352941176471,"{'latent_dim': 48, 'transform_funcs': (0, 2, 4, 5)}"
2630,20baf062,0.6555882352941176,"{'latent_dim': 80, 'transform_funcs': (0, 3, 7, 10)}"
2805,5686abf7,0.5844117647058822,"{'latent_dim': 82, 'transform_funcs': (4, 6, 9, 11)}"
2813,e1257137,0.5852941176470589,"{'latent_dim': 36, 'transform_funcs': (1, 3, 4, 5)}"
2872,631d28b5,0.6529411764705884,"{'latent_dim': 21, 'transform_funcs': (0, 4, 8, 11)}"
2873,f5994372,0.7,"{'latent_dim': 65, 'transform_funcs': (0, 7, 8, 11)}"
2973,acd96d3f,0.6764705882352942,"{'latent_dim': 74, 'transform_funcs': (0, 4, 5, 10)}"
2983,f40f1a85,0.6205882352941177,"{'latent_dim': 46, 'transform_funcs': (2, 5, 7, 8)}"
3271,22d5fba2,0.7038235294117647,"{'latent_dim': 68, 'transform_funcs': (3, 7, 9)}"
3343,9464ace3,0.6405882352941176,"{'latent_dim': 89, 'transform_funcs': (3, 4, 6, 11)}"
3364,921b0ef1,0.7011764705882353,"{'latent_dim': 51, 'transform_funcs': (1, 9, 10, 11)}"
3406,2861e9cd,0.6352941176470588,"{'latent_dim': 59, 'transform_funcs': (0, 4, 6, 10)}"
3444,ab01ae3e,0.7567647058823529,"{'latent_dim': 74, 'transform_funcs': (1, 5, 8, 11)}"
3529,b2ef694a,0.6441176470588236,"{'latent_dim': 41, 'transform_funcs': (5, 6, 7)}"
3644,52b3906c,0.578235294117647,"{'latent_dim': 28, 'transform_funcs': (2, 4, 8, 11)}"
