,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir
0,0.8217647058823528,0.8217647058823528,0.010373642405028468,0.8207561267507062,0.010407046434781811,0.820756126750706,0.010407046434781807,0.8205882352941176,0.0,0.8196766210457238,0.0,0.8196766210457236,0.0,0.8117647058823529,0.0,0.7824617146128525,0.0,0.7824617146128525,0.0,1698415156,False,1,7135c3d9,2023-10-27_13-59-16,20.65912413597107,20.65912413597107,171100,6758e5a243b0,172.17.0.4,20.65912413597107,1,,0.298,0.6000000000000001,253,265,"(10,)",7135c3d9
1,0.8235294117647058,0.8152941176470587,0.005998846486579726,0.8135077010851335,0.006083960597944188,0.8135077010851335,0.00608396059794415,0.8235294117647058,0.0,0.822274056633009,0.0,0.822274056633009,0.0,0.7941176470588235,0.0,0.7618658408694129,0.0,0.7618658408694129,0.0,1698415166,False,1,8d0f6dac,2023-10-27_13-59-26,22.740343809127808,22.740343809127808,174520,6758e5a243b0,172.17.0.4,22.740343809127808,1,,0.485,0.30000000000000004,244,140,"(5,)",8d0f6dac
2,0.8294117647058824,0.8126470588235295,0.006841001970360568,0.8110738267417945,0.0068879223574584815,0.8110738267417945,0.00688792235745847,0.8294117647058824,0.0,0.8274734163541382,0.0,0.827473416354138,0.0,0.8088235294117647,0.0,0.7727416676321786,0.0,0.7727416676321786,0.0,1698415171,False,1,4abd92fa,2023-10-27_13-59-31,20.374186515808105,20.374186515808105,174910,6758e5a243b0,172.17.0.4,20.374186515808105,1,,0.083,1.7000000000000002,202,381,"(1,)",4abd92fa
3,0.8088235294117647,0.8061764705882354,0.008049371872590583,0.8051768048692811,0.0081209718599418,0.8051768048692811,0.008120971859941813,0.7794117647058824,0.0,0.7784424378830318,0.0,0.7784424378830318,0.0,0.8088235294117647,0.0,0.7738111785098818,0.0,0.7738111785098818,0.0,1698415173,True,1,6c12309b,2023-10-27_13-59-33,16.833491563796997,16.833491563796997,171100,6758e5a243b0,172.17.0.4,16.833491563796997,1,,0.648,0.5,146,324,"(6,)",6c12309b
4,0.818529411764706,0.818529411764706,0.006713360123831373,0.8166398583413723,0.00662022533011351,0.8166398583413723,0.006620225330113452,0.8117647058823529,0.0,0.8111096796752925,0.0,0.8111096796752925,0.0,0.8029411764705883,0.0,0.7656312991183014,0.0,0.7656312991183014,0.0,1698415187,True,1,8d1a61ca,2023-10-27_13-59-47,23.000129222869873,23.000129222869873,175686,6758e5a243b0,172.17.0.4,23.000129222869873,1,,0.791,1.8,238,437,"(6,)",8d1a61ca
5,0.8164705882352941,0.8164705882352941,0.007347056468703991,0.8153331155320924,0.007463020323788712,0.8153331155320924,0.007463020323788607,0.8147058823529412,0.0,0.8136727173118803,0.0,0.8136727173118803,0.0,0.7941176470588235,0.0,0.759911853009927,0.0,0.759911853009927,0.0,1698415187,True,1,253e0086,2023-10-27_13-59-47,20.91461491584778,20.91461491584778,174520,6758e5a243b0,172.17.0.4,20.91461491584778,1,,0.714,1.0,214,371,"(2,)",253e0086
6,0.7852941176470588,0.766764705882353,0.004565933734194157,0.7657813930672106,0.0045247662668548945,0.7657813930672106,0.004524766266854892,0.7852941176470588,0.0,0.7842127094125659,0.0,0.7842127094125659,0.0,0.7323529411764705,0.0,0.6675298047346894,0.0,0.6675298047346894,0.0,1698415179,True,1,63979cad,2023-10-27_13-59-39,8.011470556259155,8.011470556259155,174910,6758e5a243b0,172.17.0.4,8.011470556259155,1,,0.392,0.7000000000000001,4,467,"(0,)",63979cad
7,0.8352941176470589,0.8273529411764706,0.006966305460192377,0.8239935412529542,0.007277192850545394,0.8239935412529542,0.007277192850545422,0.8352941176470589,0.0,0.8325889581063016,0.0,0.8325889581063017,0.0,0.7970588235294118,0.0,0.7648246274936739,0.0,0.764824627493674,0.0,1698415194,False,1,024129a0,2023-10-27_13-59-54,20.522851705551147,20.522851705551147,171100,6758e5a243b0,172.17.0.4,20.522851705551147,1,,0.377,1.5,251,243,"(10,)",024129a0
8,0.8,0.7891176470588235,0.0049303101806588675,0.7872379196421359,0.004964069793643993,0.7872379196421359,0.004964069793644025,0.7941176470588235,0.0,0.7932105990405901,0.0,0.79321059904059,0.0,0.8,0.0,0.768734591925128,0.0,0.7687345919251279,0.0,1698415197,True,1,22b8c829,2023-10-27_13-59-57,18.535407543182373,18.535407543182373,174910,6758e5a243b0,172.17.0.4,18.535407543182373,1,,0.044,0.8,186,466,"(4,)",22b8c829
9,0.8164705882352941,0.8164705882352941,0.006602924800189306,0.8150276019663945,0.006726641199848825,0.8150276019663945,0.006726641199848764,0.8088235294117647,0.0,0.8074498980171384,0.0,0.8074498980171385,0.0,0.7941176470588235,0.0,0.7608861461643914,0.0,0.7608861461643914,0.0,1698415202,True,1,a08ad9a1,2023-10-27_14-00-02,15.175329685211182,15.175329685211182,174520,6758e5a243b0,172.17.0.4,15.175329685211182,1,,0.687,0.4,107,300,"(6,)",a08ad9a1
