,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/latent_dim,config/batch_size,config/transform_funcs,logdir
0,0.6529411764705882,0.6520588235294118,0.014531316855336027,0.6405379597300527,0.016433566488880943,0.6405379597300527,0.016433566488880905,0.6147058823529412,0.0,0.6056133330441984,0.0,0.6056133330441984,0.0,0.6529411764705882,0.0,0.5887176351522307,0.0,0.5887176351522307,0.0,1698335389,False,1,6ea28c24,2023-10-26_15-49-49,29.12637686729431,29.12637686729431,938157,b274391a1c31,172.17.0.2,29.12637686729431,1,,0.094,1.7000000000000002,195,154,"(1, 9)",6ea28c24
1,0.5970588235294118,0.5641176470588235,0.01327119314432762,0.5623493236040525,0.012835971321093657,0.5623493236040525,0.012835971321093627,0.538235294117647,0.0,0.5320367222033322,0.0,0.5320367222033322,0.0,0.5970588235294118,0.0,0.5692610503981984,0.0,0.5692610503981985,0.0,1698335380,False,1,6f8a5769,2023-10-26_15-49-40,13.518514633178711,13.518514633178711,941406,b274391a1c31,172.17.0.2,13.518514633178711,1,,0.181,1.5,30,401,"(4, 6)",6f8a5769
2,0.6235294117647058,0.6235294117647058,0.010440140793705203,0.6190529966053754,0.011149555455028583,0.6190529966053754,0.01114955545502854,0.5117647058823529,0.0,0.5120251441054706,0.0,0.5120251441054705,0.0,0.6147058823529412,0.0,0.5794393994813134,0.0,0.5794393994813134,0.0,1698335391,True,1,eddc3dae,2023-10-26_15-49-51,16.13211750984192,16.13211750984192,941805,b274391a1c31,172.17.0.2,16.13211750984192,1,,0.723,0.9,51,364,"(1, 2)",eddc3dae
3,0.6617647058823529,0.6561764705882354,0.017521612951301745,0.6542174942492911,0.01811380705381993,0.6542174942492911,0.01811380705381994,0.5294117647058824,0.0,0.5152127932336906,0.0,0.5152127932336906,0.0,0.6617647058823529,0.0,0.6264780233937248,0.0,0.6264780233937248,0.0,1698335411,False,1,fce7e383,2023-10-26_15-50-11,30.57788348197937,30.57788348197937,941406,b274391a1c31,172.17.0.2,30.57788348197937,1,,0.17300000000000001,1.7000000000000002,268,328,"(3, 8)",fce7e383
4,0.711764705882353,0.7088235294117646,0.010103272963128046,0.7063758483789024,0.010020311319970696,0.7063758483789024,0.010020311319970712,0.6764705882352942,0.0,0.6764954105740201,0.0,0.6764954105740202,0.0,0.711764705882353,0.0,0.6839649648923356,0.0,0.6839649648923356,0.0,1698335408,False,1,a456a938,2023-10-26_15-50-08,19.483757257461548,19.483757257461548,938157,b274391a1c31,172.17.0.2,19.483757257461548,1,,0.051000000000000004,0.1,17,294,"(8, 11)",a456a938
5,0.5823529411764706,0.5729411764705882,0.014869676070311212,0.5704190262162198,0.014862345012117245,0.5704190262162198,0.014862345012117265,0.47352941176470587,0.0,0.46717265785453377,0.0,0.4671726578545337,0.0,0.5823529411764706,0.0,0.5441353626781776,0.0,0.5441353626781775,0.0,1698335401,True,1,66b78053,2023-10-26_15-50-01,10.945589542388916,10.945589542388916,941805,b274391a1c31,172.17.0.2,10.945589542388916,1,,0.511,0.6000000000000001,22,249,"(4, 5)",66b78053
6,0.6358823529411765,0.6358823529411765,0.017489492643904127,0.6340105246121117,0.017917149477627174,0.6340105246121117,0.0179171494776272,0.5058823529411764,0.0,0.49919828172469255,0.0,0.4991982817246925,0.0,0.6264705882352941,0.0,0.5895148743278305,0.0,0.5895148743278303,0.0,1698335419,True,1,0cb462ef,2023-10-26_15-50-19,20.261409282684326,20.261409282684326,943360,b274391a1c31,172.17.0.2,20.261409282684326,1,,0.811,0.2,122,131,"(2, 3)",0cb462ef
7,0.6205882352941177,0.6141176470588234,0.01307418280640758,0.6102112195405367,0.012789763564628095,0.6102112195405367,0.01278976356462808,0.5264705882352941,0.0,0.517224009753504,0.0,0.517224009753504,0.0,0.6205882352941177,0.0,0.5903273684724538,0.0,0.5903273684724538,0.0,1698335418,True,1,156f48f1,2023-10-26_15-50-18,16.938297510147095,16.938297510147095,941805,b274391a1c31,172.17.0.2,16.938297510147095,1,,0.41400000000000003,0.7000000000000001,60,467,"(0, 9)",156f48f1
8,0.65,0.6423529411764706,0.021176470588235286,0.6399547709859242,0.02170368109242925,0.6399547709859242,0.021703681092429265,0.5147058823529411,0.0,0.4997257401881705,0.0,0.49972574018817045,0.0,0.65,0.0,0.6139934389825815,0.0,0.6139934389825814,0.0,1698335436,False,1,530ca7df,2023-10-26_15-50-36,27.479127407073975,27.479127407073975,938157,b274391a1c31,172.17.0.2,27.479127407073975,1,,0.462,2.0,227,324,"(1, 6)",530ca7df
9,0.6,0.5829411764705881,0.019142517759144665,0.5826202869384945,0.019249343017644322,0.5826202869384944,0.019249343017644305,0.5235294117647059,0.0,0.5163823892331394,0.0,0.5163823892331395,0.0,0.6,0.0,0.5650378397369986,0.0,0.5650378397369986,0.0,1698335426,True,1,fb35eda3,2023-10-26_15-50-26,15.505232334136963,15.505232334136963,941406,b274391a1c31,172.17.0.2,15.505232334136963,1,,0.843,0.7000000000000001,56,225,"(4, 10)",fb35eda3
