,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/batch_size,config/latent_dim,logdir
0,0.6673809523809525,0.6673809523809525,0.014406237626100802,0.6647601155213387,0.014308933670696052,0.6647601155213387,0.01430893367069607,0.6404761904761904,0.0,0.6359210552373303,0.0,0.6359210552373303,0.0,0.6071428571428571,0.0,0.570602826442653,0.0,0.5706028264426531,0.0,1699974951,True,1,8f200c9a,2023-11-14_15-15-51,66.45590114593506,66.45590114593506,491492,59d6454cd9f4,172.17.0.2,66.45590114593506,1,,0.329,1.1,210,599,8f200c9a
1,0.6597619047619048,0.6597619047619048,0.01331844406756858,0.6551865478987853,0.013383903143798642,0.6551865478987853,0.01338390314379865,0.6404761904761904,0.0,0.633726460288193,0.0,0.6337264602881929,0.0,0.5952380952380952,0.0,0.5714568130619426,0.0,0.5714568130619425,0.0,1699974958,True,1,b92047b9,2023-11-14_15-15-58,64.85286521911621,64.85286521911621,494754,59d6454cd9f4,172.17.0.2,64.85286521911621,1,,0.195,1.1,447,494,b92047b9
2,0.6733333333333333,0.6733333333333333,0.011458294681443777,0.6689368377293098,0.011339450629461924,0.6689368377293098,0.011339450629461957,0.6404761904761904,0.0,0.638030369841997,0.0,0.638030369841997,0.0,0.5904761904761905,0.0,0.558219794290559,0.0,0.558219794290559,0.0,1699974950,False,1,86c4a4f2,2023-11-14_15-15-50,48.23159122467041,48.23159122467041,495142,59d6454cd9f4,172.17.0.2,48.23159122467041,1,,0.277,0.7000000000000001,286,281,86c4a4f2
3,0.6547619047619048,0.6328571428571429,0.010033955955097835,0.6241519825453928,0.009917384193874624,0.6241519825453928,0.009917384193874612,0.6547619047619048,0.0,0.6473081022897873,0.0,0.6473081022897873,0.0,0.6023809523809524,0.0,0.5785220787372899,0.0,0.5785220787372898,0.0,1699974976,True,1,5626e048,2023-11-14_15-16-16,64.47378039360046,64.47378039360046,495648,59d6454cd9f4,172.17.0.2,64.47378039360046,1,,0.47400000000000003,1.8,504,471,5626e048
4,0.6621428571428573,0.6621428571428573,0.009726999150388332,0.6597913048773653,0.009375638005558223,0.6597913048773653,0.00937563800555828,0.6285714285714286,0.0,0.623844357485949,0.0,0.6238443574859491,0.0,0.6166666666666667,0.0,0.5880779680821343,0.0,0.5880779680821343,0.0,1699974986,True,1,0401f709,2023-11-14_15-16-26,63.95434832572937,63.95434832572937,496135,59d6454cd9f4,172.17.0.2,63.95434832572937,1,,0.721,1.1,388,477,0401f709
5,0.6659523809523811,0.6659523809523811,0.006028089952939123,0.6610026685994106,0.0065992379129201535,0.6610026685994106,0.0065992379129201665,0.6261904761904762,0.0,0.6287816448602352,0.0,0.6287816448602354,0.0,0.6095238095238096,0.0,0.5877789392763578,0.0,0.5877789392763578,0.0,1699974998,True,1,c8238696,2023-11-14_15-16-38,47.19313955307007,47.19313955307007,495142,59d6454cd9f4,172.17.0.2,47.19313955307007,1,,0.638,0.4,291,275,c8238696
6,0.6647619047619049,0.6647619047619049,0.008438116736509217,0.6547879033225341,0.008674022504381654,0.6547879033225339,0.008674022504381627,0.6452380952380953,0.0,0.6391635682518139,0.0,0.6391635682518139,0.0,0.6023809523809524,0.0,0.5837254335768629,0.0,0.5837254335768629,0.0,1699975007,True,1,268bc74d,2023-11-14_15-16-47,55.895164489746094,55.895164489746094,491492,59d6454cd9f4,172.17.0.2,55.895164489746094,1,,0.122,0.5,173,382,268bc74d
7,0.6661904761904763,0.6661904761904763,0.012634761106115805,0.6657896016718343,0.011900693058649365,0.6657896016718343,0.011900693058649365,0.6523809523809524,0.0,0.6545902712937026,0.0,0.6545902712937026,0.0,0.6023809523809524,0.0,0.570170273459803,0.0,0.5701702734598031,0.0,1699975029,True,1,015ca634,2023-11-14_15-17-09,70.51112794876099,70.51112794876099,494754,59d6454cd9f4,172.17.0.2,70.51112794876099,1,,0.715,1.1,370,626,015ca634
8,0.6347619047619047,0.6347619047619047,0.010443672475933953,0.6289732314337373,0.010871626496514747,0.6289732314337373,0.010871626496514795,0.569047619047619,0.0,0.5688414876546729,0.0,0.5688414876546728,0.0,0.5714285714285714,0.0,0.5375271872761664,0.0,0.5375271872761663,0.0,1699975046,True,1,431ca754,2023-11-14_15-17-26,69.70889663696289,69.70889663696289,495648,59d6454cd9f4,172.17.0.2,69.70889663696289,1,,0.63,0.8,433,611,431ca754
9,0.6352380952380952,0.6352380952380952,0.014238015607358125,0.6299421662628502,0.014815920624565866,0.6299421662628502,0.01481592062456587,0.6142857142857143,0.0,0.6065611474823795,0.0,0.6065611474823794,0.0,0.5738095238095238,0.0,0.5392347886298862,0.0,0.5392347886298862,0.0,1699975036,True,1,ba412565,2023-11-14_15-17-16,50.22190284729004,50.22190284729004,496135,59d6454cd9f4,172.17.0.2,50.22190284729004,1,,0.218,0.9,409,294,ba412565
