,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
17,0.7957142857142857,0.7957142857142857,0.004616837959444154,0.8030247330776483,0.004466021725409124,0.8030247330776483,0.004466021725409168,0.780952380952381,0.0,0.7885177580788931,0.0,0.7885177580788931,0.0,0.7666666666666667,0.0,0.7717081279034984,0.0,0.7717081279034985,0.0,1700065360,True,1,3b9464df,2023-11-15_16-22-40,105.95994567871094,105.95994567871094,81568,c7ab4190cebd,172.17.0.3,105.95994567871094,1,,1.2000000000000002,55,"(0, 5, 8, 11)",3b9464df,,,,,
18,0.805952380952381,0.805952380952381,0.0042923229469809246,0.8117523946726498,0.004041484760802445,0.8117523946726497,0.004041484760802464,0.7952380952380952,0.0,0.8016676081380055,0.0,0.8016676081380055,0.0,0.7785714285714286,0.0,0.7850127148936569,0.0,0.7850127148936568,0.0,1700065393,True,1,32efa9e4,2023-11-15_16-23-13,108.42822289466858,108.42822289466858,80168,c7ab4190cebd,172.17.0.3,108.42822289466858,1,,0.30000000000000004,58,"(2, 5, 8)",32efa9e4,,,,,
19,0.8080952380952381,0.8080952380952381,0.005654448612875204,0.8107238213611507,0.0056532309989188135,0.8107238213611507,0.005653230998918814,0.7833333333333333,0.0,0.7851812553257554,0.0,0.7851812553257554,0.0,0.7595238095238095,0.0,0.7623922601791454,0.0,0.7623922601791454,0.0,1700065436,True,1,4941ceb4,2023-11-15_16-23-56,123.50639486312866,123.50639486312866,81965,c7ab4190cebd,172.17.0.3,123.50639486312866,1,,1.4000000000000001,171,"(3, 6, 9, 11)",4941ceb4,,,,,
20,0.815952380952381,0.815952380952381,0.004999999999999982,0.8204079418651207,0.004965783275074201,0.8204079418651207,0.004965783275074213,0.8142857142857143,0.0,0.8177720800939796,0.0,0.8177720800939796,0.0,0.8047619047619048,0.0,0.8073083817505483,0.0,0.8073083817505482,0.0,1700065436,True,1,7c4ab997,2023-11-15_16-23-56,117.01993894577026,117.01993894577026,82761,c7ab4190cebd,172.17.0.3,117.01993894577026,1,,1.0,119,"(0, 1, 4, 8)",7c4ab997,,,,,
21,0.8185714285714285,0.8185714285714285,0.006632565846278145,0.8218149383831488,0.006757464814930929,0.8218149383831488,0.006757464814930826,0.8071428571428572,0.0,0.8095282291955069,0.0,0.809528229195507,0.0,0.780952380952381,0.0,0.781502729626398,0.0,0.781502729626398,0.0,1700065477,True,1,6b2405bc,2023-11-15_16-24-37,123.61644983291626,123.61644983291626,81163,c7ab4190cebd,172.17.0.3,123.61644983291626,1,,0.7000000000000001,119,"(1, 7, 10, 11)",6b2405bc,,,,,
22,0.8278571428571428,0.8278571428571428,0.004130797993547048,0.8324438577683819,0.0040113278882757415,0.8324438577683818,0.00401132788827576,0.8,0.0,0.8028705272183534,0.0,0.8028705272183534,0.0,0.8119047619047619,0.0,0.8148534208450627,0.0,0.8148534208450627,0.0,1700065493,False,1,3e31573e,2023-11-15_16-24-53,133.55435013771057,133.55435013771057,81568,c7ab4190cebd,172.17.0.3,133.55435013771057,1,,0.1,32,"(4, 10, 11)",3e31573e,,,,,
23,0.8483333333333333,0.8483333333333333,0.0033755825901804226,0.8509857217785635,0.003005707007644123,0.8509857217785635,0.0030057070076440658,0.8333333333333334,0.0,0.8358691637477186,0.0,0.8358691637477185,0.0,0.8476190476190476,0.0,0.8499914899571883,0.0,0.8499914899571883,0.0,1700065520,False,1,b749f35e,2023-11-15_16-25-20,126.18122720718384,126.18122720718384,80168,c7ab4190cebd,172.17.0.3,126.18122720718384,1,,0.2,76,"(2, 4, 8, 10)",b749f35e,,,,,
24,0.805952380952381,0.805952380952381,0.0035714285714285587,0.8097677357427031,0.003415102804826474,0.8097677357427031,0.0034151028048265033,0.7738095238095238,0.0,0.7805070145460457,0.0,0.7805070145460457,0.0,0.7928571428571428,0.0,0.7976015897741032,0.0,0.7976015897741033,0.0,1700065549,True,1,2fd5715f,2023-11-15_16-25-49,113.3711793422699,113.3711793422699,82761,c7ab4190cebd,172.17.0.3,113.3711793422699,1,,1.0,116,"(2, 6, 7, 11)",2fd5715f,,,,,
25,0.7973809523809524,0.7973809523809524,0.007637626158259753,0.8038118785391356,0.007730123136843472,0.8038118785391356,0.007730123136843462,0.7928571428571428,0.0,0.7994020085305493,0.0,0.7994020085305494,0.0,0.7785714285714286,0.0,0.7856777052111737,0.0,0.7856777052111739,0.0,1700065547,True,1,ff244c07,2023-11-15_16-25-47,110.63901376724243,110.63901376724243,81965,c7ab4190cebd,172.17.0.3,110.63901376724243,1,,0.7000000000000001,138,"(4, 6)",ff244c07,,,,,
26,0.8342857142857143,0.8342857142857143,0.005238095238095237,0.8393537234587102,0.00486471584564827,0.8393537234587102,0.004864715845648309,0.8238095238095238,0.0,0.8277992251430558,0.0,0.8277992251430557,0.0,0.8214285714285714,0.0,0.8241784870319645,0.0,0.8241784870319645,0.0,1700065591,False,1,0f1b5c25,2023-11-15_16-26-31,114.18011903762817,114.18011903762817,81163,c7ab4190cebd,172.17.0.3,114.18011903762817,1,,0.6000000000000001,92,"(4, 5)",0f1b5c25,,,,,
27,0.8623809523809525,0.8623809523809525,0.002776643759450154,0.8660332577643542,0.002780930037840706,0.8660332577643542,0.0027809300378407115,0.8404761904761905,0.0,0.8444547791724876,0.0,0.8444547791724877,0.0,0.85,0.0,0.853964211680675,0.0,0.853964211680675,0.0,1700065604,False,1,801c644e,2023-11-15_16-26-44,110.99971461296082,110.99971461296082,81568,c7ab4190cebd,172.17.0.3,110.99971461296082,1,,0.9,72,"(0, 1, 5, 9)",801c644e,,,,,
28,0.8002380952380953,0.8002380952380953,0.004318656463623118,0.8026256867307137,0.0036528946019504073,0.8026256867307137,0.003652894601950408,0.7880952380952381,0.0,0.7930404020096535,0.0,0.7930404020096535,0.0,0.7785714285714286,0.0,0.7811449305676731,0.0,0.7811449305676731,0.0,1700065645,True,1,b4deafad,2023-11-15_16-27-25,125.66699624061584,125.66699624061584,80168,c7ab4190cebd,172.17.0.3,125.66699624061584,1,,0.1,17,"(1, 2, 3, 5)",b4deafad,,,,,
29,0.830952380952381,0.8254761904761905,0.0028272243064376254,0.8309859082682856,0.002742473790181996,0.8309859082682856,0.00274247379018201,0.8238095238095238,0.0,0.8291768193390833,0.0,0.8291768193390834,0.0,0.830952380952381,0.0,0.8361383176053717,0.0,0.8361383176053717,0.0,1700065656,False,1,aea310c2,2023-11-15_16-27-36,108.74760794639587,108.74760794639587,81965,c7ab4190cebd,172.17.0.3,108.74760794639587,1,,0.2,3,"(0, 2, 7, 11)",aea310c2,,,,,
30,0.8095238095238095,0.7983333333333333,0.005221836237967008,0.800881595133923,0.005323985204383307,0.800881595133923,0.0053239852043832775,0.8095238095238095,0.0,0.8128298413999785,0.0,0.8128298413999787,0.0,0.780952380952381,0.0,0.7844580666609735,0.0,0.7844580666609734,0.0,1700065670,True,1,4973b1d2,2023-11-15_16-27-50,120.89130640029907,120.89130640029907,82761,c7ab4190cebd,172.17.0.3,120.89130640029907,1,,0.2,80,"(2, 3, 5, 6)",4973b1d2,,,,,
31,0.7923809523809524,0.7923809523809524,0.005084322977157789,0.7951994816975951,0.005275101336627578,0.7951994816975951,0.005275101336627621,0.7785714285714286,0.0,0.7808846480804896,0.0,0.7808846480804897,0.0,0.7547619047619047,0.0,0.7547208585586689,0.0,0.7547208585586689,0.0,1700065730,True,1,74d09851,2023-11-15_16-28-50,138.93344497680664,138.93344497680664,81163,c7ab4190cebd,172.17.0.3,138.93344497680664,1,,0.2,69,"(0, 1, 7, 10)",74d09851,,,,,
32,0.8523809523809524,0.8361904761904763,0.002332847374079209,0.8422149251584011,0.0022996055683422332,0.8422149251584011,0.0022996055683422753,0.8523809523809524,0.0,0.8565451798724147,0.0,0.8565451798724149,0.0,0.8285714285714286,0.0,0.832631928757166,0.0,0.8326319287571659,0.0,1700065726,False,1,f86cb817,2023-11-15_16-28-46,121.8945791721344,121.8945791721344,81568,c7ab4190cebd,172.17.0.3,121.8945791721344,1,,0.30000000000000004,39,"(3, 6, 7, 8)",f86cb817,,,,,
33,0.8371428571428572,0.8371428571428572,0.0037191665123364887,0.8419682363571139,0.0037156518933189647,0.8419682363571142,0.0037156518933189747,0.8333333333333334,0.0,0.8367234933238415,0.0,0.8367234933238417,0.0,0.7880952380952381,0.0,0.7917947751404362,0.0,0.7917947751404362,0.0,1700065760,False,1,52976665,2023-11-15_16-29-20,114.95043182373047,114.95043182373047,80168,c7ab4190cebd,172.17.0.3,114.95043182373047,1,,1.0,108,"(3, 4, 5)",52976665,,,,,
34,0.8166666666666667,0.8164285714285715,0.004573660169594876,0.8211083614934065,0.0043867095600438714,0.8211083614934065,0.00438670956004386,0.8166666666666667,0.0,0.8197871149729433,0.0,0.8197871149729433,0.0,0.7857142857142857,0.0,0.7885688190571049,0.0,0.7885688190571047,0.0,1700065762,True,1,e0635f6e,2023-11-15_16-29-22,106.17390632629395,106.17390632629395,81965,c7ab4190cebd,172.17.0.3,106.17390632629395,1,,0.9,68,"(0, 2, 5, 6)",e0635f6e,,,,,
35,0.830952380952381,0.8204761904761904,0.005345224838248491,0.826047543157823,0.005204115500836619,0.826047543157823,0.005204115500836634,0.830952380952381,0.0,0.8348484299128787,0.0,0.8348484299128787,0.0,0.7642857142857142,0.0,0.7667940989709011,0.0,0.766794098970901,0.0,1700065782,False,1,b7e1858b,2023-11-15_16-29-42,111.5711121559143,111.5711121559143,82761,c7ab4190cebd,172.17.0.3,111.5711121559143,1,,1.1,135,"(2, 5, 10)",b7e1858b,,,,,
36,0.7961904761904762,0.7961904761904762,0.004151332327181629,0.8012625160896245,0.003717942804459464,0.8012625160896247,0.0037179428044594614,0.780952380952381,0.0,0.7846406147489122,0.0,0.7846406147489122,0.0,0.7761904761904762,0.0,0.7795212929910645,0.0,0.7795212929910645,0.0,1700065841,True,1,f816d21a,2023-11-15_16-30-41,115.0240728855133,115.0240728855133,81568,c7ab4190cebd,172.17.0.3,115.0240728855133,1,,0.9,84,"(2, 5, 7, 8)",f816d21a,,,,,
37,0.8264285714285714,0.8264285714285714,0.005045147642956478,0.8314091838128306,0.004875652310241058,0.8314091838128306,0.004875652310241068,0.8214285714285714,0.0,0.8238782882817635,0.0,0.8238782882817635,0.0,0.7952380952380952,0.0,0.7992537920116835,0.0,0.7992537920116833,0.0,1700065841,True,1,c11199a5,2023-11-15_16-30-41,110.24299669265747,110.24299669265747,81163,c7ab4190cebd,172.17.0.3,110.24299669265747,1,,0.7000000000000001,39,"(4, 5, 10, 11)",c11199a5,,,,,
38,0.7783333333333333,0.7783333333333333,0.005265081997022834,0.7837321685115877,0.005000560736398172,0.7837321685115878,0.005000560736398186,0.7738095238095238,0.0,0.7807857170475829,0.0,0.780785717047583,0.0,0.7547619047619047,0.0,0.7610741204364485,0.0,0.7610741204364485,0.0,1700065865,True,1,8a692ba4,2023-11-15_16-31-05,105.02732539176941,105.02732539176941,80168,c7ab4190cebd,172.17.0.3,105.02732539176941,1,,0.5,14,"(8, 9, 10)",8a692ba4,,,,,
39,0.8261904761904761,0.8238095238095238,0.004390259265377592,0.8272398551021034,0.004443538305568324,0.8272398551021034,0.004443538305568334,0.8261904761904761,0.0,0.8295468042450446,0.0,0.8295468042450447,0.0,0.7880952380952381,0.0,0.7914616964798605,0.0,0.7914616964798605,0.0,1700065869,True,1,bf0e3d4d,2023-11-15_16-31-09,107.20698952674866,107.20698952674866,81965,c7ab4190cebd,172.17.0.3,107.20698952674866,1,,0.8,29,"(1, 3, 7, 8)",bf0e3d4d,,,,,
40,0.7897619047619047,0.7897619047619047,0.0038465462908103465,0.797268948373648,0.003785798867253679,0.797268948373648,0.0037857988672536803,0.7880952380952381,0.0,0.7959178870717798,0.0,0.7959178870717799,0.0,0.7833333333333333,0.0,0.7912278774749013,0.0,0.7912278774749012,0.0,1700065880,True,1,b205f689,2023-11-15_16-31-20,98.15190410614014,98.15190410614014,82761,c7ab4190cebd,172.17.0.3,98.15190410614014,1,,0.6000000000000001,46,"(2, 5, 6, 9)",b205f689,,,,,
41,0.818095238095238,0.818095238095238,0.005238095238095242,0.8246856809110976,0.0050930810007054055,0.8246856809110976,0.005093081000705376,0.8166666666666667,0.0,0.8223057349796363,0.0,0.8223057349796364,0.0,0.8119047619047619,0.0,0.8178885580123724,0.0,0.8178885580123724,0.0,1700065949,True,1,324b6efd,2023-11-15_16-32-29,108.3715467453003,108.3715467453003,81163,c7ab4190cebd,172.17.0.3,108.3715467453003,1,,0.5,64,"(0, 6, 7, 10)",324b6efd,,,,,
42,0.780952380952381,0.7569047619047619,0.0037570794852522485,0.7561683610868807,0.003794322718684546,0.7561683610868807,0.003794322718684498,0.780952380952381,0.0,0.7845982135045979,0.0,0.7845982135045979,0.0,0.7619047619047619,0.0,0.7643925424097838,0.0,0.7643925424097838,0.0,1700065938,True,1,ef102bbd,2023-11-15_16-32-18,96.91119980812073,96.91119980812073,81568,c7ab4190cebd,172.17.0.3,96.91119980812073,1,,0.9,9,"(0, 3, 7, 10)",ef102bbd,,,,,
43,0.8140476190476191,0.8140476190476191,0.0032732683535398738,0.8198579395775341,0.0033393017331777974,0.8198579395775341,0.0033393017331778086,0.8119047619047619,0.0,0.818548764381286,0.0,0.818548764381286,0.0,0.8095238095238095,0.0,0.8117107582257371,0.0,0.8117107582257371,0.0,1700065974,True,1,aa1e1020,2023-11-15_16-32-54,108.41734433174133,108.41734433174133,80168,c7ab4190cebd,172.17.0.3,108.41734433174133,1,,0.30000000000000004,33,"(0, 1, 7)",aa1e1020,,,,,
44,0.8192857142857143,0.8192857142857143,0.004695972124599058,0.8245014662302541,0.004563249575717258,0.8245014662302541,0.004563249575717221,0.8166666666666667,0.0,0.8213891164920719,0.0,0.8213891164920718,0.0,0.8142857142857143,0.0,0.8208198866091502,0.0,0.8208198866091503,0.0,1700065978,True,1,f552863a,2023-11-15_16-32-58,107.60492992401123,107.60492992401123,81965,c7ab4190cebd,172.17.0.3,107.60492992401123,1,,1.1,25,"(3, 6, 7, 11)",f552863a,,,,,
45,0.7823809523809524,0.7823809523809524,0.005553287518900267,0.7876996538881993,0.005937316543880583,0.7876996538881992,0.00593731654388063,0.780952380952381,0.0,0.7855373707373737,0.0,0.7855373707373736,0.0,0.7452380952380953,0.0,0.748669358805082,0.0,0.748669358805082,0.0,1700065991,True,1,c81348d9,2023-11-15_16-33-11,110.1923017501831,110.1923017501831,82761,c7ab4190cebd,172.17.0.3,110.1923017501831,1,,1.1,101,"(1, 2, 5, 11)",c81348d9,,,,,
46,0.8119047619047619,0.7780952380952381,0.004364357804719833,0.7838878197358631,0.0042731020054028075,0.783887819735863,0.0042731020054027945,0.8119047619047619,0.0,0.8162326884221539,0.0,0.816232688422154,0.0,0.7785714285714286,0.0,0.7799181754041329,0.0,0.7799181754041329,0.0,1700066051,True,1,2848f60c,2023-11-15_16-34-11,112.19961738586426,112.19961738586426,81568,c7ab4190cebd,172.17.0.3,112.19961738586426,1,,0.7000000000000001,50,"(0, 1, 7, 9)",2848f60c,,,,,
47,0.8238095238095238,0.8133333333333332,0.0045425676257949636,0.8166647597118495,0.004959256463303525,0.8166647597118493,0.004959256463303518,0.8238095238095238,0.0,0.8277484328587185,0.0,0.8277484328587185,0.0,0.7928571428571428,0.0,0.7963215548039851,0.0,0.796321554803985,0.0,1700066060,True,1,00eff7d1,2023-11-15_16-34-20,111.37939834594727,111.37939834594727,81163,c7ab4190cebd,172.17.0.3,111.37939834594727,1,,0.8,85,"(3, 6, 7, 8)",00eff7d1,,,,,
48,0.8476190476190476,0.8335714285714285,0.0037570794852522485,0.8361402923353118,0.0038354086792776096,0.8361402923353118,0.0038354086792776556,0.8261904761904761,0.0,0.8300102930060912,0.0,0.8300102930060912,0.0,0.8476190476190476,0.0,0.8494774059316886,0.0,0.8494774059316885,0.0,1700066095,False,1,07c67e07,2023-11-15_16-34-55,121.15377140045166,121.15377140045166,80168,c7ab4190cebd,172.17.0.3,121.15377140045166,1,,0.30000000000000004,39,"(2, 7, 8)",07c67e07,,,,,
49,0.8228571428571427,0.8228571428571427,0.0057538314159974215,0.8301159638745025,0.0055036797801208915,0.8301159638745025,0.005503679780120883,0.8119047619047619,0.0,0.8185346086212572,0.0,0.818534608621257,0.0,0.7976190476190477,0.0,0.8054457735225619,0.0,0.8054457735225617,0.0,1700066114,True,1,a5b5045a,2023-11-15_16-35-14,136.49899744987488,136.49899744987488,81965,c7ab4190cebd,172.17.0.3,136.49899744987488,1,,1.3,150,"(2, 4, 5, 7)",a5b5045a,,,,,
50,0.8261904761904761,0.7902380952380952,0.006249716546860344,0.7949912274706824,0.0059846453685441225,0.7949912274706823,0.00598464536854407,0.8261904761904761,0.0,0.8299916116009709,0.0,0.8299916116009709,0.0,0.8119047619047619,0.0,0.8165724063051449,0.0,0.8165724063051449,0.0,1700066110,True,1,a4262e71,2023-11-15_16-35-10,119.84823036193848,119.84823036193848,82761,c7ab4190cebd,172.17.0.3,119.84823036193848,1,,0.5,63,"(5, 7, 8)",a4262e71,,,,,
51,0.8073809523809524,0.8073809523809524,0.004695972124599036,0.8110463686921705,0.004862381228549757,0.8110463686921705,0.004862381228549724,0.7952380952380952,0.0,0.7980080840866738,0.0,0.7980080840866737,0.0,0.8047619047619048,0.0,0.8063666024832061,0.0,0.8063666024832062,0.0,1700066164,True,1,325e173d,2023-11-15_16-36-04,112.81665825843811,112.81665825843811,81568,c7ab4190cebd,172.17.0.3,112.81665825843811,1,,1.5,128,"(0, 3, 4, 7)",325e173d,,,,,
