,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir
0,0.8302941176470588,0.8302941176470588,0.004372373160976062,0.8290184056688871,0.004415565040774306,0.8290184056688871,0.004415565040774303,0.8294117647058824,0.0,0.8277463667405562,0.0,0.8277463667405562,0.0,0.8117647058823529,0.0,0.7806212410304482,0.0,0.7806212410304483,0.0,1698398666,False,1,67bc9ad9,2023-10-27_09-24-26,17.379842519760132,17.379842519760132,96248,6758e5a243b0,172.17.0.4,17.379842519760132,1,,0.40900000000000003,1.3,61,209,"(0, 3, 4, 6)",67bc9ad9
1,0.8176470588235294,0.8079411764705883,0.005588235294117627,0.8070988001888388,0.005716867719489199,0.8070988001888388,0.005716867719489184,0.8176470588235294,0.0,0.8167729078620554,0.0,0.8167729078620553,0.0,0.7970588235294118,0.0,0.7539961837866771,0.0,0.7539961837866771,0.0,1698398675,True,1,9f53a850,2023-10-27_09-24-35,15.80856966972351,15.80856966972351,96642,6758e5a243b0,172.17.0.4,15.80856966972351,1,,0.866,1.5,10,129,"(0, 5, 9, 10)",9f53a850
2,0.8088235294117647,0.8085294117647059,0.004252009498470856,0.8069445533742332,0.0043997636392643725,0.806944553374233,0.004399763639264426,0.8088235294117647,0.0,0.807506856614712,0.0,0.8075068566147121,0.0,0.7941176470588235,0.0,0.7588729460161385,0.0,0.7588729460161384,0.0,1698398686,True,1,84d032d0,2023-10-27_09-24-46,20.24047064781189,20.24047064781189,96248,6758e5a243b0,172.17.0.4,20.24047064781189,1,,0.852,1.6,54,222,"(0, 8, 9, 10)",84d032d0
3,0.8117647058823529,0.8052941176470588,0.007180326832784523,0.8042630372473406,0.00711379100635945,0.8042630372473406,0.007113791006359476,0.8117647058823529,0.0,0.8104805505672911,0.0,0.8104805505672911,0.0,0.788235294117647,0.0,0.7415197599688137,0.0,0.7415197599688137,0.0,1698398690,True,1,ce56804f,2023-10-27_09-24-50,14.664854288101196,14.664854288101196,96642,6758e5a243b0,172.17.0.4,14.664854288101196,1,,0.621,1.4000000000000001,26,257,"(0, 1, 2, 5)",ce56804f
4,0.8264705882352941,0.8132352941176471,0.006991096661179218,0.8120650474525444,0.007000781101796056,0.8120650474525444,0.0070007811017960215,0.8264705882352941,0.0,0.825660630503749,0.0,0.8256606305037492,0.0,0.8,0.0,0.766859402679194,0.0,0.766859402679194,0.0,1698398706,False,1,2bd3fea0,2023-10-27_09-25-06,19.754188776016235,19.754188776016235,96248,6758e5a243b0,172.17.0.4,19.754188776016235,1,,0.579,0.6000000000000001,74,250,"(1, 2, 6, 9)",2bd3fea0
5,0.8217647058823528,0.8217647058823528,0.006197443384031024,0.8202721147081815,0.006313339681886955,0.8202721147081815,0.00631333968188696,0.8205882352941176,0.0,0.8200227834205377,0.0,0.8200227834205377,0.0,0.7794117647058824,0.0,0.7254900289550701,0.0,0.7254900289550701,0.0,1698398701,False,1,0d0e6df5,2023-10-27_09-25-01,11.676939010620117,11.676939010620117,96642,6758e5a243b0,172.17.0.4,11.676939010620117,1,,0.339,1.6,8,406,"(0, 2, 6, 8)",0d0e6df5
6,0.8205882352941176,0.8150000000000001,0.008049371872590565,0.8143320948508522,0.007867557897144068,0.8143320948508522,0.007867557897144072,0.8205882352941176,0.0,0.8198894957347399,0.0,0.8198894957347398,0.0,0.8029411764705883,0.0,0.7735574973434446,0.0,0.7735574973434445,0.0,1698398717,True,1,c4f4d704,2023-10-27_09-25-17,15.344842433929443,15.344842433929443,96642,6758e5a243b0,172.17.0.4,15.344842433929443,1,,0.136,0.9,17,144,"(0, 3, 4, 8)",c4f4d704
7,0.8126470588235295,0.8126470588235295,0.007897483283586767,0.8116039794466093,0.008067118863837642,0.8116039794466093,0.008067118863837694,0.8,0.0,0.7992274836637991,0.0,0.7992274836637993,0.0,0.8088235294117647,0.0,0.7795162425959503,0.0,0.7795162425959501,0.0,1698398728,True,1,00bb4337,2023-10-27_09-25-28,21.739243507385254,21.739243507385254,96248,6758e5a243b0,172.17.0.4,21.739243507385254,1,,0.082,0.6000000000000001,83,308,"(2, 6, 7, 10)",00bb4337
8,0.8117647058823529,0.808235294117647,0.007180326832784506,0.8077089746062901,0.0072060328338287285,0.8077089746062901,0.007206032833828756,0.8117647058823529,0.0,0.8104775772920613,0.0,0.8104775772920613,0.0,0.8058823529411765,0.0,0.7718054414934473,0.0,0.7718054414934473,0.0,1698398735,True,1,b78c4406,2023-10-27_09-25-35,18.61883854866028,18.61883854866028,96642,6758e5a243b0,172.17.0.4,18.61883854866028,1,,0.067,1.5,55,191,"(2, 4, 6, 10)",b78c4406
9,0.8323529411764706,0.8076470588235294,0.005455069703232748,0.8070739138188598,0.005387559383108034,0.8070739138188598,0.005387559383107994,0.8323529411764706,0.0,0.8322101796554351,0.0,0.8322101796554351,0.0,0.7941176470588235,0.0,0.74706865451391,0.0,0.74706865451391,0.0,1698398746,False,1,0a1ad5f8,2023-10-27_09-25-46,17.46062707901001,17.46062707901001,96248,6758e5a243b0,172.17.0.4,17.46062707901001,1,,0.325,0.7000000000000001,37,498,"(2, 3, 8, 9)",0a1ad5f8
10,0.8114705882352942,0.8114705882352942,0.004252009498470856,0.8104995646057714,0.004435576090464295,0.8104995646057714,0.004435576090464237,0.7676470588235295,0.0,0.7656900192006575,0.0,0.7656900192006574,0.0,0.7852941176470588,0.0,0.7519603133495255,0.0,0.7519603133495254,0.0,1698398761,True,1,af6dc2be,2023-10-27_09-26-01,25.829136610031128,25.829136610031128,96642,6758e5a243b0,172.17.0.4,25.829136610031128,1,,0.887,0.1,83,485,"(0, 2, 4, 10)",af6dc2be
11,0.7520588235294118,0.7520588235294118,0.006450503588076833,0.7524257184771733,0.0065184590426194304,0.7524257184771733,0.0065184590426193845,0.7264705882352941,0.0,0.7254360396197478,0.0,0.7254360396197478,0.0,0.7088235294117647,0.0,0.6492367776609033,0.0,0.6492367776609034,0.0,1698398757,True,1,c0dd14dd,2023-10-27_09-25-57,11.339218139648438,11.339218139648438,96248,6758e5a243b0,172.17.0.4,11.339218139648438,1,,0.86,0.4,9,290,"(1, 2, 5, 6)",c0dd14dd
12,0.8108823529411765,0.8108823529411765,0.0049303101806588675,0.8090902211620495,0.005067578907399874,0.8090902211620495,0.005067578907399901,0.8058823529411765,0.0,0.8041867006411151,0.0,0.804186700641115,0.0,0.7941176470588235,0.0,0.7663455946941543,0.0,0.7663455946941542,0.0,1698398780,True,1,54ea4690,2023-10-27_09-26-20,22.86379599571228,22.86379599571228,96248,6758e5a243b0,172.17.0.4,22.86379599571228,1,,0.764,0.8,86,357,"(0, 3, 6, 7)",54ea4690
13,0.8358823529411763,0.8358823529411763,0.011145467836174355,0.8344752225309398,0.011464292983902944,0.8344752225309398,0.011464292983902922,0.8117647058823529,0.0,0.8110815949271117,0.0,0.8110815949271118,0.0,0.7941176470588235,0.0,0.7545552529644957,0.0,0.7545552529644955,0.0,1698398777,False,1,f8f96952,2023-10-27_09-26-17,15.316494703292847,15.316494703292847,96642,6758e5a243b0,172.17.0.4,15.316494703292847,1,,0.673,1.0,8,213,"(1, 3, 9, 10)",f8f96952
14,0.8147058823529412,0.8147058823529412,0.007781621503131121,0.8136654069671522,0.0077442735894765555,0.8136654069671524,0.007744273589476527,0.7970588235294118,0.0,0.7955820183943823,0.0,0.7955820183943823,0.0,0.7970588235294118,0.0,0.7666808202698382,0.0,0.7666808202698383,0.0,1698398798,True,1,3ad2330e,2023-10-27_09-26-38,24.401524305343628,24.401524305343628,101295,6758e5a243b0,172.17.0.4,24.401524305343628,1,,0.538,0.2,59,393,"(2, 5, 6, 10)",3ad2330e
15,0.8294117647058824,0.8091176470588236,0.0046410981876645425,0.8074511785334044,0.005024150540530363,0.8074511785334046,0.0050241505405303095,0.8294117647058824,0.0,0.8268646389081175,0.0,0.8268646389081176,0.0,0.7970588235294118,0.0,0.7692814838580674,0.0,0.7692814838580673,0.0,1698398800,False,1,1724798c,2023-10-27_09-26-40,23.6866238117218,23.6866238117218,96642,6758e5a243b0,172.17.0.4,23.6866238117218,1,,0.23800000000000002,1.8,76,137,"(1, 5, 6, 9)",1724798c
16,0.7911764705882353,0.7894117647058823,0.007228356310261494,0.7885383768256065,0.007235610932684268,0.7885383768256065,0.007235610932684283,0.7911764705882353,0.0,0.7901894635889176,0.0,0.7901894635889176,0.0,0.7911764705882353,0.0,0.7443630949662452,0.0,0.7443630949662452,0.0,1698398797,True,1,15a5bbd7,2023-10-27_09-26-37,17.188796758651733,17.188796758651733,96248,6758e5a243b0,172.17.0.4,17.188796758651733,1,,0.308,0.30000000000000004,28,469,"(0, 7, 10, 11)",15a5bbd7
17,0.8038235294117648,0.8038235294117648,0.006841001970360605,0.8029817004322461,0.007003492191658547,0.8029817004322461,0.007003492191658561,0.7941176470588235,0.0,0.7932417374371179,0.0,0.7932417374371181,0.0,0.7911764705882353,0.0,0.7580097626034565,0.0,0.7580097626034564,0.0,1698398811,True,1,a1cd73b3,2023-10-27_09-26-51,13.989818334579468,13.989818334579468,96248,6758e5a243b0,172.17.0.4,13.989818334579468,1,,0.261,1.9000000000000001,18,251,"(0, 2, 3, 7)",a1cd73b3
