,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/latent_dim,config/transform_funcs,logdir
0,0.6794117647058824,0.6302941176470587,0.016949446510851663,0.6274685160357731,0.017247832297348893,0.6274685160357732,0.017247832297348897,0.5735294117647058,0.0,0.5777488730839924,0.0,0.5777488730839925,0.0,0.6794117647058824,0.0,0.6576719544421445,0.0,0.6576719544421445,0.0,1699928783,False,1,544e7a5a,2023-11-14_02-26-23,44.338702917099,44.338702917099,319379,59d6454cd9f4,172.17.0.2,44.338702917099,1,,174,"(2, 4, 10, 11)",544e7a5a
1,0.636764705882353,0.636764705882353,0.015069045244058249,0.6282385181243683,0.01562505106171858,0.6282385181243682,0.015625051061718537,0.538235294117647,0.0,0.5365030831713649,0.0,0.536503083171365,0.0,0.5588235294117647,0.0,0.48115878938640133,0.0,0.48115878938640133,0.0,1699928772,False,1,4c6b82a5,2023-11-14_02-26-12,24.165719270706177,24.165719270706177,322605,59d6454cd9f4,172.17.0.2,24.165719270706177,1,,36,"(2, 8, 9, 11)",4c6b82a5
2,0.6364705882352941,0.6364705882352941,0.009947961485463399,0.6335999906450411,0.010457294207113735,0.6335999906450411,0.010457294207113735,0.5970588235294118,0.0,0.596339033919044,0.0,0.596339033919044,0.0,0.6058823529411764,0.0,0.5756465851826678,0.0,0.5756465851826678,0.0,1699928796,True,1,b3b79a9a,2023-11-14_02-26-36,39.90789556503296,39.90789556503296,322996,59d6454cd9f4,172.17.0.2,39.90789556503296,1,,105,"(0, 3, 6, 11)",b3b79a9a
3,0.7617647058823529,0.7570588235294118,0.010941808963375448,0.7556915222199386,0.010734606387215555,0.7556915222199386,0.010734606387215554,0.7411764705882353,0.0,0.7384768136211485,0.0,0.7384768136211486,0.0,0.7617647058823529,0.0,0.7300534216799649,0.0,0.730053421679965,0.0,1699928837,False,1,1517033a,2023-11-14_02-27-17,70.69861221313477,70.69861221313477,323382,59d6454cd9f4,172.17.0.2,70.69861221313477,1,,131,"(0, 1, 5, 10)",1517033a
4,0.6588235294117647,0.6564705882352941,0.008998269729869609,0.6561426593937847,0.009293571495693811,0.6561426593937849,0.009293571495693764,0.6588235294117647,0.0,0.6601738819651424,0.0,0.6601738819651425,0.0,0.6529411764705882,0.0,0.6290032291135479,0.0,0.6290032291135478,0.0,1699928812,False,1,94ff6fb1,2023-11-14_02-26-52,40.29508352279663,40.29508352279663,322605,59d6454cd9f4,172.17.0.2,40.29508352279663,1,,6,"(1, 6, 10, 11)",94ff6fb1
5,0.6667647058823529,0.6667647058823529,0.01986328706459183,0.6637779618814864,0.020372755039186133,0.6637779618814863,0.02037275503918621,0.48823529411764705,0.0,0.4808827264909253,0.0,0.48088272649092517,0.0,0.6411764705882353,0.0,0.6137602850194087,0.0,0.6137602850194086,0.0,1699928812,False,1,5e9128f4,2023-11-14_02-26-52,29.66950011253357,29.66950011253357,319379,59d6454cd9f4,172.17.0.2,29.66950011253357,1,,100,"(0, 2, 4, 10)",5e9128f4
6,0.6623529411764707,0.6623529411764707,0.010830560376189399,0.6597164910919926,0.01110239732486423,0.6597164910919926,0.011102397324864236,0.6294117647058823,0.0,0.6282796166808304,0.0,0.6282796166808304,0.0,0.6147058823529412,0.0,0.5817712596093572,0.0,0.5817712596093572,0.0,1699928858,True,1,6f7cf815,2023-11-14_02-27-38,61.283225536346436,61.283225536346436,322996,59d6454cd9f4,172.17.0.2,61.283225536346436,1,,124,"(5, 6, 11)",6f7cf815
7,0.6794117647058824,0.6661764705882354,0.011180339887498952,0.6636862108872288,0.011444630335035712,0.6636862108872288,0.011444630335035734,0.6235294117647059,0.0,0.6196708359062295,0.0,0.6196708359062296,0.0,0.6794117647058824,0.0,0.6443119187895852,0.0,0.6443119187895854,0.0,1699928885,False,1,0a0db09e,2023-11-14_02-28-05,75.77267026901245,75.77267026901245,325028,59d6454cd9f4,172.17.0.2,75.77267026901245,1,,127,"(0, 1, 3, 4)",0a0db09e
8,0.6735294117647059,0.6314705882352941,0.009847452378107767,0.6263136888913083,0.01015651070660121,0.6263136888913083,0.010156510706601195,0.5823529411764706,0.0,0.57843387647708,0.0,0.5784338764770799,0.0,0.6735294117647059,0.0,0.639860627496649,0.0,0.639860627496649,0.0,1699928851,False,1,539a93c8,2023-11-14_02-27-31,39.145691871643066,39.145691871643066,322605,59d6454cd9f4,172.17.0.2,39.145691871643066,1,,28,"(3, 4, 5, 8)",539a93c8
9,0.608235294117647,0.608235294117647,0.01457589610983984,0.5992110134799042,0.014588317739585143,0.5992110134799045,0.014588317739585127,0.49117647058823527,0.0,0.4904281141038841,0.0,0.49042811410388415,0.0,0.5941176470588235,0.0,0.5476802043793555,0.0,0.5476802043793555,0.0,1699928842,True,1,8f8011fd,2023-11-14_02-27-22,29.544128894805908,29.544128894805908,319379,59d6454cd9f4,172.17.0.2,29.544128894805908,1,,148,"(2, 5, 7)",8f8011fd
