,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature,config/latent_dim,config/transform_funcs,logdir
0,0.7305882352941178,0.7305882352941178,0.011705734554195536,0.7286158410714632,0.012072337605985646,0.7286158410714632,0.01207233760598566,0.6617647058823529,0.0,0.6562198791343099,0.0,0.6562198791343099,0.0,0.7205882352941176,0.0,0.6603169611223019,0.0,0.660316961122302,0.0,1699753377,False,1,536fe03e,2023-11-12_01-42-57,38.933127880096436,38.933127880096436,75786,59d6454cd9f4,172.17.0.2,38.933127880096436,1,,1.0,96,"(3, 9, 10)",536fe03e
1,0.6694117647058825,0.6694117647058825,0.013994561474553314,0.665257309381012,0.013913122773259304,0.665257309381012,0.013913122773259323,0.5823529411764706,0.0,0.5738146825000406,0.0,0.5738146825000405,0.0,0.6676470588235294,0.0,0.642834165285894,0.0,0.6428341652858941,0.0,1699753389,True,1,fd9274b7,2023-11-12_01-43-09,42.40825366973877,42.40825366973877,79041,59d6454cd9f4,172.17.0.2,42.40825366973877,1,,0.9,128,"(1, 3, 4, 9)",fd9274b7
2,0.6379411764705882,0.6379411764705882,0.0156988307589206,0.6338541062394605,0.016302896310909393,0.6338541062394605,0.016302896310909393,0.5764705882352941,0.0,0.5705158704445946,0.0,0.5705158704445946,0.0,0.6352941176470588,0.0,0.5951567944250871,0.0,0.5951567944250871,0.0,1699753401,True,1,4b0ea3d4,2023-11-12_01-43-21,45.50517654418945,45.50517654418945,79432,59d6454cd9f4,172.17.0.2,45.50517654418945,1,,1.3,221,"(0, 5, 6, 8)",4b0ea3d4
3,0.7405882352941177,0.7405882352941177,0.006681068642117969,0.7375294385677745,0.007078700354924423,0.7375294385677745,0.007078700354924414,0.6882352941176471,0.0,0.6876076005144938,0.0,0.6876076005144938,0.0,0.7352941176470589,0.0,0.7050135619426132,0.0,0.7050135619426131,0.0,1699753408,False,1,9c5ad94f,2023-11-12_01-43-28,42.141255378723145,42.141255378723145,79827,59d6454cd9f4,172.17.0.2,42.141255378723145,1,,0.9,78,"(1, 5, 8, 11)",9c5ad94f
4,0.5882352941176471,0.5594117647058823,0.01204087617085807,0.5566534772753352,0.012200429474681338,0.5566534772753352,0.012200429474681324,0.5147058823529411,0.0,0.5173392560739611,0.0,0.5173392560739611,0.0,0.5882352941176471,0.0,0.5595809796867723,0.0,0.5595809796867722,0.0,1699753397,True,1,85cbde36,2023-11-12_01-43-17,21.57659411430359,21.57659411430359,80370,59d6454cd9f4,172.17.0.2,21.57659411430359,1,,0.7000000000000001,39,"(2, 5, 8, 10)",85cbde36
5,0.7514705882352941,0.7514705882352941,0.008848005268524297,0.750405551804516,0.008892833378434712,0.750405551804516,0.008892833378434746,0.6352941176470588,0.0,0.6311632234904943,0.0,0.6311632234904943,0.0,0.7323529411764705,0.0,0.6985265053627746,0.0,0.6985265053627746,0.0,1699753419,False,1,0b67a9c1,2023-11-12_01-43-39,42.07393789291382,42.07393789291382,75786,59d6454cd9f4,172.17.0.2,42.07393789291382,1,,1.2000000000000002,174,"(1, 3, 5, 7)",0b67a9c1
6,0.5914705882352941,0.5914705882352941,0.013117119482928081,0.5851343816663156,0.014110580753946896,0.5851343816663156,0.014110580753946873,0.5794117647058824,0.0,0.5713331803231804,0.0,0.5713331803231805,0.0,0.5911764705882353,0.0,0.5570927543552736,0.0,0.5570927543552736,0.0,1699753415,True,1,5cf8ed13,2023-11-12_01-43-35,26.165220260620117,26.165220260620117,79041,59d6454cd9f4,172.17.0.2,26.165220260620117,1,,1.3,12,"(3, 4, 9, 10)",5cf8ed13
7,0.6294117647058823,0.615294117647059,0.010506218293818675,0.61475025946227,0.010452177163474925,0.61475025946227,0.0104521771634749,0.5411764705882353,0.0,0.5354488391898464,0.0,0.5354488391898463,0.0,0.6294117647058823,0.0,0.5922424333495051,0.0,0.5922424333495051,0.0,1699753422,True,1,4d5142b6,2023-11-12_01-43-42,25.254147052764893,25.254147052764893,80370,59d6454cd9f4,172.17.0.2,25.254147052764893,1,,1.2000000000000002,159,"(1, 6, 9, 11)",4d5142b6
8,0.6205882352941177,0.5947058823529411,0.010989142171923181,0.5949086985099007,0.010980828140215303,0.5949086985099007,0.01098082814021533,0.5176470588235295,0.0,0.5173552178208736,0.0,0.5173552178208736,0.0,0.6205882352941177,0.0,0.5970101047921685,0.0,0.5970101047921685,0.0,1699753431,True,1,626ebe67,2023-11-12_01-43-51,30.22453808784485,30.22453808784485,79432,59d6454cd9f4,172.17.0.2,30.22453808784485,1,,1.2000000000000002,175,"(1, 4, 5, 6)",626ebe67
9,0.6776470588235295,0.6776470588235295,0.00685994340570035,0.6720047522005859,0.007441097154405479,0.6720047522005859,0.007441097154405476,0.5705882352941176,0.0,0.5584363081617087,0.0,0.5584363081617086,0.0,0.6676470588235294,0.0,0.6333311163731821,0.0,0.6333311163731821,0.0,1699753451,True,1,a858b29a,2023-11-12_01-44-11,42.79554891586304,42.79554891586304,79827,59d6454cd9f4,172.17.0.2,42.79554891586304,1,,1.1,133,"(3, 10)",a858b29a
