,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature,config/latent_dim,config/transform_funcs,logdir
816,0.4678403755868545,0.4678403755868545,0.01750519078638699,0.4677458356778625,0.018209470396329155,0.4677458356778625,0.018209470396329135,0.4507042253521127,0.0,0.4503589569791399,0.0,0.4503589569791398,0.0,0.45539906103286387,0.0,0.3868077530057614,0.0,0.38680775300576137,0.0,1699817310,True,1,7a8063ea,2023-11-12_19-28-30,14.020567893981934,14.020567893981934,150089,59d6454cd9f4,172.17.0.2,14.020567893981934,1,,0.6000000000000001,100,"(4, 9, 10)",7a8063ea
817,0.6143192488262911,0.6143192488262911,0.008135081432471106,0.6062267761301896,0.008386174467089436,0.6062267761301895,0.008386174467089462,0.5845070422535211,0.0,0.5724820528734545,0.0,0.5724820528734545,0.0,0.5492957746478874,0.0,0.4860091680979839,0.0,0.4860091680979839,0.0,1699817338,False,1,42e8bba7,2023-11-12_19-28-58,31.666249990463257,31.666249990463257,147842,59d6454cd9f4,172.17.0.2,31.666249990463257,1,,0.5,125,"(1, 3, 7, 8)",42e8bba7
818,0.5737089201877934,0.5737089201877934,0.010349956659647224,0.5785575831337012,0.009532216186012715,0.5785575831337012,0.009532216186012736,0.5446009389671361,0.0,0.5485344515773808,0.0,0.5485344515773807,0.0,0.5704225352112676,0.0,0.5109876771579818,0.0,0.5109876771579818,0.0,1699817320,True,1,36089b52,2023-11-12_19-28-40,13.936491966247559,13.936491966247559,144221,59d6454cd9f4,172.17.0.2,13.936491966247559,1,,0.7000000000000001,131,"(2, 6, 7)",36089b52
819,0.568075117370892,0.5469483568075117,0.006721981719848057,0.5215002019659042,0.0051679025366489295,0.5215002019659042,0.0051679025366489,0.568075117370892,0.0,0.5398965170508935,0.0,0.5398965170508935,0.0,0.5657276995305164,0.0,0.5228424504619108,0.0,0.5228424504619107,0.0,1699817333,True,1,e461f398,2023-11-12_19-28-53,23.610004663467407,23.610004663467407,150089,59d6454cd9f4,172.17.0.2,23.610004663467407,1,,0.5,128,"(4, 5, 6)",e461f398
820,0.5657276995305164,0.5577464788732394,0.010767460038666386,0.5322852353382432,0.010193725756422299,0.5322852353382432,0.010193725756422299,0.5657276995305164,0.0,0.5368332519164509,0.0,0.536833251916451,0.0,0.528169014084507,0.0,0.451627050291789,0.0,0.45162705029178907,0.0,1699817341,True,1,9fa08da2,2023-11-12_19-29-01,30.134568452835083,30.134568452835083,174994,59d6454cd9f4,172.17.0.2,30.134568452835083,1,,0.6000000000000001,123,"(0, 4, 5, 10)",9fa08da2
821,0.49765258215962443,0.4730046948356808,0.01603305287937013,0.4764134455986414,0.01647833888975045,0.4764134455986415,0.016478338889750456,0.39436619718309857,0.0,0.4042220189219143,0.0,0.4042220189219144,0.0,0.49765258215962443,0.0,0.44899780678578843,0.0,0.4489978067857884,0.0,1699817334,True,1,66f0745f,2023-11-12_19-28-54,13.680852890014648,13.680852890014648,144221,59d6454cd9f4,172.17.0.2,13.680852890014648,1,,1.4000000000000001,135,"(3, 4, 7, 9)",66f0745f
822,0.5727699530516432,0.5652582159624414,0.0081181297961458,0.5383141039020217,0.007146879202141936,0.5383141039020217,0.007146879202142001,0.5727699530516432,0.0,0.5396270684923167,0.0,0.5396270684923167,0.0,0.568075117370892,0.0,0.5014034738183214,0.0,0.5014034738183214,0.0,1699817346,True,1,53963c79,2023-11-12_19-29-06,21.166715383529663,21.166715383529663,147445,59d6454cd9f4,172.17.0.2,21.166715383529663,1,,0.6000000000000001,141,"(0, 3, 6)",53963c79
823,0.57981220657277,0.5638497652582161,0.011100084899095674,0.5398605475287754,0.011822371217216585,0.5398605475287754,0.011822371217216602,0.57981220657277,0.0,0.5499527494746964,0.0,0.5499527494746964,0.0,0.5328638497652582,0.0,0.45542636650127344,0.0,0.4554263665012735,0.0,1699817365,True,1,791ee37c,2023-11-12_19-29-25,31.343716382980347,31.343716382980347,150089,59d6454cd9f4,172.17.0.2,31.343716382980347,1,,0.7000000000000001,147,"(1, 4, 6, 11)",791ee37c
824,0.5169014084507043,0.5169014084507043,0.008185725715569359,0.5176861524526195,0.00862797325658054,0.5176861524526195,0.008627973256580528,0.4460093896713615,0.0,0.4515926056024889,0.0,0.4515926056024889,0.0,0.45539906103286387,0.0,0.3937612255878509,0.0,0.393761225587851,0.0,1699817348,True,1,184c6bf6,2023-11-12_19-29-08,14.008870124816895,14.008870124816895,144221,59d6454cd9f4,172.17.0.2,14.008870124816895,1,,0.5,121,"(1, 5, 7, 9)",184c6bf6
825,0.5985915492957746,0.5605633802816902,0.01343576340023867,0.5701170980494675,0.012901543479792674,0.5701170980494675,0.012901543479792674,0.5070422535211268,0.0,0.5139880313719494,0.0,0.5139880313719495,0.0,0.5985915492957746,0.0,0.5483781557948415,0.0,0.5483781557948415,0.0,1699817351,False,1,b782186c,2023-11-12_19-29-11,13.658374309539795,13.658374309539795,147842,59d6454cd9f4,172.17.0.2,13.658374309539795,1,,0.7000000000000001,137,"(7, 10, 11)",b782186c
826,0.4694835680751174,0.4676056338028169,0.013517539952007478,0.4702576694698159,0.013794250877627614,0.4702576694698159,0.013794250877627614,0.4694835680751174,0.0,0.47043020360031873,0.0,0.4704302036003187,0.0,0.43896713615023475,0.0,0.37995993839131087,0.0,0.3799599383913109,0.0,1699817355,True,1,307ebb10,2023-11-12_19-29-15,14.415525197982788,14.415525197982788,174994,59d6454cd9f4,172.17.0.2,14.415525197982788,1,,0.5,144,"(5, 6, 9)",307ebb10
