iteration,trial_id,score,config
350,50770622,-0.1,"{'temperature_head': 0.4, 'latent_dim': 51, 'batch_size': 477, 'transform_funcs': (3,)}"
376,b40e5f16,-0.1,"{'temperature_head': 0.4, 'latent_dim': 85, 'batch_size': 150, 'transform_funcs': (9,)}"
384,a123e37f,-0.1,"{'temperature_head': 0.6000000000000001, 'latent_dim': 14, 'batch_size': 309, 'transform_funcs': (1,)}"
402,fc6de3b5,-0.1,"{'temperature_head': 0.8, 'latent_dim': 40, 'batch_size': 128, 'transform_funcs': (4,)}"
416,71c0e31c,-0.1,"{'temperature_head': 0.9, 'latent_dim': 68, 'batch_size': 368, 'transform_funcs': (6,)}"
429,a681b08d,-0.1,"{'temperature_head': 0.7000000000000001, 'latent_dim': 34, 'batch_size': 184, 'transform_funcs': (8,)}"
443,11935d74,-0.1,"{'temperature_head': 0.8, 'latent_dim': 32, 'batch_size': 448, 'transform_funcs': (10,)}"
458,b7ef9966,-0.1,"{'temperature_head': 0.30000000000000004, 'latent_dim': 73, 'batch_size': 455, 'transform_funcs': (0,)}"
473,eddc316a,-0.1,"{'temperature_head': 0.1, 'latent_dim': 49, 'batch_size': 509, 'transform_funcs': (8,)}"
488,cad16a71,-0.1,"{'temperature_head': 0.9, 'latent_dim': 82, 'batch_size': 359, 'transform_funcs': (6,)}"
499,42b46458,-0.1,"{'temperature_head': 0.5, 'latent_dim': 47, 'batch_size': 235, 'transform_funcs': (9,)}"
521,fe5ee99f,-0.1,"{'temperature_head': 0.4, 'latent_dim': 46, 'batch_size': 352, 'transform_funcs': (5,)}"
530,3568bdc9,-0.1,"{'temperature_head': 0.7000000000000001, 'latent_dim': 65, 'batch_size': 336, 'transform_funcs': (11,)}"
549,6c4161d8,-0.1,"{'temperature_head': 0.7000000000000001, 'latent_dim': 47, 'batch_size': 217, 'transform_funcs': (7,)}"
556,c5768962,-0.1,"{'temperature_head': 0.30000000000000004, 'latent_dim': 46, 'batch_size': 447, 'transform_funcs': (2,)}"
580,3dcece18,-0.1,"{'temperature_head': 0.2, 'latent_dim': 86, 'batch_size': 448, 'transform_funcs': (10,)}"
582,08ce6615,-0.1,"{'temperature_head': 0.8, 'latent_dim': 69, 'batch_size': 460, 'transform_funcs': (11,)}"
607,d411bbeb,-0.1,"{'temperature_head': 0.2, 'latent_dim': 69, 'batch_size': 315, 'transform_funcs': (0,)}"
610,f1a7ebbb,-0.1,"{'temperature_head': 0.5, 'latent_dim': 85, 'batch_size': 255, 'transform_funcs': (6,)}"
634,8d9527d4,-0.1,"{'temperature_head': 0.2, 'latent_dim': 21, 'batch_size': 292, 'transform_funcs': (0,)}"
640,fbb92093,-0.1,"{'temperature_head': 0.6000000000000001, 'latent_dim': 60, 'batch_size': 507, 'transform_funcs': (3,)}"
661,64bf5360,-0.1,"{'temperature_head': 0.5, 'latent_dim': 59, 'batch_size': 258, 'transform_funcs': (3,)}"
671,f998fdba,-0.1,"{'temperature_head': 0.4, 'latent_dim': 77, 'batch_size': 397, 'transform_funcs': (3,)}"
