,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/transform_funcs,logdir
0,0.785952380952381,0.785952380952381,0.003603034750100358,0.7918848608750169,0.003575842211588403,0.7918848608750169,0.003575842211588391,0.7761904761904762,0.0,0.7825853404524296,0.0,0.7825853404524298,0.0,0.7714285714285715,0.0,0.7762463398705054,0.0,0.7762463398705053,0.0,1700064974,False,1,a5dd1a4c,2023-11-15_16-16-14,81.71234393119812,81.71234393119812,80827,c7ab4190cebd,172.17.0.3,81.71234393119812,1,,0.6000000000000001,33,"(0, 5, 8, 9)",a5dd1a4c
1,0.8104761904761905,0.8104761904761905,0.004665694748158418,0.8186542177817767,0.004458591878820349,0.8186542177817765,0.004458591878820327,0.8071428571428572,0.0,0.8148537364267238,0.0,0.8148537364267239,0.0,0.8,0.0,0.8080487661138204,0.0,0.8080487661138204,0.0,1700065001,False,1,f4946740,2023-11-15_16-16-41,94.24163913726807,94.24163913726807,81205,c7ab4190cebd,172.17.0.3,94.24163913726807,1,,0.5,44,"(2, 6, 7, 11)",f4946740
2,0.7904761904761904,0.785952380952381,0.005578749768504756,0.7942148817333303,0.005551922848118681,0.7942148817333301,0.005551922848118692,0.7904761904761904,0.0,0.7970187740873477,0.0,0.7970187740873477,0.0,0.7785714285714286,0.0,0.7851266318319926,0.0,0.7851266318319926,0.0,1700065024,True,1,67962894,2023-11-15_16-17-04,102.16490054130554,102.16490054130554,81669,c7ab4190cebd,172.17.0.3,102.16490054130554,1,,0.9,28,"(0, 3, 4, 10)",67962894
3,0.7864285714285714,0.7864285714285714,0.007225709954996887,0.7940022387364192,0.007709313573985518,0.7940022387364192,0.007709313573985542,0.7714285714285715,0.0,0.7781460334727024,0.0,0.7781460334727024,0.0,0.7309523809523809,0.0,0.7347855561601749,0.0,0.7347855561601749,0.0,1700065052,True,1,6971f12a,2023-11-15_16-17-32,112.73883128166199,112.73883128166199,82005,c7ab4190cebd,172.17.0.3,112.73883128166199,1,,0.30000000000000004,45,"(0, 2, 6, 9)",6971f12a
4,0.8214285714285714,0.8214285714285714,0.004994327848429296,0.8266288139086907,0.004744585111278919,0.8266288139086907,0.004744585111278909,0.8095238095238095,0.0,0.8136606186150077,0.0,0.8136606186150076,0.0,0.8023809523809524,0.0,0.8062478265581263,0.0,0.8062478265581263,0.0,1700065063,False,1,9522c263,2023-11-15_16-17-43,104.83219003677368,104.83219003677368,82397,c7ab4190cebd,172.17.0.3,104.83219003677368,1,,0.30000000000000004,30,"(1, 2, 8)",9522c263
5,0.7971428571428572,0.7971428571428572,0.005812645531301784,0.8044206013211712,0.0056437150792287534,0.8044206013211712,0.0056437150792287396,0.7857142857142857,0.0,0.7930573266034071,0.0,0.7930573266034072,0.0,0.7880952380952381,0.0,0.7955166035667857,0.0,0.7955166035667858,0.0,1700065070,True,1,7513644a,2023-11-15_16-17-50,95.90840339660645,95.90840339660645,80827,c7ab4190cebd,172.17.0.3,95.90840339660645,1,,0.8,30,"(1, 7, 8, 9)",7513644a
6,0.8052380952380952,0.8052380952380952,0.005512303287042965,0.8099931831919056,0.005279090160198587,0.8099931831919056,0.005279090160198573,0.7785714285714286,0.0,0.7816648283270263,0.0,0.7816648283270264,0.0,0.7833333333333333,0.0,0.7878449393515381,0.0,0.7878449393515381,0.0,1700065109,True,1,bee1799b,2023-11-15_16-18-29,107.6301019191742,107.6301019191742,81205,c7ab4190cebd,172.17.0.3,107.6301019191742,1,,0.30000000000000004,25,"(3, 5, 6, 8)",bee1799b
7,0.8023809523809524,0.7952380952380953,0.003984095364448011,0.7987267339304593,0.0036902741929699463,0.7987267339304595,0.003690274192969962,0.8,0.0,0.8048821509140502,0.0,0.8048821509140505,0.0,0.8023809523809524,0.0,0.8074317926263112,0.0,0.8074317926263112,0.0,1700065119,True,1,ba4f893c,2023-11-15_16-18-39,94.61111068725586,94.61111068725586,81669,c7ab4190cebd,172.17.0.3,94.61111068725586,1,,0.30000000000000004,48,"(2, 4, 5, 7)",ba4f893c
8,0.8104761904761905,0.8104761904761905,0.004542567625794963,0.8165326878948409,0.004441069754889895,0.8165326878948409,0.0044410697548898865,0.7952380952380952,0.0,0.80305062024693,0.0,0.80305062024693,0.0,0.8071428571428572,0.0,0.8127415671807933,0.0,0.8127415671807933,0.0,1700065159,False,1,01eafe5a,2023-11-15_16-19-19,107.06133675575256,107.06133675575256,82005,c7ab4190cebd,172.17.0.3,107.06133675575256,1,,0.4,43,"(2, 6, 7, 9)",01eafe5a
9,0.7119047619047619,0.6954761904761905,0.0024857872640263127,0.6657993477524535,0.002460478542454571,0.6657993477524536,0.002460478542454546,0.7119047619047619,0.0,0.6876140372245416,0.0,0.6876140372245415,0.0,0.6785714285714286,0.0,0.6392882987870139,0.0,0.6392882987870139,0.0,1700065163,True,1,e67d9080,2023-11-15_16-19-23,99.37576055526733,99.37576055526733,82397,c7ab4190cebd,172.17.0.3,99.37576055526733,1,,1.0,3,"(2, 3, 7, 11)",e67d9080
