,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/latent_dim,config/batch_size,config/transform_funcs,logdir
0,0.6323529411764706,0.6158823529411764,0.01685476327281693,0.6131653373847764,0.01691450461101716,0.6131653373847765,0.016914504611017157,0.5529411764705883,0.0,0.5512120599682997,0.0,0.5512120599682997,0.0,0.6323529411764706,0.0,0.6018826129835495,0.0,0.6018826129835495,0.0,1698345176,False,1,864fd12b,2023-10-26_18-32-56,26.277429819107056,26.277429819107056,973219,b274391a1c31,172.17.0.2,26.277429819107056,1,,0.378,0.5,152,355,"(1, 6, 7, 10)",864fd12b
1,0.6411764705882353,0.6335294117647059,0.011631599960755993,0.6311023961927994,0.011820480198679801,0.6311023961927994,0.011820480198679768,0.5235294117647059,0.0,0.5050257016841508,0.0,0.5050257016841507,0.0,0.6411764705882353,0.0,0.610829545612027,0.0,0.610829545612027,0.0,1698345186,False,1,cbd42451,2023-10-26_18-33-06,28.663828372955322,28.663828372955322,976112,b274391a1c31,172.17.0.2,28.663828372955322,1,,0.612,1.1,218,338,"(3, 4, 6, 8)",cbd42451
2,0.5588235294117647,0.5405882352941177,0.00570315277343098,0.5347895414913059,0.00661057568608699,0.5347895414913059,0.006610575686087001,0.47058823529411764,0.0,0.4650829536016629,0.0,0.465082953601663,0.0,0.5588235294117647,0.0,0.480792869269949,0.0,0.48079286926994913,0.0,1698345180,True,1,250daae3,2023-10-26_18-33-00,14.112971782684326,14.112971782684326,976505,b274391a1c31,172.17.0.2,14.112971782684326,1,,0.331,1.3,25,238,"(4, 5, 6, 7)",250daae3
3,0.6588235294117647,0.6347058823529412,0.018168759072329996,0.6324902041135787,0.01898474248346636,0.6324902041135789,0.01898474248346637,0.5117647058823529,0.0,0.5039735112601178,0.0,0.5039735112601178,0.0,0.6588235294117647,0.0,0.6334097539214427,0.0,0.6334097539214426,0.0,1698345199,False,1,a576c8b3,2023-10-26_18-33-19,24.13031554222107,24.13031554222107,976962,b274391a1c31,172.17.0.2,24.13031554222107,1,,0.556,1.7000000000000002,110,280,"(1, 2, 5, 11)",a576c8b3
4,0.6058823529411764,0.5867647058823529,0.015577132561018073,0.5840908540568407,0.01535074313987672,0.5840908540568407,0.015350743139876687,0.4852941176470588,0.0,0.4795679540365124,0.0,0.4795679540365124,0.0,0.6058823529411764,0.0,0.569052484982152,0.0,0.569052484982152,0.0,1698345203,True,1,c73d85df,2023-10-26_18-33-23,27.008090257644653,27.008090257644653,973219,b274391a1c31,172.17.0.2,27.008090257644653,1,,0.877,0.5,156,391,"(1, 4, 9, 11)",c73d85df
5,0.6091176470588235,0.6091176470588235,0.015863278306072714,0.6066728269426069,0.01627070735821359,0.6066728269426069,0.016270707358213593,0.5205882352941177,0.0,0.5189272361356021,0.0,0.5189272361356023,0.0,0.5676470588235294,0.0,0.5359070160787865,0.0,0.5359070160787864,0.0,1698345200,True,1,c5642b95,2023-10-26_18-33-20,19.667719841003418,19.667719841003418,976505,b274391a1c31,172.17.0.2,19.667719841003418,1,,0.622,1.6,60,485,"(0, 3, 5, 11)",c5642b95
6,0.5911764705882353,0.5558823529411765,0.015507560384075355,0.5531031742170367,0.014991414475359713,0.5531031742170368,0.014991414475359705,0.5147058823529411,0.0,0.5178505348142657,0.0,0.5178505348142658,0.0,0.5911764705882353,0.0,0.5602530184019613,0.0,0.5602530184019613,0.0,1698345207,True,1,e5e89d8d,2023-10-26_18-33-27,20.771512269973755,20.771512269973755,976112,b274391a1c31,172.17.0.2,20.771512269973755,1,,0.88,1.4000000000000001,70,495,"(0, 8, 10, 11)",e5e89d8d
7,0.5705882352941176,0.5705882352941176,0.014705882352941173,0.5653402842389748,0.014941042752036551,0.5653402842389748,0.014941042752036515,0.5235294117647059,0.0,0.5277253951722037,0.0,0.5277253951722037,0.0,0.5470588235294118,0.0,0.4938438315366588,0.0,0.49384383153665884,0.0,1698345216,True,1,e18fd224,2023-10-26_18-33-36,17.317875862121582,17.317875862121582,976962,b274391a1c31,172.17.0.2,17.317875862121582,1,,0.86,0.2,36,337,"(1, 2, 9, 11)",e18fd224
8,0.6352941176470588,0.6311764705882353,0.01726047147190732,0.6293283172303621,0.017367072947169614,0.6293283172303622,0.017367072947169673,0.5588235294117647,0.0,0.54443121708347,0.0,0.5444312170834699,0.0,0.6352941176470588,0.0,0.6059164257516525,0.0,0.6059164257516526,0.0,1698345220,False,1,182b2988,2023-10-26_18-33-40,20.32923150062561,20.32923150062561,976505,b274391a1c31,172.17.0.2,20.32923150062561,1,,0.629,1.3,72,454,"(4, 6, 10, 11)",182b2988
9,0.6676470588235294,0.6114705882352942,0.018807437974997846,0.6066544737147226,0.020604720373855082,0.6066544737147226,0.020604720373855065,0.49117647058823527,0.0,0.48475945482550076,0.0,0.48475945482550076,0.0,0.6676470588235294,0.0,0.6393779914864253,0.0,0.6393779914864253,0.0,1698345238,False,1,0d23cbb4,2023-10-26_18-33-58,35.28608775138855,35.28608775138855,973219,b274391a1c31,172.17.0.2,35.28608775138855,1,,0.627,1.8,264,276,"(1, 2, 5, 9)",0d23cbb4
10,0.6823529411764706,0.6708823529411766,0.01363450233705795,0.6686374106554698,0.013833380493624729,0.6686374106554698,0.013833380493624696,0.5058823529411764,0.0,0.49153939487911485,0.0,0.49153939487911485,0.0,0.6823529411764706,0.0,0.6513070208817547,0.0,0.6513070208817546,0.0,1698345239,False,1,dad53861,2023-10-26_18-33-59,31.564616918563843,31.564616918563843,976112,b274391a1c31,172.17.0.2,31.564616918563843,1,,0.728,1.3,257,157,"(1, 3, 6, 8)",dad53861
