,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/temperature,config/latent_dim,config/transform_funcs,logdir
10,0.4835680751173709,0.4769953051643192,0.00943650293062994,0.48764488913388393,0.008416507423724358,0.48764488913388393,0.008416507423724379,0.4272300469483568,0.0,0.4347773891711484,0.0,0.43477738917114844,0.0,0.4835680751173709,0.0,0.4431261097039269,0.0,0.44312610970392685,0.0,1701349310,,True,1,881707f8,2023-11-30_13-01-50,14.481374263763428,14.481374263763428,700332,0754a9948c85,172.17.0.3,14.481374263763428,1,1.3,200,"(3, 5, 9, 10)",881707f8
11,0.5704225352112676,0.5145539906103287,0.008770676850830708,0.5194917947662743,0.009328031008598177,0.5194917947662743,0.009328031008598189,0.5070422535211268,0.0,0.5152809619671632,0.0,0.5152809619671632,0.0,0.5704225352112676,0.0,0.5143211307669217,0.0,0.5143211307669217,0.0,1701349314,,False,1,1618419e,2023-11-30_13-01-54,12.672077655792236,12.672077655792236,699279,0754a9948c85,172.17.0.3,12.672077655792236,1,1.3,82,"(2, 4, 6)",1618419e
12,0.5563380281690141,0.4612676056338028,0.010821061569592587,0.46872803826889464,0.010466007208143824,0.46872803826889464,0.010466007208143823,0.4694835680751174,0.0,0.47850078040330163,0.0,0.4785007804033016,0.0,0.5563380281690141,0.0,0.49926527490105377,0.0,0.49926527490105377,0.0,1701349323,,True,1,5fa1ac26,2023-11-30_13-02-03,16.659265518188477,16.659265518188477,700626,0754a9948c85,172.17.0.3,16.659265518188477,1,0.6000000000000001,64,"(0, 2, 5, 8)",5fa1ac26
13,0.5070422535211268,0.5070422535211268,0.010654277669399255,0.517237484420344,0.010765492655942798,0.517237484420344,0.010765492655942822,0.48826291079812206,0.0,0.48531210317248696,0.0,0.4853121031724869,0.0,0.5,0.0,0.46650425222397324,0.0,0.4665042522239732,0.0,1701349322,,True,1,16826f6e,2023-11-30_13-02-02,12.297511339187622,12.297511339187622,699986,0754a9948c85,172.17.0.3,12.297511339187622,1,1.3,124,"(0, 3, 9)",16826f6e
14,0.5563380281690141,0.5481220657276996,0.014094284556129657,0.5533613494514797,0.014013241603005537,0.5533613494514797,0.014013241603005532,0.49765258215962443,0.0,0.4986399873564354,0.0,0.49863998735643533,0.0,0.5563380281690141,0.0,0.5101270001373565,0.0,0.5101270001373563,0.0,1701349325,,True,1,a14d071b,2023-11-30_13-02-05,14.5962073802948,14.5962073802948,700332,0754a9948c85,172.17.0.3,14.5962073802948,1,1.0,201,"(0, 3, 4, 7)",a14d071b
15,0.5892018779342723,0.5392018779342724,0.011454340750005496,0.5433775721013414,0.012074461692694312,0.5433775721013414,0.012074461692694261,0.5046948356807511,0.0,0.4889582495427465,0.0,0.4889582495427465,0.0,0.5892018779342723,0.0,0.525432258922825,0.0,0.525432258922825,0.0,1701349329,,False,1,243ff4c7,2023-11-30_13-02-09,14.246522903442383,14.246522903442383,699279,0754a9948c85,172.17.0.3,14.246522903442383,1,0.9,194,"(2, 5, 8, 9)",243ff4c7
16,0.4983568075117371,0.4983568075117371,0.009906548284511364,0.5050322484353632,0.01057445484285327,0.5050322484353632,0.01057445484285327,0.38028169014084506,0.0,0.3941686041877596,0.0,0.3941686041877596,0.0,0.4624413145539906,0.0,0.40193964244940644,0.0,0.40193964244940644,0.0,1701349337,,True,1,884ecbb8,2023-11-30_13-02-17,15.094893217086792,15.094893217086792,699986,0754a9948c85,172.17.0.3,15.094893217086792,1,0.8,306,"(7, 9, 10)",884ecbb8
17,0.5211267605633803,0.503755868544601,0.01747841358590262,0.5072559359337161,0.018222389839747496,0.5072559359337161,0.018222389839747468,0.5211267605633803,0.0,0.5247943743630827,0.0,0.5247943743630828,0.0,0.5046948356807511,0.0,0.4679221247287753,0.0,0.46792212472877537,0.0,1701349335,,True,1,8d83ed4e,2023-11-30_13-02-15,11.21281099319458,11.21281099319458,700626,0754a9948c85,172.17.0.3,11.21281099319458,1,1.1,94,"(2, 3, 10)",8d83ed4e
18,0.5535211267605634,0.5535211267605634,0.004551812072691381,0.5367579938238909,0.004325717536572327,0.5367579938238909,0.004325717536572321,0.5469483568075117,0.0,0.5235999424930081,0.0,0.5235999424930082,0.0,0.5352112676056338,0.0,0.4581768733427772,0.0,0.45817687334277724,0.0,1701349351,,True,1,132d46c3,2023-11-30_13-02-31,25.888681650161743,25.888681650161743,700332,0754a9948c85,172.17.0.3,25.888681650161743,1,0.8,351,"(0, 6)",132d46c3
19,0.5469483568075117,0.5328638497652582,0.011060299520553757,0.5257779817736192,0.011426481373340095,0.5257779817736192,0.011426481373340106,0.5469483568075117,0.0,0.5220946876003636,0.0,0.5220946876003636,0.0,0.5164319248826291,0.0,0.4557324251771418,0.0,0.45573242517714185,0.0,1701349356,,True,1,44d2dbee,2023-11-30_13-02-36,27.618645906448364,27.618645906448364,699279,0754a9948c85,172.17.0.3,27.618645906448364,1,1.0,337,"(0, 1, 4, 5)",44d2dbee
20,0.5849765258215964,0.5849765258215964,0.006947722341290481,0.5798407213698403,0.007433835549736372,0.5798407213698403,0.0074338355497363465,0.539906103286385,0.0,0.5285329589251537,0.0,0.5285329589251538,0.0,0.5422535211267606,0.0,0.4763737043033527,0.0,0.4763737043033527,0.0,1701349354,,False,1,f6df1cfb,2023-11-30_13-02-34,19.896546125411987,19.896546125411987,700626,0754a9948c85,172.17.0.3,19.896546125411987,1,0.5,232,"(1, 5, 8)",f6df1cfb
21,0.5868544600938967,0.5570422535211267,0.009906548284511355,0.5623143638500943,0.009648991293587856,0.5623143638500943,0.009648991293587891,0.5657276995305164,0.0,0.5746725165867743,0.0,0.5746725165867744,0.0,0.5868544600938967,0.0,0.54206635110538,0.0,0.5420663511053802,0.0,1701349345,,False,1,aeabcd27,2023-11-30_13-02-25,8.283426284790039,8.283426284790039,699986,0754a9948c85,172.17.0.3,8.283426284790039,1,0.5,4,"(1, 3, 7, 10)",aeabcd27
22,0.5375586854460094,0.5375586854460094,0.008266111202656799,0.541488749560434,0.007238969537329967,0.5414887495604341,0.00723896953732996,0.4859154929577465,0.0,0.49051230287518854,0.0,0.49051230287518865,0.0,0.5305164319248826,0.0,0.5045064075549727,0.0,0.5045064075549726,0.0,1701349363,,True,1,87bef09f,2023-11-30_13-02-43,17.88541007041931,17.88541007041931,699986,0754a9948c85,172.17.0.3,17.88541007041931,1,1.5,254,"(4, 5, 6, 11)",87bef09f
23,0.5241784037558685,0.5241784037558685,0.017026467423275668,0.5188412570316149,0.01654185582513169,0.5188412570316148,0.0165418558251317,0.49295774647887325,0.0,0.4801601251776741,0.0,0.4801601251776742,0.0,0.4460093896713615,0.0,0.36938616938616936,0.0,0.36938616938616936,0.0,1701349366,,True,1,718a6756,2023-11-30_13-02-46,15.731678247451782,15.731678247451782,700332,0754a9948c85,172.17.0.3,15.731678247451782,1,0.6000000000000001,161,"(2, 4, 9, 11)",718a6756
24,0.4981220657276995,0.4981220657276995,0.005434665212577588,0.4714194954470045,0.005694435571470817,0.4714194954470046,0.005694435571470806,0.4835680751173709,0.0,0.45908149595378817,0.0,0.45908149595378817,0.0,0.4812206572769953,0.0,0.40357703389554284,0.0,0.40357703389554284,0.0,1701349366,,True,1,788b4f3a,2023-11-30_13-02-46,11.455837488174438,11.455837488174438,700626,0754a9948c85,172.17.0.3,11.455837488174438,1,0.5,3,"(0, 3, 4)",788b4f3a
25,0.5821596244131455,0.5089201877934272,0.007700103036082966,0.5149176119595305,0.007446127797477361,0.5149176119595306,0.007446127797477374,0.4788732394366197,0.0,0.48719996032620244,0.0,0.48719996032620233,0.0,0.5821596244131455,0.0,0.4989165793792569,0.0,0.4989165793792569,0.0,1701349364,,False,1,32de4607,2023-11-30_13-02-44,7.27179741859436,7.27179741859436,699279,0754a9948c85,172.17.0.3,7.27179741859436,1,0.9,10,"(2, 5, 8, 9)",32de4607
26,0.5727699530516432,0.5349765258215964,0.018407408375695152,0.5367197281564389,0.017256420031115823,0.5367197281564389,0.017256420031115813,0.47417840375586856,0.0,0.4727398523950843,0.0,0.4727398523950843,0.0,0.5727699530516432,0.0,0.5130238123038521,0.0,0.513023812303852,0.0,1701349380,,False,1,6025ad08,2023-11-30_13-03-00,16.161627769470215,16.161627769470215,699986,0754a9948c85,172.17.0.3,16.161627769470215,1,1.5,235,"(3, 4)",6025ad08
27,0.5704225352112676,0.5225352112676057,0.016405075314231125,0.5289049914842453,0.01655582961960578,0.5289049914842453,0.016555829619605805,0.49061032863849763,0.0,0.489647461313697,0.0,0.4896474613136969,0.0,0.5704225352112676,0.0,0.5180622122201736,0.0,0.5180622122201735,0.0,1701349380,,True,1,3c0407f4,2023-11-30_13-03-00,16.442280530929565,16.442280530929565,699279,0754a9948c85,172.17.0.3,16.442280530929565,1,0.8,156,"(0, 2, 3, 8)",3c0407f4
28,0.5962441314553991,0.5962441314553991,0.007925794843255458,0.5816550252472308,0.0090079288825758,0.581655025247231,0.009007928882575776,0.5446009389671361,0.0,0.5231938377325195,0.0,0.5231938377325195,0.0,0.5774647887323944,0.0,0.5439254360813941,0.0,0.5439254360813942,0.0,1701349387,,False,1,d5d35800,2023-11-30_13-03-07,20.80530571937561,20.80530571937561,700626,0754a9948c85,172.17.0.3,20.80530571937561,1,0.6000000000000001,229,"(1, 5, 7)",d5d35800
29,0.5657276995305164,0.5492957746478874,0.01424014167897005,0.5556858700251013,0.013979648768965068,0.5556858700251013,0.01397964876896506,0.5023474178403756,0.0,0.4897125311842864,0.0,0.48971253118428637,0.0,0.5657276995305164,0.0,0.5012355624843894,0.0,0.5012355624843894,0.0,1701349383,,True,1,426310b3,2023-11-30_13-03-03,16.517175436019897,16.517175436019897,700332,0754a9948c85,172.17.0.3,16.517175436019897,1,0.9,176,"(2, 4, 5)",426310b3
30,0.5774647887323944,0.4854460093896714,0.014689659950386874,0.49167019763822806,0.013320846911721924,0.49167019763822806,0.013320846911721914,0.47417840375586856,0.0,0.45857297299049543,0.0,0.45857297299049543,0.0,0.5774647887323944,0.0,0.5245864138200211,0.0,0.524586413820021,0.0,1701349404,,False,1,2f2ec999,2023-11-30_13-03-24,27.964601516723633,27.964601516723633,703372,0754a9948c85,172.17.0.3,27.964601516723633,1,0.7000000000000001,263,"(0, 2, 3, 11)",2f2ec999
31,0.5305164319248826,0.4938967136150234,0.012206572769953046,0.4763394120615995,0.012922648269186866,0.4763394120615995,0.012922648269186886,0.5305164319248826,0.0,0.49354557981962155,0.0,0.49354557981962166,0.0,0.5023474178403756,0.0,0.43716160692393685,0.0,0.4371616069239369,0.0,1701349398,,True,1,9913946b,2023-11-30_13-03-18,18.51942276954651,18.51942276954651,699986,0754a9948c85,172.17.0.3,18.51942276954651,1,1.1,135,"(1, 3, 4, 6)",9913946b
32,0.57981220657277,0.5368544600938967,0.010017177602512606,0.5436713991853598,0.010034107799889365,0.5436713991853598,0.010034107799889343,0.49295774647887325,0.0,0.49181821181322377,0.0,0.49181821181322377,0.0,0.57981220657277,0.0,0.5269994856939428,0.0,0.5269994856939428,0.0,1701349400,,False,1,25cf0cf6,2023-11-30_13-03-20,19.56827425956726,19.56827425956726,699279,0754a9948c85,172.17.0.3,19.56827425956726,1,1.1,292,"(0, 2, 4, 8)",25cf0cf6
33,0.5821596244131455,0.5312206572769953,0.017568034969077613,0.5335456769235688,0.018047019822500822,0.5335456769235688,0.018047019822500864,0.5328638497652582,0.0,0.5397893773719042,0.0,0.5397893773719042,0.0,0.5821596244131455,0.0,0.5259949090666497,0.0,0.5259949090666497,0.0,1701349392,,False,1,d2ae7cd4,2023-11-30_13-03-12,8.595410585403442,8.595410585403442,700332,0754a9948c85,172.17.0.3,8.595410585403442,1,1.4000000000000001,30,"(3, 7, 8)",d2ae7cd4
34,0.6295774647887324,0.6295774647887324,0.005633802816901414,0.6166912338659178,0.0060434859957180795,0.6166912338659177,0.006043485995718092,0.5633802816901409,0.0,0.549645174350385,0.0,0.549645174350385,0.0,0.5657276995305164,0.0,0.5001713195531033,0.0,0.5001713195531033,0.0,1701349409,,False,1,e9da7a7b,2023-11-30_13-03-29,22.379099369049072,22.379099369049072,700626,0754a9948c85,172.17.0.3,22.379099369049072,1,0.7000000000000001,210,"(1, 7, 11)",e9da7a7b
35,0.497887323943662,0.497887323943662,0.012919331366964335,0.5094944632470474,0.012638186926932903,0.5094944632470474,0.012638186926932924,0.4624413145539906,0.0,0.4541625034307355,0.0,0.4541625034307356,0.0,0.4413145539906103,0.0,0.3670798347936713,0.0,0.3670798347936713,0.0,1701349415,,True,1,93932973,2023-11-30_13-03-35,22.944694757461548,22.944694757461548,700332,0754a9948c85,172.17.0.3,22.944694757461548,1,0.6000000000000001,236,"(0, 3, 8, 9)",93932973
36,0.5610328638497653,0.5044600938967136,0.014863066777724641,0.5083485839188018,0.014407556692008114,0.5083485839188018,0.014407556692008106,0.5023474178403756,0.0,0.502318272156697,0.0,0.5023182721566971,0.0,0.5610328638497653,0.0,0.49812133038363404,0.0,0.4981213303836341,0.0,1701349420,,True,1,dd32430a,2023-11-30_13-03-40,22.106030702590942,22.106030702590942,699986,0754a9948c85,172.17.0.3,22.106030702590942,1,0.7000000000000001,321,"(2, 3, 5)",dd32430a
37,0.5225352112676056,0.5225352112676056,0.0102965784973997,0.5302534477384083,0.011038217208704853,0.5302534477384083,0.011038217208704825,0.4647887323943662,0.0,0.46557254157750627,0.0,0.46557254157750627,0.0,0.43427230046948356,0.0,0.3914050523356869,0.0,0.39140505233568684,0.0,1701349418,,True,1,5374d83d,2023-11-30_13-03-38,18.468430042266846,18.468430042266846,699279,0754a9948c85,172.17.0.3,18.468430042266846,1,0.8,265,"(3, 8, 9, 11)",5374d83d
38,0.5727699530516432,0.5354460093896714,0.014638931293585788,0.5432652444944955,0.013500280773069855,0.5432652444944954,0.013500280773069835,0.4694835680751174,0.0,0.4773275140877032,0.0,0.47732751408770324,0.0,0.5727699530516432,0.0,0.52748763092305,0.0,0.52748763092305,0.0,1701349418,,True,1,d3f80679,2023-11-30_13-03-38,14.698825120925903,14.698825120925903,703372,0754a9948c85,172.17.0.3,14.698825120925903,1,1.2000000000000002,218,"(0, 3, 9, 10)",d3f80679
39,0.5892018779342723,0.5661971830985916,0.016154601440455617,0.5721061338058402,0.01600824633558615,0.5721061338058402,0.016008246335586156,0.49765258215962443,0.0,0.4848297248157914,0.0,0.4848297248157914,0.0,0.5892018779342723,0.0,0.5410780760427604,0.0,0.5410780760427604,0.0,1701349423,,False,1,231ee2ca,2023-11-30_13-03-43,13.342910766601562,13.342910766601562,700626,0754a9948c85,172.17.0.3,13.342910766601562,1,0.9,176,"(1, 5, 7)",231ee2ca
40,0.5563380281690141,0.518075117370892,0.011971830985915508,0.5230929166738323,0.011794703300266567,0.5230929166738323,0.01179470330026659,0.4694835680751174,0.0,0.47614400595337186,0.0,0.47614400595337186,0.0,0.5563380281690141,0.0,0.5015780515780516,0.0,0.5015780515780516,0.0,1701349431,,True,1,5ac78ad2,2023-11-30_13-03-51,16.11004900932312,16.11004900932312,700332,0754a9948c85,172.17.0.3,16.11004900932312,1,0.7000000000000001,216,"(7, 9, 11)",5ac78ad2
41,0.5774647887323944,0.5387323943661972,0.012564717080819372,0.5461860629392522,0.011962616871424983,0.5461860629392522,0.01196261687142498,0.5117370892018779,0.0,0.4958787525975909,0.0,0.4958787525975908,0.0,0.5774647887323944,0.0,0.5188044701740527,0.0,0.5188044701740526,0.0,1701349433,,False,1,ae16a286,2023-11-30_13-03-53,14.355903148651123,14.355903148651123,699279,0754a9948c85,172.17.0.3,14.355903148651123,1,0.5,284,"(8, 9)",ae16a286
42,0.5619718309859154,0.5619718309859154,0.007869978692131541,0.5653226689373655,0.0075030843598414875,0.5653226689373655,0.00750308435984147,0.48826291079812206,0.0,0.4961389755190921,0.0,0.49613897551909214,0.0,0.4507042253521127,0.0,0.3809824592872668,0.0,0.3809824592872668,0.0,1701349430,,True,1,6ef54558,2023-11-30_13-03-50,11.879442930221558,11.879442930221558,703372,0754a9948c85,172.17.0.3,11.879442930221558,1,0.6000000000000001,120,"(1, 5, 9, 11)",6ef54558
43,0.5657276995305164,0.52981220657277,0.015922692847053173,0.5369183117581224,0.015486486668108375,0.5369183117581225,0.015486486668108384,0.49295774647887325,0.0,0.49179313888644516,0.0,0.4917931388864451,0.0,0.5657276995305164,0.0,0.509385014944245,0.0,0.509385014944245,0.0,1701349439,,True,1,b398c065,2023-11-30_13-03-59,18.791313886642456,18.791313886642456,699986,0754a9948c85,172.17.0.3,18.791313886642456,1,0.7000000000000001,249,"(0, 2, 6, 10)",b398c065
44,0.5286384976525822,0.5286384976525822,0.011345583073797723,0.5309098760669256,0.01140929174348281,0.5309098760669256,0.011409291743482817,0.45774647887323944,0.0,0.46910227232807883,0.0,0.46910227232807883,0.0,0.4272300469483568,0.0,0.37445344433299477,0.0,0.3744534443329947,0.0,1701349438,,True,1,aefd1b7a,2023-11-30_13-03-58,15.02346658706665,15.02346658706665,700626,0754a9948c85,172.17.0.3,15.02346658706665,1,0.6000000000000001,149,"(0, 5, 9, 11)",aefd1b7a
45,0.5774647887323944,0.5460093896713614,0.008345722457573309,0.553670537029288,0.008016202295122185,0.553670537029288,0.008016202295122147,0.4765258215962441,0.0,0.47466691005009326,0.0,0.4746669100500932,0.0,0.5774647887323944,0.0,0.5158048841803812,0.0,0.5158048841803812,0.0,1701349451,,False,1,9d1bdc7f,2023-11-30_13-04-11,20.958879470825195,20.958879470825195,703372,0754a9948c85,172.17.0.3,20.958879470825195,1,0.8,213,"(2, 8, 10, 11)",9d1bdc7f
46,0.6178403755868545,0.6178403755868545,0.006947722341290495,0.603772343259344,0.007201283120946394,0.603772343259344,0.007201283120946381,0.5328638497652582,0.0,0.5173460381353551,0.0,0.5173460381353551,0.0,0.5469483568075117,0.0,0.4839775207325577,0.0,0.4839775207325576,0.0,1701349455,,False,1,79012e6c,2023-11-30_13-04-15,23.974465370178223,23.974465370178223,700332,0754a9948c85,172.17.0.3,23.974465370178223,1,0.5,360,"(1, 7, 10)",79012e6c
47,0.5938967136150235,0.5737089201877934,0.00705788562364927,0.554894966564644,0.006920743303000935,0.554894966564644,0.006920743303000948,0.5610328638497653,0.0,0.5354222880534951,0.0,0.5354222880534951,0.0,0.5938967136150235,0.0,0.5629591419518419,0.0,0.5629591419518418,0.0,1701349459,,False,1,1373c4c5,2023-11-30_13-04-19,26.577904224395752,26.577904224395752,699279,0754a9948c85,172.17.0.3,26.577904224395752,1,0.7000000000000001,315,"(6, 7, 10)",1373c4c5
48,0.5678403755868544,0.5678403755868544,0.010625793706813385,0.5740505365510444,0.01058710069325006,0.5740505365510444,0.010587100693250053,0.49765258215962443,0.0,0.5020190146710538,0.0,0.5020190146710538,0.0,0.4812206572769953,0.0,0.4066070675423534,0.0,0.40660706754235343,0.0,1701349455,,True,1,da24194e,2023-11-30_13-04-15,16.95117688179016,16.95117688179016,700626,0754a9948c85,172.17.0.3,16.95117688179016,1,1.0,103,"(1, 2, 10, 11)",da24194e
49,0.6009389671361502,0.6000000000000001,0.009342605043254659,0.5862841900673248,0.00982306911813932,0.5862841900673248,0.009823069118139271,0.5633802816901409,0.0,0.5392586399727066,0.0,0.5392586399727066,0.0,0.6009389671361502,0.0,0.5722092598971695,0.0,0.5722092598971695,0.0,1701349463,,False,1,8946b7d6,2023-11-30_13-04-23,24.33661937713623,24.33661937713623,699986,0754a9948c85,172.17.0.3,24.33661937713623,1,0.6000000000000001,273,"(0, 1, 3, 6)",8946b7d6
50,0.5539906103286385,0.530281690140845,0.008748659696518404,0.542028986430374,0.007900816824784865,0.542028986430374,0.007900816824784834,0.47417840375586856,0.0,0.48446147943817097,0.0,0.48446147943817097,0.0,0.5539906103286385,0.0,0.508932350003514,0.0,0.5089323500035141,0.0,1701349464,,True,1,b9aeeb34,2023-11-30_13-04-24,16.17825961112976,16.17825961112976,705565,0754a9948c85,172.17.0.3,16.17825961112976,1,0.7000000000000001,298,"(2, 3, 9)",b9aeeb34
51,0.539906103286385,0.4791079812206573,0.013004355853957315,0.4718350720107239,0.01309554297477058,0.4718350720107239,0.013095542974770615,0.539906103286385,0.0,0.5089990038519451,0.0,0.5089990038519449,0.0,0.4835680751173709,0.0,0.4239035465158469,0.0,0.42390354651584683,0.0,1701349479,,True,1,951ac1cc,2023-11-30_13-04-39,27.926791429519653,27.926791429519653,703372,0754a9948c85,172.17.0.3,27.926791429519653,1,0.8,332,"(0, 4, 7, 11)",951ac1cc
52,0.584037558685446,0.584037558685446,0.01580981994411523,0.5890216814456253,0.015600853616079368,0.5890216814456253,0.015600853616079371,0.4788732394366197,0.0,0.4757611015803677,0.0,0.4757611015803678,0.0,0.5211267605633803,0.0,0.4667122714412792,0.0,0.46671227144127925,0.0,1701349470,,False,1,23503149,2023-11-30_13-04-30,15.624405860900879,15.624405860900879,700332,0754a9948c85,172.17.0.3,15.624405860900879,1,0.5,186,"(0, 1, 9)",23503149
