,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
6,0.7159863945578231,0.6904195011337868,0.005457803057480379,0.6860840419803925,0.006073771112503492,0.6860840419803926,0.006073771112503549,0.7159863945578231,0.0,0.7111255670258769,0.0,0.7111255670258771,0.0,0.6332199546485261,0.0,0.6065169161701146,0.0,0.6065169161701145,0.0,1698602318,False,1,2bbc2a5f,2023-10-29_17-58-38,79.55320239067078,79.55320239067078,930807,6758e5a243b0,172.17.0.4,79.55320239067078,1,,0.30000000000000004,111,264,"(7,)",2bbc2a5f,,,,,
7,0.6831065759637188,0.6635487528344671,0.011347076759521435,0.6610461058803568,0.012754622635219695,0.661046105880357,0.012754622635219686,0.6683673469387755,0.0,0.6627359345474696,0.0,0.6627359345474695,0.0,0.6831065759637188,0.0,0.6802227670569331,0.0,0.6802227670569331,0.0,1698602356,True,1,3488c8a2,2023-10-29_17-59-16,94.9358024597168,94.9358024597168,929641,6758e5a243b0,172.17.0.4,94.9358024597168,1,,0.1,160,241,"(10,)",3488c8a2,,,,,
8,0.7023809523809523,0.68078231292517,0.0016322199601913996,0.6758091625926153,0.0016754057247050894,0.6758091625926153,0.0016754057247051228,0.6910430839002267,0.0,0.6879148924848225,0.0,0.6879148924848225,0.0,0.7023809523809523,0.0,0.7021502949597013,0.0,0.7021502949597014,0.0,1698602300,False,1,6e31f76a,2023-10-29_17-58-20,37.26331830024719,37.26331830024719,930035,6758e5a243b0,172.17.0.4,37.26331830024719,1,,0.8,18,502,"(3,)",6e31f76a,,,,,
9,0.7091836734693877,0.6846938775510205,0.002954379641903694,0.6772563312699926,0.003960154366091249,0.6772563312699926,0.0039601543660912454,0.7091836734693877,0.0,0.7029332673320251,0.0,0.7029332673320252,0.0,0.6179138321995464,0.0,0.5982163296743009,0.0,0.5982163296743009,0.0,1698602359,False,1,5d3ff6a2,2023-10-29_17-59-19,92.711918592453,92.711918592453,930417,6758e5a243b0,172.17.0.4,92.711918592453,1,,0.8,170,426,"(10,)",5d3ff6a2,,,,,
10,0.7409297052154195,0.7062358276643992,0.00327426963224346,0.699952170804085,0.003895423337816951,0.699952170804085,0.003895423337816965,0.7244897959183674,0.0,0.7201412350944473,0.0,0.720141235094447,0.0,0.7409297052154195,0.0,0.7410424066103022,0.0,0.7410424066103021,0.0,1698602369,False,1,ae4a0535,2023-10-29_17-59-29,87.33767986297607,87.33767986297607,926429,6758e5a243b0,172.17.0.4,87.33767986297607,1,,0.6000000000000001,108,225,"(11,)",ae4a0535,,,,,
11,0.6700680272108843,0.6623582766439908,0.0028928233156854865,0.6610169226046549,0.002887648997636673,0.6610169226046549,0.0028876489976366803,0.6700680272108843,0.0,0.6649131592845674,0.0,0.6649131592845674,0.0,0.5839002267573696,0.0,0.5523484017118522,0.0,0.5523484017118523,0.0,1698602358,True,1,d95722d9,2023-10-29_17-59-18,57.44371199607849,57.44371199607849,930035,6758e5a243b0,172.17.0.4,57.44371199607849,1,,0.1,35,323,"(4,)",d95722d9,,,,,
12,0.6716553287981858,0.6716553287981858,0.00957294849333864,0.6710929793326368,0.009915250771269982,0.6710929793326369,0.009915250771270027,0.6496598639455783,0.0,0.644807435774686,0.0,0.6448074357746861,0.0,0.5952380952380952,0.0,0.5752321731744409,0.0,0.5752321731744409,0.0,1698602400,True,1,5240e24b,2023-10-29_18-00-00,82.31684803962708,82.31684803962708,930807,6758e5a243b0,172.17.0.4,82.31684803962708,1,,0.2,140,402,"(6,)",5240e24b,,,,,
13,0.7647392290249433,0.6965986394557823,0.002334610009294111,0.6962597091386723,0.0023995634397949686,0.6962597091386723,0.002399563439795009,0.7114512471655329,0.0,0.710562079828089,0.0,0.710562079828089,0.0,0.7647392290249433,0.0,0.7635337475508122,0.0,0.7635337475508122,0.0,1698602404,False,1,da32ea1e,2023-10-29_18-00-04,47.93241834640503,47.93241834640503,929641,6758e5a243b0,172.17.0.4,47.93241834640503,1,,0.9,29,495,"(10,)",da32ea1e,,,,,
14,0.6863378684807255,0.6863378684807255,0.005300074561738144,0.6849450153024874,0.00589389444135903,0.6849450153024874,0.005893894441359008,0.6519274376417233,0.0,0.640223684265402,0.0,0.6402236842654019,0.0,0.6043083900226758,0.0,0.5846555926667389,0.0,0.584655592666739,0.0,1698602457,True,1,7c74aa24,2023-10-29_18-00-57,99.3447093963623,99.3447093963623,930035,6758e5a243b0,172.17.0.4,99.3447093963623,1,,0.4,173,246,"(10,)",7c74aa24,,,,,
15,0.6955782312925171,0.6947278911564625,0.002299240339078594,0.6871997988304969,0.00242522100879118,0.6871997988304969,0.00242522100879119,0.6955782312925171,0.0,0.6919480302078176,0.0,0.6919480302078175,0.0,0.6666666666666666,0.0,0.6646503969749459,0.0,0.664650396974946,0.0,1698602444,True,1,89373f9a,2023-10-29_18-00-44,84.76518559455872,84.76518559455872,930417,6758e5a243b0,172.17.0.4,84.76518559455872,1,,0.7000000000000001,102,276,"(10,)",89373f9a,,,,,
16,0.7131519274376418,0.7025510204081632,0.002707472547904645,0.7022798167850842,0.0027084969094054506,0.7022798167850842,0.002708496909405425,0.7131519274376418,0.0,0.7134226285546732,0.0,0.7134226285546732,0.0,0.6910430839002267,0.0,0.6935147817354438,0.0,0.6935147817354439,0.0,1698602419,False,1,807250cf,2023-10-29_18-00-19,49.341341733932495,49.341341733932495,926429,6758e5a243b0,172.17.0.4,49.341341733932495,1,,0.4,26,495,"(8,)",807250cf,,,,,
