,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/batch_size,logdir
0,0.6132352941176471,0.6132352941176471,0.02034520424178973,0.6103371202158354,0.02037134361380116,0.6103371202158354,0.0203713436138011,0.5029411764705882,0.0,0.47776711429083074,0.0,0.4777671142908307,0.0,0.6088235294117647,0.0,0.5687807672354547,0.0,0.5687807672354547,0.0,1699958306,False,1,8b3cc408,2023-11-14_10-38-26,18.513784170150757,18.513784170150757,364498,59d6454cd9f4,172.17.0.2,18.513784170150757,1,,0.373,1.7000000000000002,430,8b3cc408
1,0.6088235294117647,0.6047058823529412,0.01911538448149637,0.5993599178920634,0.018581150181656847,0.5993599178920633,0.01858115018165685,0.5294117647058824,0.0,0.5320732207104071,0.0,0.5320732207104072,0.0,0.6088235294117647,0.0,0.5601803075399105,0.0,0.5601803075399105,0.0,1699958316,True,1,ba008a6f,2023-11-14_10-38-36,19.793747425079346,19.793747425079346,368126,59d6454cd9f4,172.17.0.2,19.793747425079346,1,,0.728,1.8,242,ba008a6f
2,0.6705882352941176,0.6370588235294118,0.015237451584692488,0.6287794887271084,0.015628778012733272,0.6287794887271084,0.015628778012733255,0.5352941176470588,0.0,0.5334289225479157,0.0,0.5334289225479156,0.0,0.6705882352941176,0.0,0.6282535614422651,0.0,0.6282535614422651,0.0,1699958326,False,1,c74f3d63,2023-11-14_10-38-46,20.58505892753601,20.58505892753601,368525,59d6454cd9f4,172.17.0.2,20.58505892753601,1,,0.5640000000000001,1.3,447,c74f3d63
3,0.6397058823529412,0.6397058823529412,0.0122156233278207,0.6339732357036839,0.011660194539850687,0.6339732357036839,0.011660194539850701,0.5,0.0,0.5024812478045637,0.0,0.5024812478045636,0.0,0.6205882352941177,0.0,0.5752244631582145,0.0,0.5752244631582146,0.0,1699958325,False,1,37ac4e4e,2023-11-14_10-38-45,19.12363290786743,19.12363290786743,364498,59d6454cd9f4,172.17.0.2,19.12363290786743,1,,0.307,1.4000000000000001,487,37ac4e4e
4,0.6794117647058824,0.6652941176470589,0.014869676070311219,0.6580219740377691,0.016089890250211427,0.6580219740377691,0.016089890250211448,0.5941176470588235,0.0,0.5891709193897728,0.0,0.5891709193897728,0.0,0.6794117647058824,0.0,0.6280359655480112,0.0,0.6280359655480112,0.0,1699958336,False,1,651e67ba,2023-11-14_10-38-56,19.863725900650024,19.863725900650024,368126,59d6454cd9f4,172.17.0.2,19.863725900650024,1,,0.849,1.0,178,651e67ba
5,0.7955882352941177,0.7955882352941177,0.010706043954824291,0.7935267777496585,0.011280346501882976,0.7935267777496584,0.011280346501883004,0.7470588235294118,0.0,0.7468233316802911,0.0,0.7468233316802911,0.0,0.788235294117647,0.0,0.7551632706192266,0.0,0.7551632706192265,0.0,1699958353,False,1,5f631d75,2023-11-14_10-39-13,28.633808612823486,28.633808612823486,364498,59d6454cd9f4,172.17.0.2,28.633808612823486,1,,0.24,0.1,203,5f631d75
6,0.6414705882352942,0.6414705882352942,0.022647058823529416,0.6382334556405809,0.023917539067250224,0.6382334556405809,0.023917539067250224,0.5411764705882353,0.0,0.532562648784905,0.0,0.5325626487849051,0.0,0.6205882352941177,0.0,0.5704195578499689,0.0,0.5704195578499689,0.0,1699958345,True,1,21e32d6e,2023-11-14_10-39-05,19.161476612091064,19.161476612091064,368525,59d6454cd9f4,172.17.0.2,19.161476612091064,1,,0.131,1.5,485,21e32d6e
7,0.6373529411764706,0.6373529411764706,0.017202739783399697,0.6320740949018379,0.01783966129403507,0.6320740949018379,0.01783966129403505,0.4852941176470588,0.0,0.47754077107780535,0.0,0.47754077107780535,0.0,0.6058823529411764,0.0,0.5603615701183836,0.0,0.5603615701183836,0.0,1699958354,True,1,20f8ae53,2023-11-14_10-39-14,18.09293007850647,18.09293007850647,368126,59d6454cd9f4,172.17.0.2,18.09293007850647,1,,0.706,1.6,473,20f8ae53
8,0.6352941176470589,0.6352941176470589,0.016585731976319632,0.6318298562177712,0.0161672997992707,0.6318298562177713,0.016167299799270708,0.5294117647058824,0.0,0.5239889726929781,0.0,0.5239889726929782,0.0,0.6264705882352941,0.0,0.5831135066177536,0.0,0.5831135066177535,0.0,1699958364,True,1,0e410817,2023-11-14_10-39-24,19.658613204956055,19.658613204956055,368525,59d6454cd9f4,172.17.0.2,19.658613204956055,1,,0.865,1.9000000000000001,254,0e410817
9,0.6235294117647059,0.6047058823529412,0.011406305546861941,0.5972493148584993,0.012652623348176897,0.5972493148584992,0.012652623348176854,0.5264705882352941,0.0,0.5240002981812336,0.0,0.5240002981812336,0.0,0.6235294117647059,0.0,0.5711334154946084,0.0,0.5711334154946084,0.0,1699958372,True,1,b06ca308,2023-11-14_10-39-32,18.712392807006836,18.712392807006836,364498,59d6454cd9f4,172.17.0.2,18.712392807006836,1,,0.8260000000000001,0.2,291,b06ca308
