,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir
767,0.5894366197183099,0.5894366197183099,0.0033936226044133794,0.5880379684500318,0.0034794526817567306,0.5880379684500316,0.0034794526817567323,0.568075117370892,0.0,0.5657313995546858,0.0,0.5657313995546858,0.0,0.5352112676056338,0.0,0.5116838865443186,0.0,0.5116838865443186,0.0,1698580920,True,1,30eb6f8f,2023-10-29_12-02-00,15.7086820602417,15.7086820602417,678514,6758e5a243b0,172.17.0.4,15.7086820602417,1,,0.8,260,439,"(4, 9)",30eb6f8f
768,0.6051643192488263,0.6051643192488263,0.004429099123031263,0.6049027257143167,0.004291987916780069,0.6049027257143166,0.004291987916780093,0.5610328638497653,0.0,0.5550908567452513,0.0,0.5550908567452512,0.0,0.5375586854460094,0.0,0.48794663578903835,0.0,0.48794663578903835,0.0,1698580923,True,1,71a9c1c9,2023-10-29_12-02-03,18.446162700653076,18.446162700653076,674870,6758e5a243b0,172.17.0.4,18.446162700653076,1,,0.7000000000000001,385,316,"(0, 6)",71a9c1c9
769,0.6004694835680752,0.6004694835680752,0.0065391494259080364,0.601371759443491,0.005858968112339758,0.6013717594434909,0.005858968112339736,0.5422535211267606,0.0,0.5416077367873052,0.0,0.5416077367873052,0.0,0.5633802816901409,0.0,0.519607105100319,0.0,0.519607105100319,0.0,1698580923,True,1,a3c38117,2023-10-29_12-02-03,17.239057779312134,17.239057779312134,678127,6758e5a243b0,172.17.0.4,17.239057779312134,1,,0.5,415,339,"(0, 4)",a3c38117
770,0.6387323943661971,0.6387323943661971,0.0069199074990533675,0.6390529680535582,0.007019853138525281,0.6390529680535582,0.007019853138525246,0.5657276995305164,0.0,0.5671853672392552,0.0,0.5671853672392553,0.0,0.5586854460093896,0.0,0.509854626914101,0.0,0.5098546269141011,0.0,1698580923,False,1,114144e5,2023-10-29_12-02-03,15.027106285095215,15.027106285095215,719747,6758e5a243b0,172.17.0.4,15.027106285095215,1,,0.8,276,252,"(0, 9)",114144e5
771,0.6446009389671362,0.6446009389671362,0.009283436588396797,0.6396058250996133,0.009474662624189362,0.6396058250996133,0.009474662624189315,0.5774647887323944,0.0,0.5707769731825074,0.0,0.5707769731825073,0.0,0.5727699530516432,0.0,0.5186594135125849,0.0,0.5186594135125849,0.0,1698580934,False,1,f7778662,2023-10-29_12-02-14,16.713385820388794,16.713385820388794,688201,6758e5a243b0,172.17.0.4,16.713385820388794,1,,0.7000000000000001,540,268,"(3, 4)",f7778662
772,0.6032863849765258,0.6032863849765258,0.004575959786295286,0.596920370093601,0.004796549772877776,0.596920370093601,0.004796549772877749,0.5727699530516432,0.0,0.566475464904868,0.0,0.5664754649048679,0.0,0.5446009389671361,0.0,0.4959238137686697,0.0,0.4959238137686698,0.0,1698580933,True,1,7be94623,2023-10-29_12-02-13,13.499010801315308,13.499010801315308,678514,6758e5a243b0,172.17.0.4,13.499010801315308,1,,0.8,233,396,"(3, 11)",7be94623
773,0.5962441314553991,0.5962441314553991,0.009030696742568728,0.5962350721320859,0.00845062454561311,0.596235072132086,0.00845062454561309,0.568075117370892,0.0,0.5690236367167948,0.0,0.5690236367167947,0.0,0.5375586854460094,0.0,0.49119814976956205,0.0,0.491198149769562,0.0,1698580946,True,1,bd5bc9a2,2023-10-29_12-02-26,22.7987322807312,22.7987322807312,674870,6758e5a243b0,172.17.0.4,22.7987322807312,1,,0.6000000000000001,585,295,"(1, 5)",bd5bc9a2
774,0.6131455399061033,0.6131455399061033,0.008895443812909116,0.6038187892957799,0.009791728862955153,0.6038187892957799,0.009791728862955151,0.5845070422535211,0.0,0.5725807583222339,0.0,0.5725807583222339,0.0,0.5563380281690141,0.0,0.5043639870766669,0.0,0.5043639870766667,0.0,1698580948,True,1,c3b66917,2023-10-29_12-02-28,24.905513286590576,24.905513286590576,678127,6758e5a243b0,172.17.0.4,24.905513286590576,1,,0.4,681,372,"(3, 10)",c3b66917
775,0.6455399061032864,0.6455399061032864,0.004453912197420247,0.6436835558481063,0.003910119121722942,0.6436835558481063,0.003910119121722915,0.607981220657277,0.0,0.6039194259875975,0.0,0.6039194259875976,0.0,0.5586854460093896,0.0,0.5079338416712108,0.0,0.5079338416712108,0.0,1698580944,False,1,62aee94a,2023-10-29_12-02-24,20.933798789978027,20.933798789978027,719747,6758e5a243b0,172.17.0.4,20.933798789978027,1,,0.5,518,222,"(5, 6)",62aee94a
776,0.623943661971831,0.623943661971831,0.006787245208826744,0.6216515496806797,0.007053142288210932,0.6216515496806796,0.007053142288210929,0.5633802816901409,0.0,0.5539122039437615,0.0,0.5539122039437616,0.0,0.5539906103286385,0.0,0.49940920687561663,0.0,0.49940920687561663,0.0,1698580953,False,1,7598db96,2023-10-29_12-02-33,19.67479133605957,19.67479133605957,678514,6758e5a243b0,172.17.0.4,19.67479133605957,1,,0.8,633,355,"(2, 10)",7598db96
777,0.6164319248826291,0.6164319248826291,0.005269939981371753,0.6132857152412869,0.0055436195278017325,0.6132857152412869,0.005543619527801722,0.5845070422535211,0.0,0.5854564388078071,0.0,0.5854564388078071,0.0,0.5352112676056338,0.0,0.4878887654240915,0.0,0.4878887654240915,0.0,1698580955,True,1,3b79f1cf,2023-10-29_12-02-35,21.075952768325806,21.075952768325806,688201,6758e5a243b0,172.17.0.4,21.075952768325806,1,,0.6000000000000001,708,195,"(5, 8)",3b79f1cf
