,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature_head,config/batch_size,config/latent_dim,logdir
0,0.587793427230047,0.587793427230047,0.009632997431306663,0.5901868030957802,0.009445766644936751,0.5901868030957801,0.009445766644936758,0.5704225352112676,0.0,0.5698107203529689,0.0,0.5698107203529689,0.0,0.5328638497652582,0.0,0.4865479300172273,0.0,0.48654793001722735,0.0,1700112437,False,1,598b3ce9,2023-11-16_05-27-17,16.074484825134277,16.074484825134277,64812,9db4e26f461e,172.17.0.2,16.074484825134277,1,,0.10200000000000001,0.30000000000000004,145,70,598b3ce9
1,0.569718309859155,0.569718309859155,0.007789042264336656,0.5752886512038125,0.008143295608462355,0.5752886512038125,0.008143295608462338,0.5258215962441315,0.0,0.5249183812788771,0.0,0.5249183812788771,0.0,0.5469483568075117,0.0,0.49473593351145473,0.0,0.4947359335114548,0.0,1700112446,True,1,6e973918,2023-11-16_05-27-26,13.9141366481781,13.9141366481781,68056,9db4e26f461e,172.17.0.2,13.9141366481781,1,,0.44,0.5,142,77,6e973918
2,0.6152582159624412,0.6152582159624412,0.0075300539588476325,0.6169350484742833,0.007067788620540639,0.6169350484742833,0.007067788620540579,0.5938967136150235,0.0,0.5916603445308898,0.0,0.5916603445308898,0.0,0.5492957746478874,0.0,0.507732166335624,0.0,0.5077321663356239,0.0,1700112446,False,1,4dc8be85,2023-11-16_05-27-26,9.557647228240967,9.557647228240967,64812,9db4e26f461e,172.17.0.2,9.557647228240967,1,,0.148,0.4,141,39,4dc8be85
3,0.6455399061032864,0.6396713615023475,0.005677646301618689,0.6366247926023172,0.005568722655156457,0.6366247926023173,0.005568722655156421,0.6455399061032864,0.0,0.6382200157432619,0.0,0.6382200157432619,0.0,0.5704225352112676,0.0,0.5163280271340777,0.0,0.5163280271340778,0.0,1700112456,False,1,509c1035,2023-11-16_05-27-36,10.153618335723877,10.153618335723877,68056,9db4e26f461e,172.17.0.2,10.153618335723877,1,,0.5730000000000001,0.8,224,56,509c1035
4,0.57981220657277,0.5690140845070423,0.0043538115002327285,0.5768042838727581,0.0036485198052301176,0.5768042838727581,0.003648519805230108,0.57981220657277,0.0,0.5791380539096609,0.0,0.5791380539096609,0.0,0.5516431924882629,0.0,0.5128476206714713,0.0,0.5128476206714713,0.0,1700112457,True,1,b768d289,2023-11-16_05-27-37,10.086437225341797,10.086437225341797,64812,9db4e26f461e,172.17.0.2,10.086437225341797,1,,0.603,0.7000000000000001,150,17,b768d289
5,0.6002347417840376,0.6002347417840376,0.007426897661763583,0.6036581486721571,0.006939038053331281,0.6036581486721571,0.0069390380533312914,0.5915492957746479,0.0,0.5841399083116379,0.0,0.5841399083116379,0.0,0.568075117370892,0.0,0.5191701860874974,0.0,0.5191701860874975,0.0,1700112467,True,1,f11d3ac1,2023-11-16_05-27-47,10.699994802474976,10.699994802474976,68056,9db4e26f461e,172.17.0.2,10.699994802474976,1,,0.37,0.8,454,55,f11d3ac1
6,0.5985915492957746,0.5821596244131454,0.005749975922026228,0.5844455307858679,0.005343377595339784,0.5844455307858679,0.0053433775953398285,0.5985915492957746,0.0,0.5920033304901726,0.0,0.5920033304901725,0.0,0.5563380281690141,0.0,0.5054529727614688,0.0,0.5054529727614688,0.0,1700112466,True,1,c15b20fd,2023-11-16_05-27-46,9.874932765960693,9.874932765960693,64812,9db4e26f461e,172.17.0.2,9.874932765960693,1,,0.558,1.0,251,22,c15b20fd
7,0.5612676056338028,0.5612676056338028,0.010148340995876666,0.5667892278921098,0.009795630898451044,0.5667892278921098,0.009795630898451058,0.5516431924882629,0.0,0.5504043484644869,0.0,0.5504043484644869,0.0,0.5140845070422535,0.0,0.4702791493883753,0.0,0.47027914938837523,0.0,1700112478,True,1,024ff45a,2023-11-16_05-27-58,11.397618770599365,11.397618770599365,64812,9db4e26f461e,172.17.0.2,11.397618770599365,1,,0.79,0.30000000000000004,408,30,024ff45a
8,0.6197183098591549,0.5643192488262911,0.0067383568518344225,0.5725971268027814,0.005968981894143205,0.5725971268027814,0.005968981894143244,0.6197183098591549,0.0,0.6158813700116607,0.0,0.6158813700116607,0.0,0.5352112676056338,0.0,0.4804277933559074,0.0,0.4804277933559074,0.0,1700112480,False,1,989d322a,2023-11-16_05-28-00,13.238510608673096,13.238510608673096,68056,9db4e26f461e,172.17.0.2,13.238510608673096,1,,0.5640000000000001,0.2,185,17,989d322a
9,0.5896713615023474,0.5896713615023474,0.009436502930629932,0.5917459817501234,0.00928115861446462,0.5917459817501235,0.009281158614464664,0.57981220657277,0.0,0.5684679677084957,0.0,0.5684679677084957,0.0,0.5469483568075117,0.0,0.49475997716343983,0.0,0.49475997716343983,0.0,1700112486,True,1,c7b49170,2023-11-16_05-28-06,8.159537553787231,8.159537553787231,64812,9db4e26f461e,172.17.0.2,8.159537553787231,1,,0.09,0.5,231,33,c7b49170
10,0.626056338028169,0.626056338028169,0.008972542184796416,0.6275702612059233,0.008627000312948883,0.6275702612059233,0.008627000312948906,0.6220657276995305,0.0,0.6108861801399369,0.0,0.610886180139937,0.0,0.5469483568075117,0.0,0.4913525988012017,0.0,0.4913525988012017,0.0,1700112488,False,1,c7138066,2023-11-16_05-28-08,8.057439804077148,8.057439804077148,68056,9db4e26f461e,172.17.0.2,8.057439804077148,1,,0.555,0.8,424,36,c7138066
11,0.557981220657277,0.557981220657277,0.003328039173417309,0.5560461762124274,0.002570075978640769,0.5560461762124274,0.0025700759786407654,0.5375586854460094,0.0,0.5396401857402395,0.0,0.5396401857402395,0.0,0.5305164319248826,0.0,0.4847083406130122,0.0,0.48470834061301227,0.0,1700112493,True,1,643e004c,2023-11-16_05-28-13,6.764397144317627,6.764397144317627,64812,9db4e26f461e,172.17.0.2,6.764397144317627,1,,0.6950000000000001,0.8,243,6,643e004c
12,0.6,0.6,0.00728834492782163,0.6049877066194707,0.006359910326187109,0.6049877066194707,0.006359910326187088,0.57981220657277,0.0,0.5805885013107307,0.0,0.5805885013107307,0.0,0.5539906103286385,0.0,0.5083365138511052,0.0,0.5083365138511053,0.0,1700112495,True,1,6e4adae0,2023-11-16_05-28-15,6.7135772705078125,6.7135772705078125,68056,9db4e26f461e,172.17.0.2,6.7135772705078125,1,,0.849,0.9,256,7,6e4adae0
13,0.6150234741784038,0.6007042253521127,0.006161692370143985,0.5978811654157891,0.005617775270907228,0.5978811654157891,0.005617775270907191,0.6150234741784038,0.0,0.6030462620436993,0.0,0.6030462620436994,0.0,0.5586854460093896,0.0,0.505665894678445,0.0,0.5056658946784449,0.0,1700112503,True,1,818b6e10,2023-11-16_05-28-23,10.050240755081177,10.050240755081177,64812,9db4e26f461e,172.17.0.2,10.050240755081177,1,,0.608,0.9,387,43,818b6e10
14,0.607981220657277,0.5847417840375587,0.007887463669676732,0.5882811038244629,0.00753482740912538,0.5882811038244629,0.0075348274091253786,0.607981220657277,0.0,0.6002605831518063,0.0,0.6002605831518063,0.0,0.5563380281690141,0.0,0.5056989252777019,0.0,0.5056989252777018,0.0,1700112506,True,1,0f5d7467,2023-11-16_05-28-26,11.718587160110474,11.718587160110474,68056,9db4e26f461e,172.17.0.2,11.718587160110474,1,,0.17,0.2,486,59,0f5d7467
15,0.5683098591549295,0.5683098591549295,0.006999085218720922,0.5645227485007204,0.006596324849182036,0.5645227485007204,0.006596324849182014,0.5516431924882629,0.0,0.5525687233298726,0.0,0.5525687233298726,0.0,0.5657276995305164,0.0,0.5199980671622079,0.0,0.5199980671622079,0.0,1700112514,True,1,6859e1a7,2023-11-16_05-28-34,10.61333966255188,10.61333966255188,64812,9db4e26f461e,172.17.0.2,10.61333966255188,1,,0.308,0.8,150,6,6859e1a7
16,0.6267605633802816,0.6267605633802816,0.00503465037312848,0.6320926385612514,0.005604724826190226,0.6320926385612514,0.005604724826190252,0.596244131455399,0.0,0.6019671732665537,0.0,0.6019671732665537,0.0,0.5352112676056338,0.0,0.49536174730540106,0.0,0.4953617473054011,0.0,1700112517,False,1,14fca152,2023-11-16_05-28-37,10.792646408081055,10.792646408081055,68056,9db4e26f461e,172.17.0.2,10.792646408081055,1,,0.75,1.0,352,60,14fca152
17,0.6323943661971831,0.6323943661971831,0.00681964274475772,0.6311545493518029,0.005879111701223865,0.6311545493518029,0.005879111701223861,0.6032863849765259,0.0,0.5966176936461949,0.0,0.5966176936461948,0.0,0.5845070422535211,0.0,0.5323628845673419,0.0,0.5323628845673419,0.0,1700112525,False,1,6416c1f8,2023-11-16_05-28-45,11.4338219165802,11.4338219165802,64812,9db4e26f461e,172.17.0.2,11.4338219165802,1,,0.846,0.6000000000000001,139,88,6416c1f8
18,0.5896713615023474,0.5896713615023474,0.011296910249310758,0.5876040837921943,0.011480441270666136,0.5876040837921943,0.01148044127066614,0.5845070422535211,0.0,0.5716199466604246,0.0,0.5716199466604246,0.0,0.57981220657277,0.0,0.5217706660868421,0.0,0.5217706660868421,0.0,1700112527,True,1,b6bf0f58,2023-11-16_05-28-47,9.655898094177246,9.655898094177246,68056,9db4e26f461e,172.17.0.2,9.655898094177246,1,,0.643,0.4,455,57,b6bf0f58
19,0.6091549295774648,0.6091549295774648,0.008672747982117918,0.6135701175850408,0.00861454412606301,0.6135701175850408,0.008614544126063002,0.5563380281690141,0.0,0.559166663606694,0.0,0.559166663606694,0.0,0.5305164319248826,0.0,0.48503108784667565,0.0,0.4850310878466757,0.0,1700112536,True,1,cc8d2cac,2023-11-16_05-28-56,11.196415662765503,11.196415662765503,64812,9db4e26f461e,172.17.0.2,11.196415662765503,1,,0.388,0.30000000000000004,149,73,cc8d2cac
20,0.6061032863849766,0.6061032863849766,0.00919996147524199,0.6111142610507377,0.00865104098305635,0.6111142610507376,0.008651040983056378,0.5892018779342723,0.0,0.5912637413537363,0.0,0.5912637413537363,0.0,0.5352112676056338,0.0,0.4949678931517127,0.0,0.49496789315171263,0.0,1700112540,True,1,3e97d4ec,2023-11-16_05-29-00,12.67578935623169,12.67578935623169,68056,9db4e26f461e,172.17.0.2,12.67578935623169,1,,0.88,0.6000000000000001,202,89,3e97d4ec
21,0.5845070422535211,0.5657276995305164,0.006030625623786451,0.5758695391535478,0.005610681592617039,0.5758695391535478,0.00561068159261704,0.5845070422535211,0.0,0.5738108947051966,0.0,0.5738108947051966,0.0,0.5446009389671361,0.0,0.49156051345141455,0.0,0.4915605134514146,0.0,1700112549,True,1,463adc35,2023-11-16_05-29-09,13.121094226837158,13.121094226837158,64812,9db4e26f461e,172.17.0.2,13.121094226837158,1,,0.249,0.6000000000000001,299,87,463adc35
22,0.607981220657277,0.6072769953051644,0.007717972874541602,0.6039919694925452,0.0071406211135453335,0.6039919694925452,0.007140621113545344,0.607981220657277,0.0,0.5951907577833425,0.0,0.5951907577833426,0.0,0.5539906103286385,0.0,0.49897573171787685,0.0,0.4989757317178768,0.0,1700112552,True,1,43f52971,2023-11-16_05-29-12,12.304465532302856,12.304465532302856,68056,9db4e26f461e,172.17.0.2,12.304465532302856,1,,0.894,0.7000000000000001,291,80,43f52971
23,0.6161971830985915,0.6161971830985915,0.007943156955722366,0.6139338824718392,0.00817834953617412,0.6139338824718392,0.00817834953617412,0.57981220657277,0.0,0.573829594023038,0.0,0.573829594023038,0.0,0.5610328638497653,0.0,0.5128391662437121,0.0,0.512839166243712,0.0,1700112560,False,1,716f3c01,2023-11-16_05-29-20,11.047013998031616,11.047013998031616,64812,9db4e26f461e,172.17.0.2,11.047013998031616,1,,0.484,0.7000000000000001,186,49,716f3c01
24,0.6032863849765259,0.5896713615023474,0.00533230830591574,0.5924273249516891,0.00532672794113188,0.5924273249516891,0.0053267279411318355,0.6032863849765259,0.0,0.5981353513389273,0.0,0.5981353513389273,0.0,0.5539906103286385,0.0,0.5112047699405173,0.0,0.5112047699405174,0.0,1700112565,True,1,0ef8304d,2023-11-16_05-29-25,12.676769018173218,12.676769018173218,68056,9db4e26f461e,172.17.0.2,12.676769018173218,1,,0.79,0.6000000000000001,207,66,0ef8304d
25,0.5727699530516432,0.5727699530516432,0.012106851603969598,0.576946069214807,0.012124187280418988,0.576946069214807,0.012124187280418974,0.5469483568075117,0.0,0.5445688516276751,0.0,0.5445688516276752,0.0,0.5352112676056338,0.0,0.4890241191468812,0.0,0.4890241191468813,0.0,1700112571,True,1,49a7c2e8,2023-11-16_05-29-31,10.287217617034912,10.287217617034912,64812,9db4e26f461e,172.17.0.2,10.287217617034912,1,,0.706,0.9,341,90,49a7c2e8
26,0.5654929577464788,0.5654929577464788,0.005697023990381029,0.5761298873040923,0.005484602831052039,0.5761298873040923,0.005484602831052002,0.5375586854460094,0.0,0.5429724737559629,0.0,0.5429724737559629,0.0,0.5492957746478874,0.0,0.5088084786784982,0.0,0.5088084786784983,0.0,1700112577,True,1,81aff365,2023-11-16_05-29-37,12.505555391311646,12.505555391311646,68056,9db4e26f461e,172.17.0.2,12.505555391311646,1,,0.47700000000000004,0.5,274,82,81aff365
27,0.6056338028169014,0.5964788732394366,0.008557617903078962,0.5981212244166209,0.009027989782501267,0.598121224416621,0.00902798978250128,0.6056338028169014,0.0,0.6021630676849371,0.0,0.6021630676849371,0.0,0.5516431924882629,0.0,0.5057666929846347,0.0,0.5057666929846347,0.0,1700112584,True,1,7b3fef18,2023-11-16_05-29-44,12.797273635864258,12.797273635864258,64812,9db4e26f461e,172.17.0.2,12.797273635864258,1,,0.8230000000000001,0.7000000000000001,176,66,7b3fef18
