,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,logdir
10,0.715,0.715,0.006303905854701775,0.7181557710906434,0.006762136973871742,0.7181557710906432,0.006762136973871717,0.6785714285714286,0.0,0.6829375192055499,0.0,0.6829375192055498,0.0,0.6261904761904762,0.0,0.6007992744390362,0.0,0.6007992744390362,0.0,1697736023,True,1,b628b29b,2023-10-19_17-20-23,26.797571182250977,26.797571182250977,29156,47ca6982f2ff,172.17.0.2,26.797571182250977,1,,0.1842,0.7000000000000001,b628b29b
11,0.7585714285714286,0.7585714285714286,0.005450249115361694,0.7643382457324829,0.005519523010416136,0.7643382457324829,0.005519523010416109,0.669047619047619,0.0,0.6752365735381375,0.0,0.6752365735381375,0.0,0.6880952380952381,0.0,0.6795578976821571,0.0,0.6795578976821571,0.0,1697736055,True,1,d2b2c7b3,2023-10-19_17-20-55,31.93888258934021,31.93888258934021,29156,47ca6982f2ff,172.17.0.2,31.93888258934021,1,,0.16160000000000002,0.2,d2b2c7b3
12,0.7271428571428571,0.7271428571428571,0.006581083314802511,0.7321705088708189,0.006382460607877678,0.7321705088708189,0.006382460607877676,0.6666666666666666,0.0,0.6718542956518204,0.0,0.6718542956518203,0.0,0.6833333333333333,0.0,0.6713798571590281,0.0,0.6713798571590279,0.0,1697736085,True,1,ea9966ce,2023-10-19_17-21-25,29.675236225128174,29.675236225128174,29156,47ca6982f2ff,172.17.0.2,29.675236225128174,1,,0.1318,0.1,ea9966ce
13,0.7366666666666667,0.7366666666666667,0.004785655057676645,0.7338920257183271,0.004627628371296696,0.7338920257183272,0.004627628371296663,0.6904761904761905,0.0,0.6932956330430119,0.0,0.6932956330430119,0.0,0.6642857142857143,0.0,0.6390952063991545,0.0,0.6390952063991545,0.0,1697736113,True,1,2e3abb95,2023-10-19_17-21-53,28.129766702651978,28.129766702651978,29156,47ca6982f2ff,172.17.0.2,28.129766702651978,1,,0.12660000000000002,0.9,2e3abb95
14,0.7214285714285714,0.7214285714285714,0.0071428571428571175,0.7247157176825619,0.007364717227108575,0.724715717682562,0.007364717227108556,0.6285714285714286,0.0,0.6333744596905135,0.0,0.6333744596905136,0.0,0.638095238095238,0.0,0.6143985084519479,0.0,0.614398508451948,0.0,1697736139,True,1,ce2a0707,2023-10-19_17-22-19,25.948862314224243,25.948862314224243,29156,47ca6982f2ff,172.17.0.2,25.948862314224243,1,,0.15560000000000002,0.7000000000000001,ce2a0707
15,0.7245238095238096,0.7245238095238096,0.007682031335667471,0.7231891974551251,0.007818868894112126,0.7231891974551251,0.007818868894112135,0.7095238095238096,0.0,0.7087323044636952,0.0,0.7087323044636952,0.0,0.6452380952380953,0.0,0.6182704885073415,0.0,0.6182704885073415,0.0,1697736166,True,1,db67d2a6,2023-10-19_17-22-46,27.011619091033936,27.011619091033936,29156,47ca6982f2ff,172.17.0.2,27.011619091033936,1,,0.0443,0.7000000000000001,db67d2a6
16,0.7445238095238096,0.7445238095238096,0.005329292687047455,0.7493373998148155,0.005241092236649106,0.7493373998148155,0.005241092236649068,0.7047619047619048,0.0,0.7107996364114869,0.0,0.710799636411487,0.0,0.6880952380952381,0.0,0.6767641990510208,0.0,0.6767641990510207,0.0,1697736195,True,1,599a4b7d,2023-10-19_17-23-15,28.9904625415802,28.9904625415802,29156,47ca6982f2ff,172.17.0.2,28.9904625415802,1,,0.1937,0.4,599a4b7d
17,0.7511904761904762,0.7511904761904762,0.006838765055402391,0.7549936797693372,0.006909275046413729,0.7549936797693372,0.006909275046413704,0.6714285714285714,0.0,0.6746027443707444,0.0,0.6746027443707445,0.0,0.6523809523809524,0.0,0.6309733170250991,0.0,0.630973317025099,0.0,1697736222,True,1,e39b2076,2023-10-19_17-23-42,27.027910232543945,27.027910232543945,29156,47ca6982f2ff,172.17.0.2,27.027910232543945,1,,0.16590000000000002,0.6000000000000001,e39b2076
18,0.795952380952381,0.795952380952381,0.003375582590180468,0.7990815668430706,0.0033591010940944117,0.7990815668430706,0.0033591010940943987,0.7357142857142858,0.0,0.7388897990903484,0.0,0.7388897990903484,0.0,0.7333333333333333,0.0,0.7190763203767648,0.0,0.7190763203767647,0.0,1697736259,False,1,2072e910,2023-10-19_17-24-19,36.63822388648987,36.63822388648987,29156,47ca6982f2ff,172.17.0.2,36.63822388648987,1,,0.0332,0.2,2072e910
19,0.7042857142857143,0.7042857142857143,0.005512303287042993,0.7038331600950637,0.005347111251634214,0.7038331600950636,0.0053471112516341925,0.7023809523809523,0.0,0.7046599261412089,0.0,0.7046599261412089,0.0,0.6190476190476191,0.0,0.5914079668975752,0.0,0.5914079668975752,0.0,1697736287,True,1,786e64f9,2023-10-19_17-24-47,27.94589352607727,27.94589352607727,29156,47ca6982f2ff,172.17.0.2,27.94589352607727,1,,0.13620000000000002,1.0,786e64f9
20,0.7457142857142858,0.7457142857142858,0.00485620906056454,0.7494767607356162,0.004743049996268072,0.7494767607356162,0.004743049996268088,0.7047619047619048,0.0,0.706421345070917,0.0,0.7064213450709169,0.0,0.6642857142857143,0.0,0.6465723176456718,0.0,0.6465723176456717,0.0,1697736319,True,1,e159ca72,2023-10-19_17-25-19,32.046916007995605,32.046916007995605,29156,47ca6982f2ff,172.17.0.2,32.046916007995605,1,,0.030100000000000002,0.4,e159ca72
21,0.7416666666666667,0.7416666666666667,0.007083083228877857,0.74478714262624,0.007086736561564747,0.74478714262624,0.007086736561564771,0.6785714285714286,0.0,0.6838382557268415,0.0,0.6838382557268414,0.0,0.680952380952381,0.0,0.6635502661155828,0.0,0.6635502661155828,0.0,1697736349,True,1,87839aba,2023-10-19_17-25-49,30.368266344070435,30.368266344070435,29156,47ca6982f2ff,172.17.0.2,30.368266344070435,1,,0.0844,0.1,87839aba
22,0.7819047619047619,0.7819047619047619,0.006494372236659909,0.7859609331991145,0.0063994149371336346,0.7859609331991145,0.006399414937133594,0.7309523809523809,0.0,0.7365147825921815,0.0,0.7365147825921815,0.0,0.6928571428571428,0.0,0.6824432997917617,0.0,0.6824432997917617,0.0,1697736385,False,1,0a1b99a4,2023-10-19_17-26-25,35.251331090927124,35.251331090927124,29156,47ca6982f2ff,172.17.0.2,35.251331090927124,1,,0.0785,0.2,0a1b99a4
23,0.7835714285714286,0.7835714285714286,0.004573660169594876,0.7863877486420511,0.004536394316040241,0.7863877486420512,0.004536394316040241,0.7404761904761905,0.0,0.7434503589889462,0.0,0.7434503589889462,0.0,0.7166666666666667,0.0,0.7019064869973629,0.0,0.7019064869973629,0.0,1697736428,False,1,90a83483,2023-10-19_17-27-08,42.85738706588745,42.85738706588745,29156,47ca6982f2ff,172.17.0.2,42.85738706588745,1,,0.0016,0.4,90a83483
24,0.7816666666666666,0.7816666666666666,0.008783746069379358,0.7840963862502142,0.008837316095121034,0.784096386250214,0.008837316095121023,0.7166666666666667,0.0,0.7200160140747994,0.0,0.7200160140747993,0.0,0.6904761904761905,0.0,0.6752369250249299,0.0,0.6752369250249299,0.0,1697736462,False,1,913b64c8,2023-10-19_17-27-42,34.10303354263306,34.10303354263306,29156,47ca6982f2ff,172.17.0.2,34.10303354263306,1,,0.1053,0.2,913b64c8
25,0.805952380952381,0.805952380952381,0.006046869094857281,0.808875826642895,0.00595292987366492,0.8088758266428948,0.005952929873664921,0.719047619047619,0.0,0.7213707947115463,0.0,0.7213707947115464,0.0,0.7261904761904762,0.0,0.7128889437931655,0.0,0.7128889437931654,0.0,1697736500,False,1,4d55398d,2023-10-19_17-28-20,38.586325883865356,38.586325883865356,29156,47ca6982f2ff,172.17.0.2,38.586325883865356,1,,0.0369,0.30000000000000004,4d55398d
26,0.7621428571428571,0.7621428571428571,0.005476190476190494,0.7643093513874237,0.005651171849431998,0.7643093513874237,0.005651171849432009,0.7285714285714285,0.0,0.7313402144453193,0.0,0.7313402144453193,0.0,0.6738095238095239,0.0,0.6564550717898903,0.0,0.6564550717898902,0.0,1697736532,True,1,7a8c6dca,2023-10-19_17-28-52,31.756294012069702,31.756294012069702,29156,47ca6982f2ff,172.17.0.2,31.756294012069702,1,,0.07100000000000001,0.30000000000000004,7a8c6dca
27,0.7657142857142857,0.7657142857142857,0.005553287518900314,0.769860635771457,0.005548965649961059,0.769860635771457,0.005548965649961043,0.7166666666666667,0.0,0.7208489650636207,0.0,0.7208489650636207,0.0,0.6928571428571428,0.0,0.680327980054756,0.0,0.6803279800547561,0.0,1697736565,True,1,361eedb8,2023-10-19_17-29-25,32.82137727737427,32.82137727737427,29156,47ca6982f2ff,172.17.0.2,32.82137727737427,1,,0.0324,0.30000000000000004,361eedb8
28,0.7602380952380952,0.7602380952380952,0.009346564964947877,0.7657187905684959,0.009102706475336488,0.7657187905684958,0.00910270647533646,0.7095238095238096,0.0,0.7182297305529057,0.0,0.7182297305529057,0.0,0.6880952380952381,0.0,0.6708888953471361,0.0,0.670888895347136,0.0,1697736596,True,1,0810d727,2023-10-19_17-29-56,31.103672981262207,31.103672981262207,29156,47ca6982f2ff,172.17.0.2,31.103672981262207,1,,0.0449,0.5,0810d727
29,0.8138095238095238,0.8138095238095238,0.006632565846278128,0.8153731689950469,0.006485546542303181,0.8153731689950471,0.0064855465423031885,0.75,0.0,0.7538140141228403,0.0,0.7538140141228401,0.0,0.7333333333333333,0.0,0.7193936819654806,0.0,0.7193936819654806,0.0,1697736632,False,1,e5732f7e,2023-10-19_17-30-32,35.93626022338867,35.93626022338867,29156,47ca6982f2ff,172.17.0.2,35.93626022338867,1,,0.0002,0.1,e5732f7e
30,0.7564285714285715,0.7564285714285715,0.006303905854701771,0.7588103922515205,0.006126093534374854,0.7588103922515204,0.006126093534374894,0.75,0.0,0.7518165832904495,0.0,0.7518165832904493,0.0,0.6928571428571428,0.0,0.6759785878095935,0.0,0.6759785878095934,0.0,1697736663,True,1,9238fac2,2023-10-19_17-31-03,31.26908564567566,31.26908564567566,29156,47ca6982f2ff,172.17.0.2,31.26908564567566,1,,0.0262,0.5,9238fac2
31,0.7957142857142857,0.7957142857142857,0.004971574528052673,0.7982077420516982,0.0046900164766307765,0.7982077420516982,0.004690016476630735,0.7261904761904762,0.0,0.7284957463881961,0.0,0.728495746388196,0.0,0.7309523809523809,0.0,0.7168761548811586,0.0,0.7168761548811585,0.0,1697736705,False,1,abb06545,2023-10-19_17-31-45,41.746389389038086,41.746389389038086,29156,47ca6982f2ff,172.17.0.2,41.746389389038086,1,,0.0014,0.1,abb06545
32,0.8002380952380953,0.8002380952380953,0.008346927687122927,0.8020765335925171,0.008362902586858973,0.8020765335925171,0.008362902586858966,0.7428571428571429,0.0,0.744427460246905,0.0,0.7444274602469051,0.0,0.7166666666666667,0.0,0.7012834034980377,0.0,0.7012834034980379,0.0,1697736750,False,1,fdf78d14,2023-10-19_17-32-30,44.64396071434021,44.64396071434021,29156,47ca6982f2ff,172.17.0.2,44.64396071434021,1,,0.0143,0.30000000000000004,fdf78d14
33,0.8140476190476191,0.8140476190476191,0.007334724667023481,0.8161595211953616,0.007341991330645328,0.8161595211953616,0.007341991330645329,0.7357142857142858,0.0,0.738041059936831,0.0,0.738041059936831,0.0,0.7404761904761905,0.0,0.7254221569931992,0.0,0.7254221569931992,0.0,1697736785,False,1,531201b4,2023-10-19_17-33-05,35.68827033042908,35.68827033042908,29156,47ca6982f2ff,172.17.0.2,35.68827033042908,1,,0.058,0.1,531201b4
34,0.779047619047619,0.779047619047619,0.008505033856900804,0.7834814409479071,0.008288575194454898,0.783481440947907,0.008288575194454884,0.7,0.0,0.7040756092501672,0.0,0.7040756092501671,0.0,0.6976190476190476,0.0,0.6841734163729581,0.0,0.6841734163729581,0.0,1697736829,True,1,d35b9f42,2023-10-19_17-33-49,43.19564247131348,43.19564247131348,29156,47ca6982f2ff,172.17.0.2,43.19564247131348,1,,0.0006000000000000001,0.4,d35b9f42
35,0.8376190476190475,0.8376190476190475,0.008370664681546153,0.8398361816795227,0.008139430354145822,0.8398361816795227,0.008139430354145855,0.7261904761904762,0.0,0.7295943994102498,0.0,0.72959439941025,0.0,0.7690476190476191,0.0,0.7562604235619301,0.0,0.75626042356193,0.0,1697736863,False,1,7b469de1,2023-10-19_17-34-23,34.473594665527344,34.473594665527344,29156,47ca6982f2ff,172.17.0.2,34.473594665527344,1,,0.09240000000000001,0.1,7b469de1
36,0.8371428571428572,0.8371428571428572,0.007158712561129932,0.8384012884362185,0.00701734832068061,0.8384012884362185,0.007017348320680596,0.7119047619047619,0.0,0.7146253934105021,0.0,0.7146253934105021,0.0,0.7547619047619047,0.0,0.7396984729126449,0.0,0.739698472912645,0.0,1697736901,False,1,0e8e5344,2023-10-19_17-35-01,38.24590539932251,38.24590539932251,29156,47ca6982f2ff,172.17.0.2,38.24590539932251,1,,0.056900000000000006,0.1,0e8e5344
37,0.7347619047619048,0.7347619047619048,0.006494372236659951,0.7431473412440963,0.0062427251243262405,0.7431473412440963,0.006242725124326212,0.6904761904761905,0.0,0.699939267308406,0.0,0.6999392673084062,0.0,0.6523809523809524,0.0,0.6353463844765118,0.0,0.6353463844765119,0.0,1697736929,True,1,b6dd4536,2023-10-19_17-35-29,28.00699472427368,28.00699472427368,29156,47ca6982f2ff,172.17.0.2,28.00699472427368,1,,0.095,0.5,b6dd4536
38,0.7692857142857142,0.7692857142857142,0.0036030347501003887,0.7730618447937674,0.003520909065716398,0.7730618447937674,0.0035209090657164245,0.7119047619047619,0.0,0.7194766077098773,0.0,0.7194766077098773,0.0,0.7166666666666667,0.0,0.7044642359873143,0.0,0.7044642359873142,0.0,1697736961,True,1,fbb10845,2023-10-19_17-36-01,31.821669816970825,31.821669816970825,29156,47ca6982f2ff,172.17.0.2,31.821669816970825,1,,0.11510000000000001,0.2,fbb10845
39,0.7238095238095238,0.7238095238095238,0.004259177099999615,0.7263279573934044,0.004152042861393984,0.7263279573934044,0.004152042861394033,0.7,0.0,0.7012464979083489,0.0,0.7012464979083488,0.0,0.6547619047619048,0.0,0.6324590565044587,0.0,0.6324590565044587,0.0,1697736989,True,1,1f36b7a6,2023-10-19_17-36-29,27.418625354766846,27.418625354766846,29156,47ca6982f2ff,172.17.0.2,27.418625354766846,1,,0.06860000000000001,1.0,1f36b7a6
40,0.7235714285714285,0.7235714285714285,0.007099072150416915,0.7246735581015884,0.006430583478311648,0.7246735581015884,0.006430583478311586,0.6976190476190476,0.0,0.701276701856933,0.0,0.701276701856933,0.0,0.669047619047619,0.0,0.6492203953081278,0.0,0.6492203953081278,0.0,1697737015,True,1,9a7359c8,2023-10-19_17-36-55,26.752418041229248,26.752418041229248,29156,47ca6982f2ff,172.17.0.2,26.752418041229248,1,,0.0926,0.9,9a7359c8
41,0.8092857142857144,0.8092857142857144,0.00633977474080681,0.810940266050754,0.006201447589993956,0.810940266050754,0.006201447589993951,0.75,0.0,0.7543151231556938,0.0,0.7543151231556938,0.0,0.7238095238095238,0.0,0.7088391975586851,0.0,0.7088391975586851,0.0,1697737048,False,1,1b47e36a,2023-10-19_17-37-28,32.36338186264038,32.36338186264038,29156,47ca6982f2ff,172.17.0.2,32.36338186264038,1,,0.1439,0.1,1b47e36a
42,0.7773809523809523,0.7773809523809523,0.006231548727763049,0.7816112696561387,0.006205046033413655,0.7816112696561387,0.006205046033413595,0.7023809523809523,0.0,0.7060683781882422,0.0,0.7060683781882422,0.0,0.7,0.0,0.6850174160108079,0.0,0.6850174160108078,0.0,1697737078,True,1,f7960661,2023-10-19_17-37-58,30.331594705581665,30.331594705581665,29156,47ca6982f2ff,172.17.0.2,30.331594705581665,1,,0.1149,0.2,f7960661
43,0.7430952380952381,0.7430952380952381,0.008209971261698427,0.7461458322298853,0.008131571984819671,0.7461458322298853,0.008131571984819664,0.6833333333333333,0.0,0.6846601977651469,0.0,0.6846601977651469,0.0,0.6619047619047619,0.0,0.647424955220654,0.0,0.6474249552206541,0.0,1697737115,True,1,c676bf78,2023-10-19_17-38-35,37.287365674972534,37.287365674972534,29156,47ca6982f2ff,172.17.0.2,37.287365674972534,1,,0.053000000000000005,0.30000000000000004,c676bf78
44,0.7702380952380952,0.7702380952380952,0.007696776131068871,0.7700433385936588,0.007661269546914744,0.7700433385936588,0.007661269546914694,0.7047619047619048,0.0,0.7052856470679343,0.0,0.7052856470679344,0.0,0.6857142857142857,0.0,0.668958467237899,0.0,0.6689584672378989,0.0,1697737150,True,1,7ada80cf,2023-10-19_17-39-10,34.33853220939636,34.33853220939636,29156,47ca6982f2ff,172.17.0.2,34.33853220939636,1,,0.0751,0.2,7ada80cf
45,0.6535714285714287,0.6535714285714287,0.007319250547113973,0.6468954696020874,0.007185556202769579,0.6468954696020874,0.007185556202769565,0.6285714285714286,0.0,0.6328117706660379,0.0,0.6328117706660378,0.0,0.5738095238095238,0.0,0.5426256719331438,0.0,0.5426256719331439,0.0,1697737176,True,1,d52b8e87,2023-10-19_17-39-36,26.431998014450073,26.431998014450073,29156,47ca6982f2ff,172.17.0.2,26.431998014450073,1,,0.0857,0.9,d52b8e87
46,0.755,0.755,0.005265081997022834,0.7591320256633644,0.004902725572697345,0.7591320256633644,0.0049027255726972864,0.7095238095238096,0.0,0.7127942574652611,0.0,0.7127942574652611,0.0,0.669047619047619,0.0,0.6441132256597152,0.0,0.6441132256597152,0.0,1697737203,True,1,bb797562,2023-10-19_17-40-03,27.223520517349243,27.223520517349243,29156,47ca6982f2ff,172.17.0.2,27.223520517349243,1,,0.12150000000000001,0.6000000000000001,bb797562
47,0.7816666666666665,0.7816666666666665,0.006303905854701782,0.7850433149086092,0.006158554188328585,0.7850433149086091,0.006158554188328607,0.7,0.0,0.704725866902897,0.0,0.7047258669028972,0.0,0.6952380952380952,0.0,0.6840103428386114,0.0,0.6840103428386114,0.0,1697737238,True,1,32ff9480,2023-10-19_17-40-38,34.22756314277649,34.22756314277649,29156,47ca6982f2ff,172.17.0.2,34.22756314277649,1,,0.1009,0.1,32ff9480
48,0.7183333333333334,0.7183333333333334,0.0074573617920789615,0.7175805170751123,0.007217659186282945,0.7175805170751122,0.00721765918628295,0.6928571428571428,0.0,0.6926254265038901,0.0,0.6926254265038901,0.0,0.669047619047619,0.0,0.6454966506192332,0.0,0.6454966506192332,0.0,1697737264,True,1,2e7bbf35,2023-10-19_17-41-04,25.823205709457397,25.823205709457397,29156,47ca6982f2ff,172.17.0.2,25.823205709457397,1,,0.0626,0.8,2e7bbf35
49,0.7473809523809524,0.7473809523809524,0.006516158182573314,0.7503748877179144,0.006860495095212401,0.7503748877179144,0.0068604950952123765,0.6666666666666666,0.0,0.6720327597385326,0.0,0.6720327597385326,0.0,0.6476190476190476,0.0,0.6259726742406532,0.0,0.6259726742406532,0.0,1697737290,True,1,ecbc4152,2023-10-19_17-41-30,26.2745041847229,26.2745041847229,29156,47ca6982f2ff,172.17.0.2,26.2745041847229,1,,0.17370000000000002,0.4,ecbc4152
50,0.7707142857142857,0.7707142857142857,0.0062133277860475684,0.7758057295504033,0.006207652092827627,0.7758057295504033,0.006207652092827639,0.7404761904761905,0.0,0.74461850751016,0.0,0.7446185075101601,0.0,0.6857142857142857,0.0,0.6680725983539618,0.0,0.6680725983539619,0.0,1697737322,True,1,96a6ab01,2023-10-19_17-42-02,31.75713086128235,31.75713086128235,29156,47ca6982f2ff,172.17.0.2,31.75713086128235,1,,0.0207,0.5,96a6ab01
51,0.7702380952380952,0.7702380952380952,0.00923674511489088,0.7728379804288327,0.008981216344681443,0.7728379804288328,0.008981216344681504,0.6928571428571428,0.0,0.696500395143122,0.0,0.6965003951431218,0.0,0.6785714285714286,0.0,0.6624960295813087,0.0,0.6624960295813087,0.0,1697737355,True,1,e9ff3102,2023-10-19_17-42-35,32.947715520858765,32.947715520858765,29156,47ca6982f2ff,172.17.0.2,32.947715520858765,1,,0.1474,0.2,e9ff3102
52,0.7533333333333333,0.7533333333333333,0.006226998490772369,0.757654247270181,0.006017142617888095,0.7576542472701809,0.006017142617888084,0.7071428571428572,0.0,0.7106070182695068,0.0,0.7106070182695067,0.0,0.6785714285714286,0.0,0.6653317557207717,0.0,0.6653317557207716,0.0,1697737388,True,1,b6084f6d,2023-10-19_17-43-08,33.18726301193237,33.18726301193237,29156,47ca6982f2ff,172.17.0.2,33.18726301193237,1,,0.0442,0.30000000000000004,b6084f6d
53,0.806904761904762,0.806904761904762,0.006687891383422927,0.8083588165327107,0.006544812920242088,0.8083588165327107,0.0065448129202420584,0.719047619047619,0.0,0.7232061781797402,0.0,0.7232061781797402,0.0,0.7428571428571429,0.0,0.7297622905865677,0.0,0.7297622905865676,0.0,1697737422,False,1,8c5b1cde,2023-10-19_17-43-42,33.96385884284973,33.96385884284973,29156,47ca6982f2ff,172.17.0.2,33.96385884284973,1,,0.0908,0.1,8c5b1cde
54,0.7342857142857142,0.7342857142857142,0.010224243120754244,0.7399326964858581,0.00983145699971878,0.7399326964858581,0.009831456999718782,0.7047619047619048,0.0,0.7112655580810364,0.0,0.7112655580810364,0.0,0.6785714285714286,0.0,0.6610475114691907,0.0,0.6610475114691906,0.0,1697737451,True,1,c172a75c,2023-10-19_17-44-11,29.160562753677368,29.160562753677368,29156,47ca6982f2ff,172.17.0.2,29.160562753677368,1,,0.10880000000000001,0.4,c172a75c
