,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/latent_dim,config/transform_funcs,logdir
0,0.6823529411764706,0.6732352941176472,0.011724194957643975,0.6725316099057738,0.012045410723739132,0.6725316099057738,0.01204541072373913,0.5529411764705883,0.0,0.5395277429759038,0.0,0.5395277429759037,0.0,0.6823529411764706,0.0,0.6223215908353346,0.0,0.6223215908353346,0.0,1699928785,False,1,e9e1084c,2023-11-14_02-26-25,47.00357270240784,47.00357270240784,319405,59d6454cd9f4,172.17.0.2,47.00357270240784,1,,640,"(1, 3, 7, 9)",e9e1084c
1,0.6352941176470588,0.6323529411764707,0.016533493320653157,0.6270343730592377,0.01709618903844333,0.6270343730592376,0.0170961890384433,0.6058823529411764,0.0,0.5956870297708818,0.0,0.5956870297708818,0.0,0.6352941176470588,0.0,0.6022421727234561,0.0,0.6022421727234561,0.0,1699928769,False,1,2bc4bd09,2023-11-14_02-26-09,21.445974588394165,21.445974588394165,322603,59d6454cd9f4,172.17.0.2,21.445974588394165,1,,52,"(3, 4, 8)",2bc4bd09
2,0.6647058823529413,0.6647058823529413,0.012197906678428063,0.6594718168859585,0.012292814762191236,0.6594718168859584,0.01229281476219123,0.6029411764705882,0.0,0.6007604832977967,0.0,0.6007604832977967,0.0,0.65,0.0,0.6180852041632646,0.0,0.6180852041632647,0.0,1699928807,True,1,c840e8de,2023-11-14_02-26-47,50.736751317977905,50.736751317977905,322995,59d6454cd9f4,172.17.0.2,50.736751317977905,1,,302,"(0, 3, 4, 10)",c840e8de
3,0.6905882352941177,0.6905882352941177,0.012739063428063356,0.6886291439265961,0.01299417191093093,0.6886291439265961,0.012994171910930885,0.6323529411764706,0.0,0.627801323086795,0.0,0.627801323086795,0.0,0.6735294117647059,0.0,0.637776874620153,0.0,0.637776874620153,0.0,1699928809,False,1,a5fbe53f,2023-11-14_02-26-49,41.937466859817505,41.937466859817505,323386,59d6454cd9f4,172.17.0.2,41.937466859817505,1,,140,"(0, 1, 3, 5)",a5fbe53f
4,0.638235294117647,0.6117647058823529,0.01964212689066353,0.609484757067486,0.020355115092389207,0.609484757067486,0.02035511509238919,0.5823529411764706,0.0,0.5792924339835095,0.0,0.5792924339835095,0.0,0.638235294117647,0.0,0.6113408347481595,0.0,0.6113408347481594,0.0,1699928807,True,1,ccb18056,2023-11-14_02-26-47,38.59912395477295,38.59912395477295,322603,59d6454cd9f4,172.17.0.2,38.59912395477295,1,,334,"(4, 7, 10)",ccb18056
5,0.6629411764705883,0.6629411764705883,0.007913896498278639,0.6596049837825546,0.008246589708762578,0.6596049837825544,0.008246589708762573,0.5852941176470589,0.0,0.5803279374201787,0.0,0.5803279374201787,0.0,0.6617647058823529,0.0,0.6308009257887653,0.0,0.6308009257887653,0.0,1699928834,True,1,46ab3852,2023-11-14_02-27-14,48.47165822982788,48.47165822982788,319405,59d6454cd9f4,172.17.0.2,48.47165822982788,1,,250,"(0, 1, 4, 10)",46ab3852
6,0.7617647058823529,0.7502941176470588,0.015420854975198043,0.7476642223235206,0.01581085904726952,0.7476642223235206,0.0158108590472695,0.75,0.0,0.7479857520616676,0.0,0.7479857520616675,0.0,0.7617647058823529,0.0,0.7351530255988152,0.0,0.7351530255988151,0.0,1699928897,False,1,8ef810ca,2023-11-14_02-28-17,98.4601080417633,98.4601080417633,324744,59d6454cd9f4,172.17.0.2,98.4601080417633,1,,386,"(0, 1, 5, 10)",8ef810ca
7,0.6676470588235294,0.6602941176470589,0.01770822732175337,0.6547303085884468,0.018502917162656365,0.6547303085884468,0.018502917162656334,0.6411764705882353,0.0,0.6414094528297577,0.0,0.6414094528297577,0.0,0.6676470588235294,0.0,0.6068051844819831,0.0,0.606805184481983,0.0,1699928851,True,1,b5e2fa3c,2023-11-14_02-27-31,43.44183111190796,43.44183111190796,322995,59d6454cd9f4,172.17.0.2,43.44183111190796,1,,345,"(2, 6, 9, 10)",b5e2fa3c
8,0.7617647058823529,0.7617647058823529,0.012954538556203097,0.7599806308332593,0.013309664537257411,0.7599806308332591,0.013309664537257425,0.6588235294117647,0.0,0.649089064300332,0.0,0.6490890643003319,0.0,0.7264705882352941,0.0,0.6874078107316268,0.0,0.6874078107316266,0.0,1699928901,False,1,a3a2fbc6,2023-11-14_02-28-21,93.36978697776794,93.36978697776794,322603,59d6454cd9f4,172.17.0.2,93.36978697776794,1,,626,"(3, 5, 9, 11)",a3a2fbc6
9,0.6335294117647058,0.6335294117647058,0.011330211931916596,0.6302846446477798,0.011418718426116461,0.6302846446477798,0.011418718426116416,0.5588235294117647,0.0,0.5577158560744355,0.0,0.5577158560744354,0.0,0.6323529411764706,0.0,0.6013038024176067,0.0,0.6013038024176067,0.0,1699928882,True,1,e69abdbe,2023-11-14_02-28-02,73.64890503883362,73.64890503883362,323386,59d6454cd9f4,172.17.0.2,73.64890503883362,1,,358,"(0, 10)",e69abdbe
