,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/min_delta,config/temperature,config/batch_size,config/latent_dim,logdir
0,0.504225352112676,0.504225352112676,0.011000351656206556,0.5121405549064054,0.011253139799236974,0.5121405549064054,0.011253139799236958,0.4624413145539906,0.0,0.44516370990184523,0.0,0.4451637099018452,0.0,0.45539906103286387,0.0,0.39029970711066597,0.0,0.390299707110666,0.0,1699969467,False,1,e0060225,2023-11-14_13-44-27,21.130639791488647,21.130639791488647,404359,59d6454cd9f4,172.17.0.2,21.130639791488647,1,,0.138,0.8,131,531,e0060225
1,0.6046948356807512,0.6046948356807512,0.013204094939366428,0.6050028523574704,0.013629566106063452,0.6050028523574704,0.013629566106063475,0.5610328638497653,0.0,0.5530218650787994,0.0,0.5530218650787994,0.0,0.5516431924882629,0.0,0.47078133366458835,0.0,0.4707813336645884,0.0,1699969472,False,1,f9820407,2023-11-14_13-44-32,16.739043951034546,16.739043951034546,407582,59d6454cd9f4,172.17.0.2,16.739043951034546,1,,0.758,0.1,204,333,f9820407
2,0.5539906103286385,0.4896713615023474,0.01709590747045363,0.49756659281234183,0.017907143946128027,0.49756659281234195,0.017907143946128003,0.4694835680751174,0.0,0.4546771344245846,0.0,0.45467713442458474,0.0,0.5539906103286385,0.0,0.500947799460968,0.0,0.500947799460968,0.0,1699969486,True,1,c1336f20,2023-11-14_13-44-46,21.476223945617676,21.476223945617676,408059,59d6454cd9f4,172.17.0.2,21.476223945617676,1,,0.419,1.0,230,598,c1336f20
3,0.5096244131455399,0.5096244131455399,0.014638931293585794,0.5145094795810798,0.01433020550883079,0.5145094795810798,0.014330205508830804,0.4765258215962441,0.0,0.47485213943615295,0.0,0.474852139436153,0.0,0.4694835680751174,0.0,0.4166717219039851,0.0,0.4166717219039851,0.0,1699969479,True,1,86c3b586,2023-11-14_13-44-39,11.578686952590942,11.578686952590942,404359,59d6454cd9f4,172.17.0.2,11.578686952590942,1,,0.837,1.0,245,157,86c3b586
4,0.5727699530516432,0.5352112676056338,0.016195481981840686,0.5391979570370693,0.015425738310045949,0.5391979570370691,0.015425738310045928,0.4859154929577465,0.0,0.4783721463367548,0.0,0.47837214633675484,0.0,0.5727699530516432,0.0,0.5218904417681699,0.0,0.5218904417681698,0.0,1699969492,False,1,5ae52546,2023-11-14_13-44-52,20.630587100982666,20.630587100982666,407582,59d6454cd9f4,172.17.0.2,20.630587100982666,1,,0.294,1.6,192,544,5ae52546
5,0.5265258215962442,0.5265258215962442,0.009392605175465986,0.533462514042507,0.009822152738671994,0.533462514042507,0.009822152738671984,0.4671361502347418,0.0,0.4482077193469674,0.0,0.44820771934696746,0.0,0.4788732394366197,0.0,0.4238541400292359,0.0,0.4238541400292359,0.0,1699969494,True,1,1977e60c,2023-11-14_13-44-54,15.013302087783813,15.013302087783813,404359,59d6454cd9f4,172.17.0.2,15.013302087783813,1,,0.379,0.5,296,281,1977e60c
6,0.5892018779342723,0.5892018779342723,0.008656849255674068,0.5931188999204645,0.008627032745632843,0.5931188999204645,0.008627032745632847,0.5633802816901409,0.0,0.5569242717574928,0.0,0.5569242717574927,0.0,0.5305164319248826,0.0,0.4482922426523739,0.0,0.448292242652374,0.0,1699969505,False,1,284eb666,2023-11-14_13-45-05,19.16800618171692,19.16800618171692,408059,59d6454cd9f4,172.17.0.2,19.16800618171692,1,,0.8210000000000001,0.1,149,477,284eb666
7,0.5633802816901409,0.5422535211267605,0.012553748316545479,0.5482362637855808,0.012434420312521302,0.5482362637855808,0.012434420312521281,0.5164319248826291,0.0,0.500496944556375,0.0,0.500496944556375,0.0,0.5633802816901409,0.0,0.5146250173185326,0.0,0.5146250173185327,0.0,1699969512,True,1,e0b04c75,2023-11-14_13-45-12,19.596483945846558,19.596483945846558,407582,59d6454cd9f4,172.17.0.2,19.596483945846558,1,,0.404,0.2,477,471,e0b04c75
8,0.5633802816901409,0.5504694835680751,0.018815985377795063,0.5554236479288169,0.017684022389068035,0.5554236479288169,0.017684022389068063,0.49295774647887325,0.0,0.49760440636101294,0.0,0.49760440636101294,0.0,0.5633802816901409,0.0,0.5122518434341433,0.0,0.5122518434341433,0.0,1699969504,True,1,5298cfea,2023-11-14_13-45-04,10.412075519561768,10.412075519561768,404359,59d6454cd9f4,172.17.0.2,10.412075519561768,1,,0.647,1.8,272,95,5298cfea
9,0.5868544600938967,0.5687793427230047,0.00979466950470661,0.5754330783060196,0.009424423851123796,0.5754330783060196,0.009424423851123766,0.49765258215962443,0.0,0.48383732082286035,0.0,0.48383732082286024,0.0,0.5868544600938967,0.0,0.5390421817398305,0.0,0.5390421817398305,0.0,1699969527,False,1,60e7055c,2023-11-14_13-45-27,22.461342334747314,22.461342334747314,404359,59d6454cd9f4,172.17.0.2,22.461342334747314,1,,0.654,1.8,129,616,60e7055c
10,0.5410798122065729,0.5410798122065729,0.012953408132696144,0.5454571854244203,0.013135118145313467,0.5454571854244203,0.013135118145313514,0.5093896713615024,0.0,0.4884789447625714,0.0,0.4884789447625715,0.0,0.5234741784037559,0.0,0.4712808485624434,0.0,0.47128084856244334,0.0,1699969522,True,1,3bce8995,2023-11-14_13-45-22,16.921033143997192,16.921033143997192,408059,59d6454cd9f4,172.17.0.2,16.921033143997192,1,,0.19,1.3,151,338,3bce8995
11,0.5892018779342723,0.5518779342723004,0.013462395266610023,0.5570057197964614,0.013744455049701253,0.5570057197964613,0.013744455049701247,0.4694835680751174,0.0,0.45519703233517567,0.0,0.4551970323351756,0.0,0.5892018779342723,0.0,0.5383952437805775,0.0,0.5383952437805775,0.0,1699969530,False,1,738e8c72,2023-11-14_13-45-30,17.785296201705933,17.785296201705933,407582,59d6454cd9f4,172.17.0.2,17.785296201705933,1,,0.23600000000000002,1.6,308,373,738e8c72
