,score,randomforest-100-accuracy (mean),randomforest-100-accuracy (std),randomforest-100-f1-score macro (mean),randomforest-100-f1-score macro (std),randomforest-100-f1-score weighted (mean),randomforest-100-f1-score weighted (std),KNN-5-accuracy (mean),KNN-5-accuracy (std),KNN-5-f1-score macro (mean),KNN-5-f1-score macro (std),KNN-5-f1-score weighted (mean),KNN-5-f1-score weighted (std),SVM-rbf-C1.0-accuracy (mean),SVM-rbf-C1.0-accuracy (std),SVM-rbf-C1.0-f1-score macro (mean),SVM-rbf-C1.0-f1-score macro (std),SVM-rbf-C1.0-f1-score weighted (mean),SVM-rbf-C1.0-f1-score weighted (std),timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name,config/temperature_head,config/latent_dim,config/batch_size,config/transform_funcs,logdir,num_params,num_trainable_params,error_type,error_message,error_traceback
0,0.717687074829932,0.7060090702947845,0.003336494097406389,0.7029580938899261,0.003675876683138382,0.702958093889926,0.003675876683138389,0.717687074829932,0.0,0.7147182400158353,0.0,0.7147182400158352,0.0,0.7114512471655329,0.0,0.7129075370420687,0.0,0.7129075370420687,0.0,1698633679,False,1,a925fcd5,2023-10-30_02-41-19,85.64283013343811,85.64283013343811,991491,6758e5a243b0,172.17.0.4,85.64283013343811,1,,0.7000000000000001,116,296,"(0, 1, 11)",a925fcd5,,,,,
1,0.7052154195011338,0.6931972789115647,0.0035565503721900513,0.6870713743908954,0.0043216778796598505,0.6870713743908954,0.004321677879659874,0.7052154195011338,0.0,0.7007367208887252,0.0,0.7007367208887251,0.0,0.6927437641723356,0.0,0.6869532669948154,0.0,0.6869532669948153,0.0,1698633691,True,1,74ec9651,2023-10-30_02-41-31,90.67225003242493,90.67225003242493,994727,6758e5a243b0,172.17.0.4,90.67225003242493,1,,0.6000000000000001,64,170,"(2, 5, 9)",74ec9651,,,,,
2,0.7420634920634921,0.7148526077097507,0.005102040816326538,0.7112882873838905,0.005482754802845106,0.7112882873838905,0.005482754802845093,0.7063492063492064,0.0,0.7013253282370709,0.0,0.7013253282370708,0.0,0.7420634920634921,0.0,0.7385821600281619,0.0,0.7385821600281619,0.0,1698633703,False,1,1afff5f3,2023-10-30_02-41-43,94.0518171787262,94.0518171787262,995111,6758e5a243b0,172.17.0.4,94.0518171787262,1,,0.4,100,249,"(2, 4, 11)",1afff5f3,,,,,
3,0.7154195011337868,0.6973922902494331,0.004396988532803938,0.6864816973022737,0.005029683517405638,0.6864816973022737,0.005029683517405646,0.6740362811791383,0.0,0.6582387739921648,0.0,0.6582387739921646,0.0,0.7154195011337868,0.0,0.7041929696151192,0.0,0.7041929696151191,0.0,1698633712,True,1,b09f5900,2023-10-30_02-41-52,94.36130928993225,94.36130928993225,995498,6758e5a243b0,172.17.0.4,94.36130928993225,1,,0.6000000000000001,89,161,"(1, 2, 5)",b09f5900,,,,,
4,0.6972789115646258,0.6879251700680273,0.0023950827861992864,0.685844214314326,0.0033598555993233584,0.685844214314326,0.0033598555993233927,0.6972789115646258,0.0,0.691941409184723,0.0,0.6919414091847231,0.0,0.6955782312925171,0.0,0.6924479457126349,0.0,0.6924479457126348,0.0,1698633740,True,1,539688ef,2023-10-30_02-42-20,114.23322463035583,114.23322463035583,995932,6758e5a243b0,172.17.0.4,114.23322463035583,1,,0.1,169,216,"(3, 8, 10)",539688ef,,,,,
5,0.6604308390022676,0.6400226757369616,0.003391899161372236,0.6206006864934392,0.004040914005596408,0.6206006864934391,0.004040914005596412,0.6604308390022676,0.0,0.6540555282547508,0.0,0.6540555282547508,0.0,0.61281179138322,0.0,0.5907592892163344,0.0,0.5907592892163344,0.0,1698633780,True,1,32ea5d80,2023-10-30_02-43-00,100.93310976028442,100.93310976028442,991491,6758e5a243b0,172.17.0.4,100.93310976028442,1,,0.2,160,160,"(2, 4, 11)",32ea5d80,,,,,
6,0.7029478458049887,0.6916099773242631,0.002281702017856939,0.6808943681805788,0.002429070278073594,0.6808943681805788,0.002429070278073605,0.7029478458049887,0.0,0.6956673715316084,0.0,0.6956673715316083,0.0,0.7023809523809523,0.0,0.6996776869627688,0.0,0.6996776869627688,0.0,1698633727,True,1,1d2ae673,2023-10-30_02-42-07,35.236591815948486,35.236591815948486,994727,6758e5a243b0,172.17.0.4,35.236591815948486,1,,0.6000000000000001,10,240,"(0, 6, 9)",1d2ae673,,,,,
7,0.7052154195011338,0.6895691609977324,0.0030443813111332456,0.6829343395219996,0.003967084293321443,0.6829343395219997,0.003967084293321412,0.7052154195011338,0.0,0.6988857703466448,0.0,0.6988857703466448,0.0,0.626984126984127,0.0,0.5972975193550237,0.0,0.5972975193550237,0.0,1698633793,True,1,be2a00fc,2023-10-30_02-43-13,90.70949172973633,90.70949172973633,995111,6758e5a243b0,172.17.0.4,90.70949172973633,1,,0.6000000000000001,142,349,"(0, 4, 7)",be2a00fc,,,,,
8,0.6598639455782312,0.6589569160997734,0.002732873195735596,0.6496374636938888,0.003032069151583126,0.6496374636938886,0.003032069151583165,0.6598639455782312,0.0,0.6521575261083314,0.0,0.6521575261083313,0.0,0.6235827664399093,0.0,0.607782643489794,0.0,0.607782643489794,0.0,1698633814,True,1,34d1d4ed,2023-10-30_02-43-34,101.82516932487488,101.82516932487488,995498,6758e5a243b0,172.17.0.4,101.82516932487488,1,,0.1,85,266,"(4, 7, 11)",34d1d4ed,,,,,
9,0.703514739229025,0.6991496598639456,0.002166838418777365,0.6906742263328776,0.00232207424212408,0.6906742263328775,0.0023220742421241024,0.703514739229025,0.0,0.698310216113314,0.0,0.698310216113314,0.0,0.6139455782312925,0.0,0.6024071409706271,0.0,0.602407140970627,0.0,1698633814,True,1,29221054,2023-10-30_02-43-34,87.67391657829285,87.67391657829285,994727,6758e5a243b0,172.17.0.4,87.67391657829285,1,,0.4,106,144,"(3, 4, 10)",29221054,,,,,
